FIPS,Deaths,Population,Crude Rate
5025,0,8627,Unreliable
5027,Suppressed,24473,Suppressed
5029,Suppressed,21287,Suppressed
5031,10,99735,Unreliable
5033,Suppressed,61946,Suppressed
5035,Suppressed,50021,Suppressed
5037,Suppressed,17683,Suppressed
5039,Suppressed,7987,Suppressed
5041,0,12545,Unreliable
5043,0,18743,Unreliable
5045,15,118704,Unreliable
5047,Suppressed,18045,Suppressed
5049,Suppressed,12318,Suppressed
5051,24,96903,24.77
5053,Suppressed,17986,Suppressed
5055,Suppressed,43163,Suppressed
5057,Suppressed,22373,Suppressed
5059,Suppressed,33394,Suppressed
5061,Suppressed,13735,Suppressed
5063,Suppressed,37025,Suppressed
5065,Suppressed,13474,Suppressed
5067,Suppressed,17600,Suppressed
5069,Suppressed,74723,Suppressed
5071,Suppressed,25901,Suppressed
5073,0,7447,Unreliable
5075,Suppressed,17012,Suppressed
5077,0,10216,Unreliable
5079,Suppressed,14101,Suppressed
5081,Suppressed,12919,Suppressed
5083,Suppressed,21983,Suppressed
5085,Suppressed,69839,Suppressed
5087,Suppressed,15645,Suppressed
5089,Suppressed,16568,Suppressed
5091,Suppressed,43634,Suppressed
5093,Suppressed,45562,Suppressed
5095,0,7828,Unreliable
5097,Suppressed,9340,Suppressed
5099,Suppressed,8925,Suppressed
5101,Suppressed,8086,Suppressed
5103,Suppressed,25396,Suppressed
5105,0,10339,Unreliable
5107,Suppressed,20784,Suppressed
5109,Suppressed,11247,Suppressed
5111,Suppressed,24307,Suppressed
5113,Suppressed,20471,Suppressed
5115,Suppressed,62765,Suppressed
5117,Suppressed,8458,Suppressed
5119,47,388953,12.08
5121,Suppressed,17930,Suppressed
5123,Suppressed,27858,Suppressed
5125,17,111845,Unreliable
5127,Suppressed,11010,Suppressed
5129,0,8007,Unreliable
5131,29,127304,22.78
5133,Suppressed,17177,Suppressed
5135,Suppressed,17054,Suppressed
5137,Suppressed,12663,Suppressed
5139,Suppressed,40867,Suppressed
5141,0,17030,Unreliable
5143,16,211411,Unreliable
5145,Suppressed,78493,Suppressed
5147,0,7100,Unreliable
5149,Suppressed,21932,Suppressed
6001,134,1554720,8.62
6003,0,1129,Unreliable
6005,10,37035,Unreliable
6007,71,221539,32.05
6009,Suppressed,44742,Suppressed
6011,Suppressed,21411,Suppressed
6013,123,1079597,11.39
6015,Suppressed,28290,Suppressed
6017,35,180561,19.38
6019,79,947895,8.33
6021,Suppressed,27992,Suppressed
6023,48,134827,35.6
6025,20,176948,11.3
6027,Suppressed,18495,Suppressed
6029,159,856158,18.57
6031,Suppressed,151364,Suppressed
6033,23,63983,35.95
6035,Suppressed,33658,Suppressed
6037,682,9962789,6.85
6039,25,152218,16.42
6041,37,256069,14.45
6043,Suppressed,17905,Suppressed
6045,Suppressed,87428,Suppressed
6047,37,262305,14.11
6049,Suppressed,9327,Suppressed
6051,Suppressed,14348,Suppressed
6053,43,426762,10.08
6055,16,139045,Unreliable
6057,25,98292,25.43
6059,320,3090132,10.36
6061,38,361682,10.51
6063,Suppressed,19399,Suppressed
6065,286,2268783,12.61
6067,206,1450121,14.21
6069,Suppressed,56884,Suppressed
6071,127,2081313,6.1
6073,424,3177063,13.35
6075,136,825863,16.47
6077,105,702612,14.94
6079,38,274804,13.83
6081,57,739311,7.71
6083,42,431249,9.74
6085,142,1837504,7.73
6087,53,266776,19.87
6089,52,178586,29.12
6091,0,3086,Unreliable
6093,Suppressed,44154,Suppressed
6095,29,420757,6.89
6097,66,491829,13.42
6099,73,521726,13.99
6101,12,95022,Unreliable
6103,12,63406,Unreliable
6105,Suppressed,13526,Suppressed
6107,28,451977,6.2
6109,12,54008,Unreliable
6111,113,835981,13.52
6113,22,204118,10.78
6115,Suppressed,72926,Suppressed
8001,96,459598,20.89
8003,Suppressed,16148,Suppressed
8005,87,595546,14.61
8007,Suppressed,12070,Suppressed
8009,0,3751,Unreliable
8011,Suppressed,5773,Suppressed
8013,35,305318,11.46
8014,Suppressed,58298,Suppressed
8015,Suppressed,18150,Suppressed
8017,0,1874,Unreliable
8019,Suppressed,9026,Suppressed
8021,Suppressed,8275,Suppressed
8023,Suppressed,3594,Suppressed
8025,Suppressed,5365,Suppressed
8027,Suppressed,4249,Suppressed
8029,Suppressed,30432,Suppressed
8031,126,634265,19.87
8033,0,1994,Unreliable
8035,30,298215,10.06
8037,Suppressed,51874,Suppressed
8039,Suppressed,23383,Suppressed
8041,100,644964,15.5
8043,Suppressed,46788,Suppressed
8045,Suppressed,56953,Suppressed
8047,Suppressed,5491,Suppressed
8049,Suppressed,14195,Suppressed
8051,Suppressed,15475,Suppressed
8053,0,810,Unreliable
8055,Suppressed,6596,Suppressed
8057,Suppressed,1348,Suppressed
8059,81,545358,14.85
8061,0,1444,Unreliable
8063,0,8094,Unreliable
8065,0,7338,Unreliable
8067,10,52401,Unreliable
8069,42,310487,13.53
8071,Suppressed,14945,Suppressed
8073,Suppressed,5453,Suppressed
8075,Suppressed,22631,Suppressed
8077,26,147848,17.59
8079,0,709,Unreliable
8081,Suppressed,13200,Suppressed
8083,0,25431,Unreliable
8085,Suppressed,40725,Suppressed
8087,Suppressed,28472,Suppressed
8089,Suppressed,18698,Suppressed
8091,Suppressed,4530,Suppressed
8093,Suppressed,16029,Suppressed
8095,0,4367,Unreliable
8097,Suppressed,17263,Suppressed
8099,Suppressed,12389,Suppressed
8101,36,160852,22.38
8103,Suppressed,6857,Suppressed
8105,Suppressed,11943,Suppressed
8107,Suppressed,23334,Suppressed
8109,0,6304,Unreliable
8111,0,690,Unreliable
8113,Suppressed,7580,Suppressed
8115,Suppressed,2383,Suppressed
8117,Suppressed,28044,Suppressed
8119,Suppressed,23389,Suppressed
8121,0,4766,Unreliable
8123,28,263691,10.62
8125,0,10119,Unreliable
9001,81,933835,8.67
9003,116,897259,12.93
9005,25,187530,13.33
9007,29,165602,17.51
9009,109,862813,12.63
9011,48,274170,17.51
9013,16,151539,Unreliable
9015,15,117599,Unreliable
10001,32,167626,19.09
10003,81,546076,14.83
10005,28,203390,13.77
11001,77,632323,12.18
12001,23,251417,9.15
12003,Suppressed,27086,Suppressed
12005,19,171903,Unreliable
12007,Suppressed,27049,Suppressed
12009,115,547307,21.01
12011,234,1815137,12.89
12013,Suppressed,14723,Suppressed
12015,Suppressed,162449,Suppressed
12017,41,139360,29.42
12019,35,194345,18.01
12021,40,332427,12.03
12023,17,67966,Unreliable
12027,Suppressed,34712,Suppressed
12029,Suppressed,16126,Suppressed
12031,166,879602,18.87
12033,33,302715,10.9
12035,12,98359,Unreliable
12037,0,11686,Unreliable
12039,Suppressed,46528,Suppressed
12041,Suppressed,16815,Suppressed
12043,Suppressed,13107,Suppressed
12045,Suppressed,15718,Suppressed
12047,0,14708,Unreliable
12049,Suppressed,27514,Suppressed
12051,Suppressed,37447,Suppressed
12053,31,173422,17.88
12055,12,98128,Unreliable
12057,190,1277746,14.87
12059,Suppressed,19804,Suppressed
12061,21,140567,14.94
12063,Suppressed,48968,Suppressed
12065,Suppressed,14256,Suppressed
12067,Suppressed,8804,Suppressed
12069,30,303186,9.89
12071,67,645293,10.38
12073,13,283769,Unreliable
12075,16,40025,Unreliable
12077,0,8276,Unreliable
12079,Suppressed,18907,Suppressed
12081,48,333895,14.38
12083,51,335125,15.22
12085,19,148817,Unreliable
12086,135,2591035,5.21
12087,11,74809,Unreliable
12089,18,74629,Unreliable
12091,21,190083,11.05
12093,11,39467,Unreliable
12095,135,1202234,11.23
12097,36,287416,12.53
12099,192,1356545,14.15
12101,112,470391,23.81
12103,231,921319,25.07
12105,84,616158,13.63
12107,Suppressed,73263,Suppressed
12109,20,202188,9.89
12111,40,283866,14.09
12113,19,158512,Unreliable
12115,72,386147,18.65
12117,48,430838,11.14
12119,Suppressed,101620,Suppressed
12121,Suppressed,43656,Suppressed
12123,Suppressed,22744,Suppressed
12125,Suppressed,15212,Suppressed
12127,86,496950,17.31
12129,Suppressed,30818,Suppressed
12131,10,57582,Unreliable
12133,Suppressed,24892,Suppressed
13001,Suppressed,18368,Suppressed
13003,Suppressed,8284,Suppressed
13005,0,11198,Unreliable
13007,0,3366,Unreliable
13009,Suppressed,46367,Suppressed
13011,Suppressed,18316,Suppressed
13013,11,70169,Unreliable
13015,16,100661,Unreliable
13017,Suppressed,17538,Suppressed
13019,Suppressed,19041,Suppressed
13021,10,156462,Unreliable
13023,0,12913,Unreliable
13025,Suppressed,18587,Suppressed
13027,Suppressed,15403,Suppressed
13029,Suppressed,32214,Suppressed
13031,Suppressed,72694,Suppressed
13033,Suppressed,23125,Suppressed
13035,Suppressed,23524,Suppressed
13037,Suppressed,6504,Suppressed
13039,Suppressed,51402,Suppressed
13043,0,11117,Unreliable
13045,16,111580,Unreliable
13047,20,65046,30.75
13049,Suppressed,13295,Suppressed
13051,26,276434,9.41
13053,Suppressed,13037,Suppressed
13055,Suppressed,25725,Suppressed
13057,24,221315,10.84
13059,14,120266,Unreliable
13061,0,3116,Unreliable
13063,31,265888,11.66
13065,0,6718,Unreliable
13067,82,707442,11.59
13069,Suppressed,43170,Suppressed
13071,Suppressed,46137,Suppressed
13073,16,131627,Unreliable
13075,Suppressed,16923,Suppressed
13077,17,130929,Unreliable
13079,Suppressed,12600,Suppressed
13081,Suppressed,23606,Suppressed
13083,Suppressed,16490,Suppressed
13085,Suppressed,22422,Suppressed
13087,0,27509,Unreliable
13089,50,707089,7.07
13091,Suppressed,21329,Suppressed
13093,Suppressed,14318,Suppressed
13095,12,94501,Unreliable
13097,10,133971,Unreliable
13099,Suppressed,10594,Suppressed
13101,0,3988,Unreliable
13103,Suppressed,53293,Suppressed
13105,Suppressed,19684,Suppressed
13107,Suppressed,22898,Suppressed
13109,Suppressed,10689,Suppressed
13111,Suppressed,23492,Suppressed
13113,Suppressed,107524,Suppressed
13115,15,96177,Unreliable
13117,15,187928,Unreliable
13119,Suppressed,21894,Suppressed
13121,95,977773,9.72
13123,Suppressed,28190,Suppressed
13125,0,3142,Unreliable
13127,11,81022,Unreliable
13129,Suppressed,55766,Suppressed
13131,Suppressed,25440,Suppressed
13133,Suppressed,16092,Suppressed
13135,50,842046,5.94
13137,Suppressed,43520,Suppressed
13139,24,185416,12.94
13141,0,8996,Unreliable
13143,Suppressed,28400,Suppressed
13145,Suppressed,32550,Suppressed
13147,Suppressed,25518,Suppressed
13149,Suppressed,11633,Suppressed
13151,19,209053,Unreliable
13153,Suppressed,146136,Suppressed
13155,Suppressed,9600,Suppressed
13157,11,60571,Unreliable
13159,Suppressed,13630,Suppressed
13161,Suppressed,15156,Suppressed
13163,0,16432,Unreliable
13165,Suppressed,9213,Suppressed
13167,0,9897,Unreliable
13169,Suppressed,28577,Suppressed
13171,Suppressed,18057,Suppressed
13173,Suppressed,10400,Suppressed
13175,Suppressed,48041,Suppressed
13177,Suppressed,28746,Suppressed
13179,Suppressed,65471,Suppressed
13181,Suppressed,7737,Suppressed
13183,0,16048,Unreliable
13185,Suppressed,114552,Suppressed
13187,Suppressed,30611,Suppressed
13189,Suppressed,21663,Suppressed
13191,Suppressed,13839,Suppressed
13193,0,14263,Unreliable
13195,Suppressed,27922,Suppressed
13197,0,8711,Unreliable
13199,Suppressed,21273,Suppressed
13201,Suppressed,5969,Suppressed
13205,0,23144,Unreliable
13207,Suppressed,26637,Suppressed
13209,Suppressed,8913,Suppressed
13211,0,17881,Unreliable
13213,10,39392,Unreliable
13215,22,198413,11.09
13217,Suppressed,101505,Suppressed
13219,Suppressed,33619,Suppressed
13221,Suppressed,14618,Suppressed
13223,27,144800,18.65
13225,0,27622,Unreliable
13227,Suppressed,29268,Suppressed
13229,Suppressed,18844,Suppressed
13231,0,17810,Unreliable
13233,Suppressed,41188,Suppressed
13235,0,11720,Unreliable
13237,Suppressed,21198,Suppressed
13239,0,2404,Unreliable
13241,Suppressed,16297,Suppressed
13243,0,7327,Unreliable
13245,32,202587,15.8
13247,12,85820,Unreliable
13249,Suppressed,4990,Suppressed
13251,0,14202,Unreliable
13253,0,8947,Unreliable
13255,16,63865,Unreliable
13257,Suppressed,25891,Suppressed
13259,0,6042,Unreliable
13261,Suppressed,31554,Suppressed
13263,0,6517,Unreliable
13265,0,1680,Unreliable
13267,0,25384,Unreliable
13269,0,8420,Unreliable
13271,Suppressed,16349,Suppressed
13273,0,9045,Unreliable
13275,Suppressed,44724,Suppressed
13277,Suppressed,41064,Suppressed
13279,Suppressed,27315,Suppressed
13281,Suppressed,10495,Suppressed
13283,0,6769,Unreliable
13285,Suppressed,68468,Suppressed
13287,0,8410,Unreliable
13289,Suppressed,8447,Suppressed
13291,Suppressed,21451,Suppressed
13293,Suppressed,26630,Suppressed
13295,13,68094,Unreliable
13297,17,84575,Unreliable
13299,Suppressed,35821,Suppressed
13301,Suppressed,5578,Suppressed
13303,0,20879,Unreliable
13305,Suppressed,30305,Suppressed
13307,0,2793,Unreliable
13309,0,7888,Unreliable
13311,Suppressed,27556,Suppressed
13313,18,103359,Unreliable
13315,0,9068,Unreliable
13317,Suppressed,10076,Suppressed
13319,0,9577,Unreliable
13321,0,21741,Unreliable
15001,18,189191,Unreliable
15003,103,976372,10.55
15005,0,90,Unreliable
15007,Suppressed,68434,Suppressed
15009,29,158226,18.33
16001,42,409061,10.27
16003,0,3915,Unreliable
16005,19,83800,Unreliable
16007,0,5907,Unreliable
16009,0,9117,Unreliable
16011,Suppressed,45474,Suppressed
16013,Suppressed,21146,Suppressed
16015,Suppressed,6835,Suppressed
16017,Suppressed,40476,Suppressed
16019,18,106684,Unreliable
16021,Suppressed,10808,Suppressed
16023,0,2740,Unreliable
16025,Suppressed,1077,Suppressed
16027,16,193888,Unreliable
16029,0,6787,Unreliable
16031,0,23249,Unreliable
16033,0,869,Unreliable
16035,0,8590,Unreliable
16037,0,4331,Unreliable
16039,Suppressed,26223,Suppressed
16041,Suppressed,12786,Suppressed
16043,Suppressed,12957,Suppressed
16045,Suppressed,16673,Suppressed
16047,Suppressed,15291,Suppressed
16049,Suppressed,16308,Suppressed
16051,Suppressed,26684,Suppressed
16053,Suppressed,22499,Suppressed
16055,12,142357,Unreliable
16057,Suppressed,38184,Suppressed
16059,Suppressed,7758,Suppressed
16061,Suppressed,3889,Suppressed
16063,Suppressed,5277,Suppressed
16065,0,37456,Unreliable
16067,Suppressed,20037,Suppressed
16069,Suppressed,39531,Suppressed
16071,Suppressed,4215,Suppressed
16073,Suppressed,11439,Suppressed
16075,Suppressed,22639,Suppressed
16077,0,7778,Unreliable
16079,Suppressed,12702,Suppressed
16081,Suppressed,10052,Suppressed
16083,Suppressed,78595,Suppressed
16085,Suppressed,9545,Suppressed
16087,Suppressed,10099,Suppressed
17001,Suppressed,67197,Suppressed
17003,0,7748,Unreliable
17005,Suppressed,17644,Suppressed
17007,Suppressed,53940,Suppressed
17009,0,6914,Unreliable
17011,Suppressed,34323,Suppressed
17013,Suppressed,5014,Suppressed
17015,Suppressed,15011,Suppressed
17017,Suppressed,13338,Suppressed
17019,19,203276,Unreliable
17021,Suppressed,34638,Suppressed
17023,Suppressed,16209,Suppressed
17025,Suppressed,13766,Suppressed
17027,Suppressed,38061,Suppressed
17029,Suppressed,53655,Suppressed
17031,615,5231351,11.76
17033,Suppressed,19600,Suppressed
17035,0,10968,Unreliable
17037,10,104704,Unreliable
17039,Suppressed,16434,Suppressed
17041,Suppressed,19853,Suppressed
17043,110,927987,11.85
17045,Suppressed,18191,Suppressed
17047,0,6684,Unreliable
17049,Suppressed,34353,Suppressed
17051,0,22014,Unreliable
17053,Suppressed,14008,Suppressed
17055,Suppressed,39407,Suppressed
17057,Suppressed,36651,Suppressed
17059,0,5430,Unreliable
17061,Suppressed,13576,Suppressed
17063,15,50281,Unreliable
17065,0,8370,Unreliable
17067,Suppressed,18891,Suppressed
17069,Suppressed,4258,Suppressed
17071,Suppressed,7043,Suppressed
17073,Suppressed,50155,Suppressed
17075,Suppressed,29240,Suppressed
17077,Suppressed,60071,Suppressed
17079,0,9614,Unreliable
17081,Suppressed,38720,Suppressed
17083,Suppressed,22742,Suppressed
17085,Suppressed,22549,Suppressed
17087,Suppressed,12760,Suppressed
17089,52,522487,9.95
17091,Suppressed,113040,Suppressed
17093,10,118105,Unreliable
17095,Suppressed,52247,Suppressed
17097,85,702120,12.11
17099,22,112973,19.47
17101,Suppressed,16604,Suppressed
17103,Suppressed,35037,Suppressed
17105,10,38647,Unreliable
17107,Suppressed,30013,Suppressed
17109,Suppressed,32537,Suppressed
17111,46,308145,14.93
17113,26,172281,15.09
17115,11,110122,Unreliable
17117,Suppressed,47231,Suppressed
17119,62,267883,23.14
17121,Suppressed,38894,Suppressed
17123,Suppressed,12327,Suppressed
17125,Suppressed,14327,Suppressed
17127,Suppressed,15234,Suppressed
17129,Suppressed,12722,Suppressed
17131,Suppressed,16219,Suppressed
17133,Suppressed,33357,Suppressed
17135,Suppressed,29620,Suppressed
17137,0,35272,Unreliable
17139,Suppressed,14933,Suppressed
17141,Suppressed,52848,Suppressed
17143,30,187254,16.02
17145,Suppressed,22058,Suppressed
17147,0,16504,Unreliable
17149,Suppressed,16308,Suppressed
17151,0,4272,Unreliable
17153,0,5998,Unreliable
17155,0,5886,Unreliable
17157,Suppressed,32956,Suppressed
17159,0,16176,Unreliable
17161,14,147457,Unreliable
17163,48,268858,17.85
17165,Suppressed,24946,Suppressed
17167,36,199271,18.07
17169,0,7457,Unreliable
17171,0,5290,Unreliable
17173,Suppressed,22196,Suppressed
17175,0,5946,Unreliable
17177,Suppressed,46959,Suppressed
17179,27,135949,19.86
17181,Suppressed,17647,Suppressed
17183,12,80727,Unreliable
17185,Suppressed,11727,Suppressed
17187,Suppressed,17731,Suppressed
17189,Suppressed,14598,Suppressed
17191,0,16574,Unreliable
17193,Suppressed,14568,Suppressed
17195,Suppressed,57846,Suppressed
17197,76,682518,11.14
17199,10,66674,Unreliable
17201,82,292069,28.08
17203,Suppressed,38971,Suppressed
18001,Suppressed,34365,Suppressed
18003,43,360412,11.93
18005,Suppressed,79129,Suppressed
18007,Suppressed,8804,Suppressed
18009,Suppressed,12502,Suppressed
18011,10,58944,Unreliable
18013,Suppressed,15083,Suppressed
18015,Suppressed,20095,Suppressed
18017,0,38581,Unreliable
18019,32,111951,28.58
18021,Suppressed,26837,Suppressed
18023,Suppressed,33022,Suppressed
18025,Suppressed,10665,Suppressed
18027,Suppressed,32064,Suppressed
18029,13,49831,Unreliable
18031,Suppressed,26042,Suppressed
18033,Suppressed,42321,Suppressed
18035,18,117364,Unreliable
18037,Suppressed,42071,Suppressed
18039,19,199619,Unreliable
18041,Suppressed,24029,Suppressed
18043,15,75283,Unreliable
18045,0,17119,Unreliable
18047,Suppressed,22969,Suppressed
18049,Suppressed,20737,Suppressed
18051,Suppressed,33458,Suppressed
18053,24,69330,34.62
18055,Suppressed,32940,Suppressed
18057,23,289495,7.94
18059,Suppressed,70933,Suppressed
18061,Suppressed,39134,Suppressed
18063,18,150434,Unreliable
18065,Suppressed,49345,Suppressed
18067,22,82849,26.55
18069,Suppressed,36987,Suppressed
18071,11,43083,Unreliable
18073,Suppressed,33456,Suppressed
18075,Suppressed,21366,Suppressed
18077,Suppressed,32554,Suppressed
18079,Suppressed,28161,Suppressed
18081,21,143191,14.67
18083,Suppressed,38122,Suppressed
18085,11,77609,Unreliable
18087,0,37521,Unreliable
18089,35,493618,7.09
18091,19,111246,Unreliable
18093,Suppressed,46078,Suppressed
18095,45,130348,34.52
18097,192,918977,20.89
18099,Suppressed,47024,Suppressed
18101,Suppressed,10260,Suppressed
18103,Suppressed,36486,Suppressed
18105,23,141019,16.31
18107,19,38254,Unreliable
18109,23,69356,33.16
18111,0,14044,Unreliable
18113,Suppressed,47582,Suppressed
18115,0,6079,Unreliable
18117,Suppressed,19690,Suppressed
18119,Suppressed,21380,Suppressed
18121,Suppressed,17069,Suppressed
18123,Suppressed,19462,Suppressed
18125,Suppressed,12766,Suppressed
18127,30,165682,18.11
18129,Suppressed,25599,Suppressed
18131,Suppressed,13124,Suppressed
18133,Suppressed,37750,Suppressed
18135,Suppressed,25815,Suppressed
18137,Suppressed,28583,Suppressed
18139,Suppressed,17095,Suppressed
18141,33,266344,12.39
18143,14,23791,Unreliable
18145,Suppressed,44471,Suppressed
18147,Suppressed,20837,Suppressed
18149,Suppressed,23213,Suppressed
18151,Suppressed,34124,Suppressed
18153,Suppressed,21188,Suppressed
18155,Suppressed,10424,Suppressed
18157,26,177513,14.65
18159,Suppressed,15695,Suppressed
18161,0,7362,Unreliable
18163,42,180858,23.22
18165,0,16040,Unreliable
18167,Suppressed,108428,Suppressed
18169,Suppressed,32361,Suppressed
18171,Suppressed,8342,Suppressed
18173,Suppressed,60463,Suppressed
18175,11,27921,Unreliable
18177,Suppressed,68346,Suppressed
18179,Suppressed,27652,Suppressed
18181,Suppressed,24426,Suppressed
18183,Suppressed,33342,Suppressed
19001,0,7481,Unreliable
19003,0,3911,Unreliable
19005,0,14237,Unreliable
19007,Suppressed,12700,Suppressed
19009,0,5910,Unreliable
19011,Suppressed,25827,Suppressed
19013,Suppressed,131820,Suppressed
19015,Suppressed,26195,Suppressed
19017,Suppressed,24479,Suppressed
19019,Suppressed,20942,Suppressed
19021,0,20592,Unreliable
19023,Suppressed,14986,Suppressed
19025,0,9909,Unreliable
19027,0,20631,Unreliable
19029,Suppressed,13723,Suppressed
19031,Suppressed,18416,Suppressed
19033,Suppressed,43788,Suppressed
19035,Suppressed,11946,Suppressed
19037,Suppressed,12276,Suppressed
19039,Suppressed,9370,Suppressed
19041,0,16599,Unreliable
19043,Suppressed,17835,Suppressed
19045,Suppressed,48717,Suppressed
19047,0,17309,Unreliable
19049,Suppressed,71967,Suppressed
19051,0,8689,Unreliable
19053,0,8253,Unreliable
19055,0,17574,Unreliable
19057,Suppressed,40340,Suppressed
19059,Suppressed,16972,Suppressed
19061,Suppressed,95097,Suppressed
19063,0,10120,Unreliable
19065,Suppressed,20793,Suppressed
19067,0,16056,Unreliable
19069,Suppressed,10554,Suppressed
19071,0,7147,Unreliable
19073,Suppressed,9153,Suppressed
19075,0,12448,Unreliable
19077,Suppressed,10777,Suppressed
19079,Suppressed,15344,Suppressed
19081,0,11134,Unreliable
19083,Suppressed,17302,Suppressed
19085,Suppressed,14548,Suppressed
19087,0,20236,Unreliable
19089,0,9563,Unreliable
19091,Suppressed,9729,Suppressed
19093,0,7108,Unreliable
19095,0,16189,Unreliable
19097,Suppressed,19712,Suppressed
19099,Suppressed,36602,Suppressed
19101,Suppressed,16867,Suppressed
19103,13,136317,Unreliable
19105,Suppressed,20639,Suppressed
19107,0,10374,Unreliable
19109,0,15346,Unreliable
19111,Suppressed,35617,Suppressed
19113,21,215295,9.75
19115,0,11278,Unreliable
19117,0,8760,Unreliable
19119,0,11757,Unreliable
19121,0,15654,Unreliable
19123,Suppressed,22443,Suppressed
19125,Suppressed,33419,Suppressed
19127,Suppressed,40857,Suppressed
19129,Suppressed,14837,Suppressed
19131,Suppressed,10725,Suppressed
19133,Suppressed,9124,Suppressed
19135,0,8063,Unreliable
19137,0,10566,Unreliable
19139,Suppressed,42879,Suppressed
19141,Suppressed,14172,Suppressed
19143,0,6193,Unreliable
19145,0,15713,Unreliable
19147,0,9275,Unreliable
19149,Suppressed,24907,Suppressed
19151,Suppressed,7150,Suppressed
19153,59,443710,13.3
19155,13,92913,Unreliable
19157,Suppressed,18736,Suppressed
19159,0,5096,Unreliable
19161,Suppressed,10153,Suppressed
19163,28,168799,16.59
19165,Suppressed,12069,Suppressed
19167,0,34268,Unreliable
19169,Suppressed,91140,Suppressed
19171,Suppressed,17536,Suppressed
19173,Suppressed,6208,Suppressed
19175,Suppressed,12594,Suppressed
19177,0,7449,Unreliable
19179,Suppressed,35366,Suppressed
