FIPS,Deaths,Population,Crude Rate
13077,23,143114,16.07
13079,Suppressed,12295,Suppressed
13081,Suppressed,22736,Suppressed
13083,Suppressed,16285,Suppressed
13085,Suppressed,24379,Suppressed
13087,Suppressed,26716,Suppressed
13089,76,753253,10.09
13091,Suppressed,20730,Suppressed
13093,0,13737,Unreliable
13095,Suppressed,89502,Suppressed
13097,25,143882,17.38
13099,Suppressed,10296,Suppressed
13101,Suppressed,3936,Suppressed
13103,11,59982,Unreliable
13105,Suppressed,19109,Suppressed
13107,Suppressed,22530,Suppressed
13109,Suppressed,10775,Suppressed
13111,Suppressed,25322,Suppressed
13113,15,112549,Unreliable
13115,12,97613,Unreliable
13117,31,227967,13.6
13119,Suppressed,22820,Suppressed
13121,164,1041423,15.75
13123,10,30674,Unreliable
13125,0,3062,Unreliable
13127,16,85282,Unreliable
13129,Suppressed,57089,Suppressed
13131,Suppressed,24819,Suppressed
13133,Suppressed,17281,Suppressed
13135,96,920260,10.43
13137,Suppressed,44567,Suppressed
13139,34,199335,17.06
13141,Suppressed,8561,Suppressed
13143,Suppressed,29256,Suppressed
13145,Suppressed,33915,Suppressed
13147,0,25794,Unreliable
13149,Suppressed,11730,Suppressed
13151,28,225813,12.4
13153,26,153479,16.94
13155,Suppressed,9410,Suppressed
13157,12,67519,Unreliable
13159,Suppressed,13964,Suppressed
13161,Suppressed,15025,Suppressed
13163,Suppressed,15648,Suppressed
13165,0,8767,Unreliable
13167,Suppressed,9788,Suppressed
13169,Suppressed,28470,Suppressed
13171,Suppressed,18599,Suppressed
13173,Suppressed,10425,Suppressed
13175,Suppressed,47330,Suppressed
13177,Suppressed,29470,Suppressed
13179,Suppressed,61386,Suppressed
13181,Suppressed,7880,Suppressed
13183,Suppressed,19014,Suppressed
13185,Suppressed,115489,Suppressed
13187,11,32873,Unreliable
13189,Suppressed,21498,Suppressed
13191,Suppressed,14106,Suppressed
13193,0,13314,Unreliable
13195,Suppressed,29302,Suppressed
13197,0,8450,Unreliable
13199,Suppressed,21049,Suppressed
13201,0,5838,Unreliable
13205,Suppressed,22292,Suppressed
13207,Suppressed,27113,Suppressed
13209,Suppressed,9031,Suppressed
13211,Suppressed,18412,Suppressed
13213,Suppressed,39782,Suppressed
13215,25,194058,12.88
13217,16,108078,Unreliable
13219,Suppressed,38028,Suppressed
13221,Suppressed,14877,Suppressed
13223,23,159445,14.43
13225,Suppressed,27099,Suppressed
13227,Suppressed,31588,Suppressed
13229,Suppressed,19307,Suppressed
13231,Suppressed,18217,Suppressed
13233,Suppressed,42085,Suppressed
13235,Suppressed,11201,Suppressed
13237,Suppressed,21730,Suppressed
13239,0,2358,Unreliable
13241,Suppressed,16602,Suppressed
13243,Suppressed,7075,Suppressed
13245,56,201800,27.75
13247,11,90312,Unreliable
13249,0,5213,Unreliable
13251,Suppressed,13953,Suppressed
13253,Suppressed,8292,Suppressed
13255,10,65380,Unreliable
13257,Suppressed,25890,Suppressed
13259,0,5985,Unreliable
13261,Suppressed,29847,Suppressed
13263,0,6249,Unreliable
13265,0,1628,Unreliable
13267,Suppressed,25334,Suppressed
13269,Suppressed,8142,Suppressed
13271,Suppressed,15989,Suppressed
13273,0,8729,Unreliable
13275,Suppressed,44779,Suppressed
13277,Suppressed,40598,Suppressed
13279,Suppressed,26999,Suppressed
13281,Suppressed,11506,Suppressed
13283,0,6740,Unreliable
13285,11,69786,Unreliable
13287,Suppressed,7961,Suppressed
13289,Suppressed,8174,Suppressed
13291,Suppressed,23459,Suppressed
13293,Suppressed,26135,Suppressed
13295,16,68939,Unreliable
13297,14,91600,Unreliable
13299,Suppressed,35871,Suppressed
13301,0,5303,Unreliable
13303,0,20313,Unreliable
13305,Suppressed,29817,Suppressed
13307,0,2605,Unreliable
13309,Suppressed,7952,Suppressed
13311,Suppressed,29453,Suppressed
13313,17,104658,Unreliable
13315,0,8800,Unreliable
13317,Suppressed,9892,Suppressed
13319,Suppressed,8959,Suppressed
13321,Suppressed,20533,Suppressed
15001,22,200381,10.98
15003,148,988650,14.97
15005,0,88,Unreliable
15007,Suppressed,72159,Suppressed
15009,24,166260,14.44
16001,69,456849,15.1
16003,Suppressed,4147,Suppressed
16005,22,85269,25.8
16007,0,6028,Unreliable
16009,Suppressed,9184,Suppressed
16011,Suppressed,45927,Suppressed
16013,Suppressed,22024,Suppressed
16015,Suppressed,7290,Suppressed
16017,Suppressed,43560,Suppressed
16019,18,114595,Unreliable
16021,Suppressed,11922,Suppressed
16023,0,2602,Unreliable
16025,0,1102,Unreliable
16027,19,216699,Unreliable
16029,Suppressed,7034,Suppressed
16031,Suppressed,23664,Suppressed
16033,Suppressed,873,Suppressed
16035,Suppressed,8546,Suppressed
16037,Suppressed,4172,Suppressed
16039,Suppressed,26823,Suppressed
16041,Suppressed,13564,Suppressed
16043,Suppressed,13094,Suppressed
16045,Suppressed,17379,Suppressed
16047,Suppressed,15124,Suppressed
16049,Suppressed,16369,Suppressed
16051,Suppressed,28446,Suppressed
16053,Suppressed,23627,Suppressed
16055,22,157637,13.96
16057,Suppressed,39333,Suppressed
16059,0,7875,Unreliable
16061,0,3887,Unreliable
16063,0,5318,Unreliable
16065,Suppressed,39141,Suppressed
16067,Suppressed,20729,Suppressed
16069,10,40385,Unreliable
16071,0,4427,Unreliable
16073,0,11628,Unreliable
16075,Suppressed,23215,Suppressed
16077,Suppressed,7600,Suppressed
16079,Suppressed,12542,Suppressed
16081,Suppressed,11381,Suppressed
16083,14,85124,Unreliable
16085,0,10687,Unreliable
16087,Suppressed,10121,Suppressed
17001,Suppressed,66234,Suppressed
17003,0,6315,Unreliable
17005,Suppressed,16948,Suppressed
17007,13,53513,Unreliable
17009,0,6716,Unreliable
17011,Suppressed,33243,Suppressed
17013,Suppressed,4833,Suppressed
17015,0,14518,Unreliable
17017,0,12505,Unreliable
17019,35,209399,16.71
17021,Suppressed,33102,Suppressed
17023,Suppressed,15767,Suppressed
17025,Suppressed,13269,Suppressed
17027,Suppressed,37614,Suppressed
17029,Suppressed,51979,Suppressed
17031,1235,5211263,23.7
17033,Suppressed,18961,Suppressed
17035,0,10908,Unreliable
17037,20,104733,19.1
17039,Suppressed,15942,Suppressed
17041,Suppressed,19748,Suppressed
17043,148,930128,15.91
17045,Suppressed,17328,Suppressed
17047,Suppressed,6486,Suppressed
17049,Suppressed,34132,Suppressed
17051,Suppressed,21784,Suppressed
17053,Suppressed,13280,Suppressed
17055,16,39041,Unreliable
17057,Suppressed,35110,Suppressed
17059,0,5080,Unreliable
17061,Suppressed,13174,Suppressed
17063,Suppressed,50586,Suppressed
17065,Suppressed,8194,Suppressed
17067,Suppressed,18020,Suppressed
17069,0,4046,Unreliable
17071,Suppressed,6795,Suppressed
17073,Suppressed,49328,Suppressed
17075,Suppressed,27876,Suppressed
17077,11,58284,Unreliable
17079,Suppressed,9578,Suppressed
17081,Suppressed,38179,Suppressed
17083,15,21941,Unreliable
17085,Suppressed,21594,Suppressed
17087,Suppressed,12900,Suppressed
17089,91,534667,17.02
17091,34,109605,31.02
17093,17,126218,Unreliable
17095,Suppressed,50638,Suppressed
17097,96,703520,13.65
17099,36,110067,32.71
17101,Suppressed,16168,Suppressed
17103,Suppressed,34406,Suppressed
17105,10,36518,Unreliable
17107,Suppressed,29245,Suppressed
17109,Suppressed,30823,Suppressed
17111,84,309122,27.17
17113,33,172290,19.15
17115,19,105801,Unreliable
17117,Suppressed,45446,Suppressed
17119,95,265428,35.79
17121,Suppressed,37902,Suppressed
17123,0,11730,Unreliable
17125,Suppressed,13715,Suppressed
17127,Suppressed,14344,Suppressed
17129,Suppressed,12245,Suppressed
17131,Suppressed,15618,Suppressed
17133,Suppressed,34097,Suppressed
17135,Suppressed,28790,Suppressed
17137,Suppressed,33798,Suppressed
17139,Suppressed,14688,Suppressed
17141,Suppressed,51063,Suppressed
17143,61,183011,33.33
17145,Suppressed,21285,Suppressed
17147,Suppressed,16445,Suppressed
17149,Suppressed,15821,Suppressed
17151,0,4325,Unreliable
17153,Suppressed,5509,Suppressed
17155,Suppressed,5727,Suppressed
17157,Suppressed,32423,Suppressed
17159,Suppressed,15901,Suppressed
17161,23,144808,15.88
17163,70,262479,26.67
17165,Suppressed,24102,Suppressed
17167,52,196452,26.47
17169,Suppressed,7035,Suppressed
17171,0,5002,Unreliable
17173,Suppressed,21719,Suppressed
17175,Suppressed,5434,Suppressed
17177,Suppressed,45054,Suppressed
17179,35,133526,26.21
17181,Suppressed,17000,Suppressed
17183,25,77909,32.09
17185,Suppressed,11489,Suppressed
17187,0,17167,Unreliable
17189,Suppressed,14030,Suppressed
17191,0,16495,Unreliable
17193,Suppressed,13938,Suppressed
17195,Suppressed,56118,Suppressed
17197,151,692661,21.8
17199,14,67328,Unreliable
17201,111,284778,38.98
17203,Suppressed,38726,Suppressed
18001,Suppressed,35491,Suppressed
18003,93,372877,24.94
18005,35,82040,42.66
18007,0,8613,Unreliable
18009,Suppressed,11976,Suppressed
18011,11,65875,Unreliable
18013,Suppressed,15035,Suppressed
18015,Suppressed,20039,Suppressed
18017,Suppressed,37994,Suppressed
18019,40,116973,34.2
18021,Suppressed,26198,Suppressed
18023,Suppressed,32317,Suppressed
18025,Suppressed,10566,Suppressed
18027,Suppressed,33113,Suppressed
18029,17,49741,Unreliable
18031,Suppressed,26737,Suppressed
18033,Suppressed,42836,Suppressed
18035,51,115184,44.28
18037,Suppressed,42558,Suppressed
18039,37,205032,18.05
18041,20,23209,86.17
18043,28,77071,36.33
18045,Suppressed,16505,Suppressed
18047,Suppressed,22619,Suppressed
18049,Suppressed,20059,Suppressed
18051,Suppressed,33576,Suppressed
18053,28,66491,42.11
18055,Suppressed,32177,Suppressed
18057,49,323747,15.14
18059,13,74985,Unreliable
18061,Suppressed,39898,Suppressed
18063,33,163685,20.16
18065,11,48476,Unreliable
18067,39,82363,47.35
18069,Suppressed,36337,Suppressed
18071,18,43884,Unreliable
18073,Suppressed,33447,Suppressed
18075,15,20945,Unreliable
18077,Suppressed,32089,Suppressed
18079,12,27626,Unreliable
18081,35,153897,22.74
18083,Suppressed,37508,Suppressed
18085,20,79206,25.25
18087,Suppressed,39303,Suppressed
18089,164,485640,33.77
18091,29,110029,26.36
18093,Suppressed,45666,Suppressed
18095,51,129498,39.38
18097,365,950082,38.42
18099,11,46498,Unreliable
18101,Suppressed,10215,Suppressed
18103,Suppressed,35845,Suppressed
18105,28,146986,19.05
18107,13,38525,Unreliable
18109,16,69713,Unreliable
18111,Suppressed,14130,Suppressed
18113,Suppressed,47452,Suppressed
18115,Suppressed,5828,Suppressed
18117,Suppressed,19426,Suppressed
18119,Suppressed,20839,Suppressed
18121,Suppressed,16886,Suppressed
18123,Suppressed,19081,Suppressed
18125,Suppressed,12365,Suppressed
18127,46,168404,27.32
18129,Suppressed,25595,Suppressed
18131,Suppressed,12534,Suppressed
18133,Suppressed,37702,Suppressed
18135,17,24922,Unreliable
18137,11,28442,Unreliable
18139,Suppressed,16645,Suppressed
18141,71,270434,26.25
18143,12,23870,Unreliable
18145,11,44395,Unreliable
18147,0,20394,Unreliable
18149,14,22893,Unreliable
18151,Suppressed,34484,Suppressed
18153,Suppressed,20746,Suppressed
18155,Suppressed,10696,Suppressed
18157,25,190587,13.12
18159,0,15128,Unreliable
18161,Suppressed,7200,Suppressed
18163,66,181616,36.34
18165,Suppressed,15505,Suppressed
18167,17,107516,Unreliable
18169,13,31443,Unreliable
18171,Suppressed,8201,Suppressed
18173,Suppressed,62530,Suppressed
18175,Suppressed,27827,Suppressed
18177,66,66185,99.72
18179,Suppressed,27984,Suppressed
18181,Suppressed,24182,Suppressed
18183,Suppressed,33756,Suppressed
19001,Suppressed,7054,Suppressed
19003,Suppressed,3686,Suppressed
19005,0,13884,Unreliable
19007,Suppressed,12352,Suppressed
19009,0,5578,Unreliable
19011,0,25642,Unreliable
19013,14,132648,Unreliable
19015,Suppressed,26484,Suppressed
19017,Suppressed,24911,Suppressed
19019,Suppressed,21202,Suppressed
19021,Suppressed,20110,Suppressed
19023,Suppressed,14606,Suppressed
19025,Suppressed,9746,Suppressed
19027,Suppressed,20320,Suppressed
19029,Suppressed,13145,Suppressed
19031,0,18543,Unreliable
19033,Suppressed,43006,Suppressed
19035,0,11316,Unreliable
19037,Suppressed,12005,Suppressed
19039,Suppressed,9374,Suppressed
19041,Suppressed,16170,Suppressed
19043,Suppressed,17637,Suppressed
19045,Suppressed,47010,Suppressed
19047,Suppressed,17056,Suppressed
19049,Suppressed,87235,Suppressed
19051,0,8966,Unreliable
19053,Suppressed,7950,Suppressed
19055,0,17153,Unreliable
19057,Suppressed,39417,Suppressed
19059,Suppressed,17199,Suppressed
19061,Suppressed,97041,Suppressed
19063,0,9432,Unreliable
19065,0,19796,Unreliable
19067,Suppressed,15744,Suppressed
19069,0,10164,Unreliable
19071,Suppressed,6948,Suppressed
19073,Suppressed,8981,Suppressed
19075,Suppressed,12333,Suppressed
19077,Suppressed,10670,Suppressed
19079,Suppressed,15115,Suppressed
19081,0,10771,Unreliable
19083,0,17048,Unreliable
19085,Suppressed,14136,Suppressed
19087,Suppressed,19863,Suppressed
19089,0,9228,Unreliable
19091,Suppressed,9564,Suppressed
19093,0,6865,Unreliable
19095,Suppressed,16103,Suppressed
19097,Suppressed,19366,Suppressed
19099,Suppressed,36966,Suppressed
19101,Suppressed,18422,Suppressed
19103,13,149210,Unreliable
19105,0,20536,Unreliable
19107,Suppressed,10153,Suppressed
19109,Suppressed,14999,Suppressed
19111,Suppressed,34295,Suppressed
19113,34,224115,15.17
19115,Suppressed,11184,Suppressed
19117,Suppressed,8534,Suppressed
19119,0,11792,Unreliable
19121,0,16013,Unreliable
19123,Suppressed,22235,Suppressed
19125,Suppressed,33105,Suppressed
19127,Suppressed,40288,Suppressed
19129,0,15068,Unreliable
19131,0,10631,Unreliable
19133,Suppressed,8740,Suppressed
19135,Suppressed,7845,Suppressed
19137,Suppressed,10137,Suppressed
19139,0,42880,Unreliable
19141,0,13801,Unreliable
19143,0,6045,Unreliable
19145,Suppressed,15224,Suppressed
19147,0,9092,Unreliable
19149,Suppressed,25220,Suppressed
19151,0,6846,Unreliable
19153,81,481830,16.81
19155,11,93386,Unreliable
19157,0,18314,Unreliable
19159,Suppressed,5034,Suppressed
19161,Suppressed,9817,Suppressed
19163,28,172509,16.23
19165,Suppressed,11628,Suppressed
19167,0,34860,Unreliable
19169,Suppressed,97502,Suppressed
19171,Suppressed,17058,Suppressed
19173,0,6178,Unreliable
19175,Suppressed,12450,Suppressed
19177,0,7157,Unreliable
19179,Suppressed,35044,Suppressed
19181,Suppressed,50163,Suppressed
19183,Suppressed,22281,Suppressed
19185,Suppressed,6476,Suppressed
19187,Suppressed,36605,Suppressed
19189,Suppressed,10587,Suppressed
19191,Suppressed,20201,Suppressed
