FIPS,Deaths,Population,Crude Rate
2068,Suppressed,2081,Suppressed
2070,Suppressed,4833,Suppressed
2090,11,95651,Unreliable
2100,0,2614,Unreliable
2105,0,2141,Unreliable
2110,Suppressed,31849,Suppressed
2122,14,59414,Unreliable
2130,Suppressed,13747,Suppressed
2150,Suppressed,12992,Suppressed
2164,Suppressed,1493,Suppressed
2170,23,110213,20.87
2180,Suppressed,9909,Suppressed
2185,Suppressed,9294,Suppressed
2188,0,7644,Unreliable
2195,Suppressed,3296,Suppressed
2198,Suppressed,6147,Suppressed
2201,Missing,Missing,Missing
2220,0,8405,Unreliable
2230,0,1179,Unreliable
2232,Missing,Missing,Missing
2240,0,6957,Unreliable
2261,0,0,Unreliable
2270,Suppressed,8328,Suppressed
2275,0,2510,Unreliable
2280,Missing,Missing,Missing
2282,0,637,Unreliable
2290,0,5077,Unreliable
4001,20,71875,27.83
4003,45,127450,35.31
4005,42,142481,29.48
4007,16,54303,Unreliable
4009,10,39211,Unreliable
4011,Suppressed,9341,Suppressed
4012,10,21480,Unreliable
4013,1616,4579081,35.29
4015,56,217206,25.78
4017,40,112112,35.68
4019,413,1061175,38.92
4021,115,480828,23.92
4023,18,46808,Unreliable
4025,91,240226,37.88
4027,55,217824,25.25
5001,Suppressed,17383,Suppressed
5003,Suppressed,19339,Suppressed
5005,Suppressed,42242,Suppressed
5007,44,288774,15.24
5009,Suppressed,37625,Suppressed
5011,0,10639,Unreliable
5013,Suppressed,5113,Suppressed
5015,Suppressed,28276,Suppressed
5017,Suppressed,9924,Suppressed
5019,0,22103,Unreliable
5021,Suppressed,14375,Suppressed
5023,Suppressed,24935,Suppressed
5025,0,7957,Unreliable
5027,Suppressed,23331,Suppressed
5029,Suppressed,21037,Suppressed
5031,Suppressed,112245,Suppressed
5033,13,63409,Unreliable
5035,Suppressed,47616,Suppressed
5037,Suppressed,16142,Suppressed
5039,Suppressed,6802,Suppressed
5041,Suppressed,11110,Suppressed
5043,Suppressed,17977,Suppressed
5045,19,126919,Unreliable
5047,Suppressed,17897,Suppressed
5049,Suppressed,12381,Suppressed
5051,40,99789,40.08
5053,Suppressed,18449,Suppressed
5055,Suppressed,45597,Suppressed
5057,Suppressed,21253,Suppressed
5059,Suppressed,33787,Suppressed
5061,Suppressed,13109,Suppressed
5063,Suppressed,37757,Suppressed
5065,Suppressed,13613,Suppressed
5067,Suppressed,16636,Suppressed
5069,14,65377,Unreliable
5071,Suppressed,26513,Suppressed
5073,0,6596,Unreliable
5075,Suppressed,16410,Suppressed
5077,Suppressed,8513,Suppressed
5079,Suppressed,12944,Suppressed
5081,0,12180,Unreliable
5083,Suppressed,21410,Suppressed
5085,13,73921,Unreliable
5087,Suppressed,16644,Suppressed
5089,Suppressed,16790,Suppressed
5091,Suppressed,43177,Suppressed
5093,10,40066,Unreliable
5095,0,6584,Unreliable
5097,Suppressed,9006,Suppressed
5099,0,8099,Unreliable
5101,Suppressed,7602,Suppressed
5103,Suppressed,23167,Suppressed
5105,Suppressed,10327,Suppressed
5107,Suppressed,17299,Suppressed
5109,Suppressed,10643,Suppressed
5111,Suppressed,23283,Suppressed
5113,Suppressed,19707,Suppressed
5115,Suppressed,64334,Suppressed
5117,Suppressed,7966,Suppressed
5119,108,392980,27.48
5121,Suppressed,18247,Suppressed
5123,Suppressed,24682,Suppressed
5125,28,123968,22.59
5127,Suppressed,10164,Suppressed
5129,0,7842,Unreliable
5131,29,127590,22.73
5133,Suppressed,16702,Suppressed
5135,Suppressed,17424,Suppressed
5137,Suppressed,12674,Suppressed
5139,Suppressed,38219,Suppressed
5141,Suppressed,16541,Suppressed
5143,15,243216,Unreliable
5145,15,78729,Unreliable
5147,Suppressed,6264,Suppressed
5149,Suppressed,21181,Suppressed
6001,320,1662323,19.25
6003,Suppressed,1119,Suppressed
6005,Suppressed,40083,Suppressed
6007,70,212744,32.9
6009,Suppressed,46308,Suppressed
6011,Suppressed,21558,Suppressed
6013,234,1152333,20.31
6015,Suppressed,27968,Suppressed
6017,39,192925,20.22
6019,171,1000918,17.08
6021,12,28283,Unreliable
6023,41,134977,30.38
6025,64,180267,35.5
6027,Suppressed,18046,Suppressed
6029,361,901362,40.05
6031,22,152692,14.41
6033,46,64479,71.34
6035,Suppressed,30016,Suppressed
6037,2021,9943046,20.33
6039,22,157761,13.95
6041,55,257332,21.37
6043,Suppressed,17160,Suppressed
6045,41,86061,47.64
6047,53,279252,18.98
6049,0,8763,Unreliable
6051,Suppressed,14534,Suppressed
6053,98,430906,22.74
6055,20,135965,14.71
6057,37,99606,37.15
6059,653,3166857,20.62
6061,67,402950,16.63
6063,Suppressed,18967,Suppressed
6065,695,2489188,27.92
6067,290,1559146,18.6
6069,10,64055,Unreliable
6071,518,2189183,23.66
6073,760,3332427,22.81
6075,547,866606,63.12
6077,161,767967,20.96
6079,84,282249,29.76
6081,123,758308,16.22
6083,89,444766,20.01
6085,302,1907105,15.84
6087,60,269925,22.23
6089,50,179027,27.93
6091,Suppressed,2920,Suppressed
6093,10,43245,Unreliable
6095,80,446935,17.9
6097,146,489819,29.81
6099,130,550081,23.63
6101,17,96385,Unreliable
6103,Suppressed,64494,Suppressed
6105,Suppressed,12216,Suppressed
6107,71,468680,15.15
6109,10,54515,Unreliable
6111,190,841387,22.58
6113,32,219728,14.56
6115,17,80160,Unreliable
8001,134,519883,25.78
8003,Suppressed,16180,Suppressed
8005,139,657452,21.14
8007,Suppressed,14196,Suppressed
8009,Suppressed,3555,Suppressed
8011,Suppressed,5356,Suppressed
8013,51,327171,15.59
8014,10,72236,Unreliable
8015,Suppressed,20661,Suppressed
8017,Suppressed,1795,Suppressed
8019,Suppressed,9586,Suppressed
8021,Suppressed,8143,Suppressed
8023,Suppressed,3921,Suppressed
8025,Suppressed,5696,Suppressed
8027,Suppressed,5183,Suppressed
8029,Suppressed,31067,Suppressed
8031,302,735538,41.06
8033,Suppressed,2096,Suppressed
8035,48,360750,13.31
8037,Suppressed,54929,Suppressed
8039,Suppressed,27313,Suppressed
8041,267,728310,36.66
8043,20,47867,41.78
8045,11,60366,Unreliable
8047,Suppressed,6235,Suppressed
8049,Suppressed,15794,Suppressed
8051,Suppressed,17593,Suppressed
8053,0,808,Unreliable
8055,Suppressed,6883,Suppressed
8057,0,1389,Unreliable
8059,151,583283,25.89
8061,0,1458,Unreliable
8063,Suppressed,7121,Suppressed
8065,Suppressed,7987,Suppressed
8067,Suppressed,56564,Suppressed
8069,56,360428,15.54
8071,Suppressed,14420,Suppressed
8073,Suppressed,5680,Suppressed
8075,Suppressed,21974,Suppressed
8077,41,155603,26.35
8079,0,773,Unreliable
8081,Suppressed,13144,Suppressed
8083,Suppressed,26408,Suppressed
8085,Suppressed,43322,Suppressed
8087,Suppressed,28941,Suppressed
8089,Suppressed,18201,Suppressed
8091,Suppressed,5001,Suppressed
8093,Suppressed,18955,Suppressed
8095,Suppressed,4367,Suppressed
8097,Suppressed,17894,Suppressed
8099,Suppressed,12106,Suppressed
8101,71,169823,41.81
8103,Suppressed,6342,Suppressed
8105,Suppressed,11296,Suppressed
8107,Suppressed,25560,Suppressed
8109,Suppressed,6938,Suppressed
8111,0,748,Unreliable
8113,0,8105,Unreliable
8115,0,2260,Unreliable
8117,Suppressed,30631,Suppressed
8119,Suppressed,25529,Suppressed
8121,Suppressed,4875,Suppressed
8123,51,333983,15.27
8125,0,10047,Unreliable
9001,234,942426,24.83
9003,380,889226,42.73
9005,81,179610,45.1
9007,61,161657,37.73
9009,400,851948,46.95
9011,113,264999,42.64
9013,52,150600,34.53
9015,50,116540,42.9
10001,66,183643,35.94
10003,258,561531,45.95
10005,120,241635,49.66
11001,424,712816,59.48
12001,45,271218,16.59
12003,10,29566,Unreliable
12005,56,171322,32.69
12007,Suppressed,28593,Suppressed
12009,361,608459,59.33
12011,709,1958105,36.21
12013,Suppressed,14078,Suppressed
12015,30,194711,15.41
12017,67,153010,43.79
12019,77,221770,34.72
12021,95,392973,24.17
12023,13,72654,Unreliable
12027,Suppressed,38520,Suppressed
12029,Suppressed,17057,Suppressed
12031,521,966728,53.89
12033,144,322364,44.67
12035,48,118451,40.52
12037,Suppressed,12201,Suppressed
12039,Suppressed,45277,Suppressed
12041,Suppressed,18885,Suppressed
12043,Suppressed,14198,Suppressed
12045,Suppressed,13534,Suppressed
12047,Suppressed,14521,Suppressed
12049,10,26822,Unreliable
12051,Suppressed,42813,Suppressed
12053,69,198792,34.71
12055,46,106639,43.14
12057,493,1497957,32.91
12059,Suppressed,19594,Suppressed
12061,39,162518,24
12063,11,46085,Unreliable
12065,Suppressed,14543,Suppressed
12067,0,8482,Unreliable
12069,102,375492,27.16
12071,315,790767,39.83
12073,43,295460,14.55
12075,16,42214,Unreliable
12077,Suppressed,8364,Suppressed
12079,Suppressed,18707,Suppressed
12081,135,411219,32.83
12083,192,373513,51.4
12085,56,162088,34.55
12086,372,2707303,13.74
12087,25,73900,33.83
12089,41,91113,45
12091,70,212820,32.89
12093,13,42297,Unreliable
12095,354,1404396,25.21
12097,91,385315,23.62
12099,566,1507600,37.54
12101,295,570412,51.72
12103,498,976802,50.98
12105,207,744552,27.8
12107,19,74815,Unreliable
12109,54,278715,19.37
12111,88,337186,26.1
12113,60,189139,31.72
12115,167,443465,37.66
12117,137,474171,28.89
12119,30,139018,21.58
12121,10,44851,Unreliable
12123,Suppressed,21600,Suppressed
12125,Suppressed,15182,Suppressed
12127,329,561497,58.59
12129,Suppressed,34319,Suppressed
12131,20,76648,26.09
12133,Suppressed,25932,Suppressed
13001,Suppressed,18325,Suppressed
13003,Suppressed,8393,Suppressed
13005,Suppressed,11036,Suppressed
13007,Suppressed,2971,Suppressed
13009,Suppressed,45099,Suppressed
13011,Suppressed,19352,Suppressed
13013,14,85588,Unreliable
13015,34,109426,31.07
13017,Suppressed,16614,Suppressed
13019,Suppressed,19408,Suppressed
13021,16,152737,Unreliable
13023,Suppressed,12955,Suppressed
13025,Suppressed,19202,Suppressed
13027,0,15357,Unreliable
13029,Suppressed,40755,Suppressed
13031,Suppressed,80839,Suppressed
13033,Suppressed,22648,Suppressed
13035,Suppressed,25426,Suppressed
13037,0,6231,Unreliable
13039,Suppressed,55388,Suppressed
13043,Suppressed,10985,Suppressed
13045,34,121633,27.95
13047,17,67996,Unreliable
13049,Suppressed,13430,Suppressed
13051,69,289463,23.84
13053,Suppressed,10551,Suppressed
13055,Suppressed,24843,Suppressed
13057,56,265274,21.11
13059,17,127795,Unreliable
13061,Suppressed,2866,Suppressed
13063,47,292646,16.06
13065,Suppressed,6582,Suppressed
13067,165,762944,21.63
13069,Suppressed,43218,Suppressed
13071,Suppressed,45542,Suppressed
13073,27,160377,16.84
13075,Suppressed,17291,Suppressed
13077,21,150849,13.92
13079,Suppressed,12231,Suppressed
13081,Suppressed,22034,Suppressed
13083,Suppressed,16057,Suppressed
13085,Suppressed,27113,Suppressed
13087,Suppressed,26457,Suppressed
13089,108,762009,14.17
13091,Suppressed,20452,Suppressed
13093,Suppressed,13174,Suppressed
13095,12,86477,Unreliable
13097,32,147988,21.62
13099,Suppressed,10037,Suppressed
13101,0,4002,Unreliable
13103,Suppressed,65765,Suppressed
13105,Suppressed,19335,Suppressed
13107,Suppressed,22507,Suppressed
13109,0,10638,Unreliable
13111,Suppressed,26521,Suppressed
13113,11,115821,Unreliable
13115,21,98604,21.3
13117,22,250847,8.77
13119,Suppressed,23504,Suppressed
13121,205,1077402,19.03
13123,13,31978,Unreliable
13125,0,2984,Unreliable
13127,22,85568,25.71
13129,Suppressed,58780,Suppressed
13131,Suppressed,24491,Suppressed
13133,Suppressed,18837,Suppressed
13135,118,942627,12.52
13137,13,46047,Unreliable
13139,34,206591,16.46
13141,0,8494,Unreliable
13143,15,30383,Unreliable
13145,Suppressed,36080,Suppressed
13147,Suppressed,26406,Suppressed
13149,Suppressed,11973,Suppressed
13151,38,239139,15.89
13153,19,160110,Unreliable
13155,0,9387,Unreliable
13157,13,76199,Unreliable
13159,Suppressed,14483,Suppressed
13161,Suppressed,15213,Suppressed
13163,Suppressed,15267,Suppressed
13165,Suppressed,8746,Suppressed
13167,0,9667,Unreliable
13169,Suppressed,28787,Suppressed
13171,Suppressed,19261,Suppressed
13173,Suppressed,10737,Suppressed
13175,Suppressed,47512,Suppressed
13177,Suppressed,30234,Suppressed
13179,Suppressed,63004,Suppressed
13181,Suppressed,8031,Suppressed
13183,Suppressed,20171,Suppressed
13185,Suppressed,118268,Suppressed
13187,Suppressed,34186,Suppressed
13189,Suppressed,21162,Suppressed
13191,Suppressed,14387,Suppressed
13193,0,12712,Unreliable
13195,Suppressed,30457,Suppressed
13197,Suppressed,8516,Suppressed
13199,Suppressed,21164,Suppressed
13201,Suppressed,5622,Suppressed
13205,Suppressed,21602,Suppressed
13207,Suppressed,28042,Suppressed
13209,Suppressed,9012,Suppressed
13211,Suppressed,19636,Suppressed
13213,Suppressed,40032,Suppressed
13215,32,196442,16.29
13217,22,113295,19.42
13219,Suppressed,41124,Suppressed
13221,Suppressed,15383,Suppressed
13223,40,173359,23.07
13225,Suppressed,27950,Suppressed
13227,Suppressed,33127,Suppressed
13229,Suppressed,19522,Suppressed
13231,Suppressed,19121,Suppressed
13233,14,42840,Unreliable
13235,0,11191,Unreliable
13237,Suppressed,22520,Suppressed
13239,Suppressed,2271,Suppressed
13241,Suppressed,17273,Suppressed
13243,Suppressed,6682,Suppressed
13245,70,202079,34.64
13247,17,90939,Unreliable
13249,Suppressed,5196,Suppressed
13251,Suppressed,14012,Suppressed
13253,Suppressed,8060,Suppressed
13255,13,67414,Unreliable
13257,Suppressed,26107,Suppressed
13259,0,6689,Unreliable
13261,Suppressed,29282,Suppressed
13263,Suppressed,6143,Suppressed
13265,0,1562,Unreliable
13267,Suppressed,25365,Suppressed
13269,Suppressed,8074,Suppressed
13271,Suppressed,15781,Suppressed
13273,Suppressed,8523,Suppressed
13275,Suppressed,44372,Suppressed
13277,Suppressed,40719,Suppressed
13279,Suppressed,26973,Suppressed
13281,Suppressed,12247,Suppressed
13283,Suppressed,6822,Suppressed
13285,17,70214,Unreliable
13287,Suppressed,7882,Suppressed
13289,Suppressed,8103,Suppressed
13291,Suppressed,25358,Suppressed
13293,Suppressed,26527,Suppressed
13295,25,70116,35.66
13297,23,96875,23.74
13299,11,35826,Unreliable
13301,Suppressed,5232,Suppressed
13303,0,20150,Unreliable
13305,Suppressed,30023,Suppressed
13307,0,2595,Unreliable
13309,0,7751,Unreliable
13311,Suppressed,31094,Suppressed
13313,17,103837,Unreliable
13315,0,8502,Unreliable
13317,Suppressed,9694,Suppressed
13319,Suppressed,8812,Suppressed
13321,Suppressed,19972,Suppressed
15001,24,203340,11.8
15003,206,963826,21.37
15005,0,87,Unreliable
15007,15,71851,Unreliable
15009,29,167902,17.27
16001,89,494399,18
16003,0,4447,Unreliable
16005,17,88795,Unreliable
16007,0,6143,Unreliable
16009,Suppressed,9430,Suppressed
16011,Suppressed,47202,Suppressed
16013,Suppressed,23426,Suppressed
16015,Suppressed,8065,Suppressed
16017,Suppressed,46817,Suppressed
16019,22,122134,18.01
16021,0,12656,Unreliable
16023,0,2646,Unreliable
16025,0,1130,Unreliable
16027,29,237053,12.23
16029,Suppressed,7123,Suppressed
16031,Suppressed,24277,Suppressed
16033,0,852,Unreliable
16035,0,8846,Unreliable
16037,0,4249,Unreliable
16039,Suppressed,27448,Suppressed
16041,Suppressed,14215,Suppressed
16043,Suppressed,13218,Suppressed
16045,Suppressed,18703,Suppressed
16047,Suppressed,15618,Suppressed
16049,Suppressed,16823,Suppressed
16051,Suppressed,30581,Suppressed
16053,0,24578,Unreliable
16055,34,170628,19.93
16057,Suppressed,40830,Suppressed
16059,0,8054,Unreliable
16061,Suppressed,3838,Suppressed
16063,Suppressed,5358,Suppressed
16065,Suppressed,40318,Suppressed
16067,Suppressed,21216,Suppressed
16069,Suppressed,40755,Suppressed
16071,Suppressed,4520,Suppressed
16073,Suppressed,12133,Suppressed
16075,Suppressed,24771,Suppressed
16077,Suppressed,7643,Suppressed
16079,Suppressed,12911,Suppressed
16081,Suppressed,12501,Suppressed
16083,30,88411,33.93
16085,0,11792,Unreliable
16087,0,10360,Unreliable
17001,14,64783,Unreliable
17003,0,5497,Unreliable
17005,Suppressed,16262,Suppressed
17007,Suppressed,52777,Suppressed
17009,Suppressed,6546,Suppressed
17011,Suppressed,32303,Suppressed
17013,Suppressed,4616,Suppressed
17015,Suppressed,14241,Suppressed
17017,0,11925,Unreliable
17019,49,209192,23.42
17021,Suppressed,32075,Suppressed
17023,Suppressed,15268,Suppressed
17025,Suppressed,13079,Suppressed
17027,Suppressed,37398,Suppressed
17029,10,50383,Unreliable
17031,1894,5108284,37.08
17033,Suppressed,18512,Suppressed
17035,Suppressed,10649,Suppressed
17037,21,104491,20.1
17039,Suppressed,15368,Suppressed
17041,Suppressed,19510,Suppressed
17043,156,917481,17
17045,Suppressed,16858,Suppressed
17047,Suppressed,6356,Suppressed
17049,Suppressed,34065,Suppressed
17051,Suppressed,21264,Suppressed
17053,Suppressed,12949,Suppressed
17055,13,38060,Unreliable
17057,Suppressed,33690,Suppressed
17059,0,4793,Unreliable
17061,Suppressed,12702,Suppressed
17063,21,50993,41.18
17065,Suppressed,8084,Suppressed
17067,Suppressed,17422,Suppressed
17069,0,3808,Unreliable
17071,Suppressed,6535,Suppressed
17073,Suppressed,48411,Suppressed
17075,Suppressed,26711,Suppressed
17077,11,56675,Unreliable
17079,Suppressed,9465,Suppressed
17081,12,37235,Unreliable
17083,Suppressed,21616,Suppressed
17085,Suppressed,21239,Suppressed
17087,Suppressed,12358,Suppressed
17089,93,531010,17.51
17091,45,108594,41.44
17093,19,130638,Unreliable
17095,Suppressed,49053,Suppressed
17097,115,693593,16.58
17099,27,107571,25.1
17101,Suppressed,15467,Suppressed
17103,Suppressed,33647,Suppressed
17105,12,35414,Unreliable
17107,Suppressed,28383,Suppressed
17109,Suppressed,29295,Suppressed
17111,68,305888,22.23
17113,20,171256,11.68
17115,31,103015,30.09
17117,13,44567,Unreliable
17119,100,262635,38.08
17121,15,37045,Unreliable
17123,Suppressed,11309,Suppressed
17125,Suppressed,13173,Suppressed
17127,Suppressed,13636,Suppressed
17129,Suppressed,12068,Suppressed
17131,Suppressed,15225,Suppressed
17133,Suppressed,34739,Suppressed
17135,12,28045,Unreliable
17137,Suppressed,33400,Suppressed
17139,Suppressed,14347,Suppressed
17141,10,50306,Unreliable
17143,40,177652,22.52
17145,Suppressed,20664,Suppressed
17147,Suppressed,16355,Suppressed
17149,Suppressed,15239,Suppressed
17151,Suppressed,4142,Suppressed
17153,Suppressed,5201,Suppressed
17155,Suppressed,5716,Suppressed
17157,Suppressed,31351,Suppressed
17159,Suppressed,15507,Suppressed
17161,19,140907,Unreliable
17163,96,258046,37.2
17165,Suppressed,23182,Suppressed
17167,55,193882,28.37
17169,0,6738,Unreliable
17171,0,4950,Unreliable
17173,Suppressed,21299,Suppressed
17175,0,5262,Unreliable
17177,Suppressed,43831,Suppressed
17179,26,130777,19.88
17181,Suppressed,16498,Suppressed
17183,21,74855,28.05
17185,Suppressed,11190,Suppressed
17187,Suppressed,16696,Suppressed
17189,Suppressed,13764,Suppressed
17191,Suppressed,16031,Suppressed
17193,Suppressed,13364,Suppressed
17195,Suppressed,54656,Suppressed
17197,136,688726,19.75
17199,14,66415,Unreliable
17201,147,281295,52.26
17203,Suppressed,38091,Suppressed
18001,Suppressed,35839,Suppressed
18003,116,382187,30.35
18005,27,84447,31.97
18007,Suppressed,8741,Suppressed
18009,Suppressed,11782,Suppressed
18011,23,69347,33.17
18013,Suppressed,15112,Suppressed
18015,Suppressed,20228,Suppressed
18017,10,37388,Unreliable
18019,64,119266,53.66
18021,0,26246,Unreliable
18023,12,32206,Unreliable
18025,Suppressed,10629,Suppressed
18027,Suppressed,33505,Suppressed
18029,17,49824,Unreliable
18031,12,26584,Unreliable
18033,14,43670,Unreliable
18035,60,113454,52.88
18037,Suppressed,42542,Suppressed
18039,29,206161,14.07
18041,21,22892,91.74
18043,33,78936,41.81
18045,Suppressed,16511,Suppressed
18047,10,22761,Unreliable
18049,Suppressed,20018,Suppressed
18051,Suppressed,33825,Suppressed
18053,31,65225,47.53
18055,Suppressed,32203,Suppressed
18057,47,344238,13.65
18059,24,79553,30.17
18061,17,40682,Unreliable
18063,52,173251,30.01
18065,Suppressed,48033,Suppressed
18067,42,82732,50.77
18069,11,36395,Unreliable
18071,20,44222,45.23
18073,Suppressed,33440,Suppressed
18075,Suppressed,20416,Suppressed
18077,Suppressed,32110,Suppressed
18079,Suppressed,27515,Suppressed
18081,62,160607,38.6
18083,Suppressed,36522,Suppressed
18085,12,78988,Unreliable
18087,Suppressed,40119,Suppressed
18089,170,487536,34.87
18091,47,109663,42.86
18093,11,45496,Unreliable
18095,51,129681,39.33
18097,597,966183,61.79
18099,10,46108,Unreliable
18101,Suppressed,10079,Suppressed
18103,Suppressed,35328,Suppressed
18105,45,148219,30.36
18107,10,38365,Unreliable
18109,20,70707,28.29
18111,Suppressed,13907,Suppressed
18113,Suppressed,47832,Suppressed
18115,0,5892,Unreliable
18117,Suppressed,19651,Suppressed
18119,Suppressed,20833,Suppressed
18121,Suppressed,16871,Suppressed
18123,Suppressed,19154,Suppressed
18125,Suppressed,12378,Suppressed
18127,44,170980,25.73
18129,Suppressed,25275,Suppressed
18131,Suppressed,12388,Suppressed
18133,Suppressed,37469,Suppressed
18135,11,24191,Unreliable
18137,13,28448,Unreliable
18139,Suppressed,16649,Suppressed
18141,87,271484,32.05
18143,24,23788,100.89
18145,16,44871,Unreliable
18147,Suppressed,20225,Suppressed
18149,11,23049,Unreliable
18151,Suppressed,34831,Suppressed
18153,Suppressed,20578,Suppressed
18155,Suppressed,10724,Suppressed
18157,34,196115,17.34
18159,Suppressed,15227,Suppressed
18161,Suppressed,7119,Suppressed
18163,48,182447,26.31
18165,Suppressed,15329,Suppressed
18167,17,106608,Unreliable
18169,Suppressed,30784,Suppressed
18171,Suppressed,8194,Suppressed
18173,17,63269,Unreliable
18175,13,28213,Unreliable
18177,46,65778,69.93
18179,Suppressed,28142,Suppressed
18181,11,24165,Unreliable
18183,Suppressed,34378,Suppressed
19001,Suppressed,7059,Suppressed
19003,0,3588,Unreliable
19005,0,13642,Unreliable
19007,Suppressed,12430,Suppressed
19009,0,5481,Unreliable
19011,Suppressed,25414,Suppressed
19013,17,130786,Unreliable
19015,Suppressed,26277,Suppressed
19017,Suppressed,25311,Suppressed
19019,Suppressed,21287,Suppressed
19021,Suppressed,19772,Suppressed
19023,0,14333,Unreliable
19025,0,9473,Unreliable
19027,Suppressed,19914,Suppressed
19029,Suppressed,12817,Suppressed
19031,0,18485,Unreliable
19033,Suppressed,42103,Suppressed
19035,Suppressed,11190,Suppressed
19037,Suppressed,11834,Suppressed
19039,Suppressed,9353,Suppressed
19041,Suppressed,15976,Suppressed
19043,0,17321,Unreliable
19045,12,46392,Unreliable
19047,Suppressed,16834,Suppressed
19049,Suppressed,96963,Suppressed
19051,Suppressed,9051,Suppressed
19053,Suppressed,7769,Suppressed
19055,Suppressed,16937,Suppressed
19057,10,38708,Unreliable
19059,Suppressed,17549,Suppressed
19061,12,97590,Unreliable
19063,Suppressed,9095,Suppressed
19065,Suppressed,19258,Suppressed
19067,0,15480,Unreliable
19069,0,9971,Unreliable
19071,Suppressed,6729,Suppressed
19073,Suppressed,8795,Suppressed
19075,Suppressed,12217,Suppressed
19077,Suppressed,10737,Suppressed
19079,Suppressed,14716,Suppressed
19081,Suppressed,10507,Suppressed
19083,Suppressed,16575,Suppressed
19085,Suppressed,13928,Suppressed
19087,Suppressed,19697,Suppressed
19089,0,9176,Unreliable
19091,0,9473,Unreliable
19093,0,6833,Unreliable
19095,0,16138,Unreliable
19097,Suppressed,19205,Suppressed
19099,Suppressed,37148,Suppressed
19101,Suppressed,18347,Suppressed
19103,15,153740,Unreliable
19105,Suppressed,20617,Suppressed
19107,Suppressed,10085,Suppressed
19109,0,14680,Unreliable
19111,Suppressed,33480,Suppressed
19113,54,227854,23.7
19115,0,11011,Unreliable
19117,Suppressed,8518,Suppressed
19119,Suppressed,11756,Suppressed
19121,Suppressed,16521,Suppressed
19123,Suppressed,22370,Suppressed
19125,Suppressed,33168,Suppressed
19127,Suppressed,39495,Suppressed
19129,0,14766,Unreliable
19131,0,10647,Unreliable
19133,0,8598,Unreliable
19135,0,7770,Unreliable
19137,0,9935,Unreliable
19139,Suppressed,42394,Suppressed
19141,Suppressed,13679,Suppressed
19143,0,5987,Unreliable
19145,Suppressed,15073,Suppressed
19147,0,8845,Unreliable
19149,Suppressed,25219,Suppressed
19151,0,6607,Unreliable
19153,110,494281,22.25
19155,16,93328,Unreliable
19157,Suppressed,18381,Suppressed
19159,Suppressed,4801,Suppressed
19161,0,9603,Unreliable
19163,24,173216,13.86
19165,Suppressed,11430,Suppressed
19167,Suppressed,35043,Suppressed
19169,Suppressed,98237,Suppressed
19171,0,16801,Unreliable
19173,0,6092,Unreliable
19175,Suppressed,12157,Suppressed
19177,0,7069,Unreliable
19179,Suppressed,34985,Suppressed
19181,12,52265,Unreliable
19183,Suppressed,21992,Suppressed
19185,Suppressed,6415,Suppressed
19187,Suppressed,35934,Suppressed
19189,0,10277,Unreliable
19191,0,19862,Unreliable
19193,14,103138,Unreliable
19195,0,7359,Unreliable
19197,Suppressed,12416,Suppressed
