FIPS,Deaths,Population,Crude Rate
2130,Suppressed,13754,Suppressed
2150,Suppressed,12787,Suppressed
2164,0,1416,Unreliable
2170,39,110686,35.23
2180,Suppressed,9865,Suppressed
2185,Suppressed,10972,Suppressed
2188,0,7560,Unreliable
2195,0,3356,Unreliable
2198,Suppressed,5729,Suppressed
2220,Suppressed,8407,Suppressed
2230,0,1132,Unreliable
2240,Suppressed,6970,Suppressed
2261,Suppressed,9571,Suppressed
2270,Suppressed,8360,Suppressed
2275,0,2055,Unreliable
2282,0,704,Unreliable
2290,Suppressed,5275,Suppressed
4001,28,65623,42.67
4003,40,126050,31.73
4005,41,145052,28.27
4007,21,53589,39.19
4009,14,39050,Unreliable
4011,Suppressed,9404,Suppressed
4012,Suppressed,16408,Suppressed
4013,1697,4496588,37.74
4015,64,217692,29.4
4017,51,108147,47.16
4019,473,1052030,44.96
4021,129,449557,28.69
4023,16,47883,Unreliable
4025,78,242253,32.2
4027,65,206990,31.4
5001,Suppressed,16722,Suppressed
5003,Suppressed,18674,Suppressed
5005,Suppressed,42144,Suppressed
5007,40,293692,13.62
5009,Suppressed,37830,Suppressed
5011,Suppressed,10408,Suppressed
5013,Suppressed,4741,Suppressed
5015,Suppressed,28435,Suppressed
5017,Suppressed,10019,Suppressed
5019,Suppressed,21321,Suppressed
5021,Suppressed,14350,Suppressed
5023,Suppressed,25015,Suppressed
5025,Suppressed,7514,Suppressed
5027,Suppressed,22672,Suppressed
5029,Suppressed,20873,Suppressed
5031,19,112218,Unreliable
5033,15,60378,Unreliable
5035,11,47525,Unreliable
5037,Suppressed,16681,Suppressed
5039,0,6308,Unreliable
5041,0,11090,Unreliable
5043,Suppressed,17110,Suppressed
5045,18,125106,Unreliable
5047,Suppressed,17173,Suppressed
5049,Suppressed,12145,Suppressed
5051,28,100330,27.91
5053,Suppressed,18090,Suppressed
5055,Suppressed,46317,Suppressed
5057,Suppressed,19694,Suppressed
5059,Suppressed,33148,Suppressed
5061,Suppressed,12698,Suppressed
5063,Suppressed,37723,Suppressed
5065,Suppressed,13911,Suppressed
5067,Suppressed,16811,Suppressed
5069,11,65861,Unreliable
5071,Suppressed,25845,Suppressed
5073,Suppressed,6163,Suppressed
5075,Suppressed,16292,Suppressed
5077,Suppressed,8619,Suppressed
5079,0,13037,Unreliable
5081,Suppressed,11944,Suppressed
5083,Suppressed,21215,Suppressed
5085,22,74722,29.44
5087,Suppressed,16960,Suppressed
5089,Suppressed,16978,Suppressed
5091,15,42649,Unreliable
5093,12,39661,Unreliable
5095,Suppressed,6683,Suppressed
5097,Suppressed,8611,Suppressed
5099,0,8187,Unreliable
5101,Suppressed,7204,Suppressed
5103,Suppressed,22306,Suppressed
5105,Suppressed,9964,Suppressed
5107,Suppressed,15906,Suppressed
5109,Suppressed,10066,Suppressed
5111,Suppressed,22660,Suppressed
5113,Suppressed,19353,Suppressed
5115,12,63789,Unreliable
5117,Suppressed,8135,Suppressed
5119,138,397821,34.69
5121,Suppressed,18865,Suppressed
5123,Suppressed,22739,Suppressed
5125,41,125233,32.74
5127,Suppressed,9822,Suppressed
5129,Suppressed,7880,Suppressed
5131,28,128400,21.81
5133,Suppressed,15783,Suppressed
5135,Suppressed,17622,Suppressed
5137,0,12481,Unreliable
5139,13,38340,Unreliable
5141,Suppressed,15694,Suppressed
5143,26,250057,10.4
5145,15,77207,Unreliable
5147,0,6116,Unreliable
5149,Suppressed,20155,Suppressed
6001,332,1648556,20.14
6003,Suppressed,1235,Suppressed
6005,11,41259,Unreliable
6007,120,208309,57.61
6009,12,46221,Unreliable
6011,Suppressed,21917,Suppressed
6013,265,1161413,22.82
6015,10,28100,Unreliable
6017,49,193221,25.36
6019,200,1013581,19.73
6021,12,28805,Unreliable
6023,59,136310,43.28
6025,19,179851,Unreliable
6027,12,18970,Unreliable
6029,492,917673,53.61
6031,29,153443,18.9
6033,67,68766,97.43
6035,Suppressed,33159,Suppressed
6037,2322,9829544,23.62
6039,35,159410,21.96
6041,65,260206,24.98
6043,Suppressed,17147,Suppressed
6045,73,91305,79.95
6047,55,286461,19.2
6049,Suppressed,8661,Suppressed
6051,Suppressed,13247,Suppressed
6053,98,437325,22.41
6055,21,136207,15.42
6057,43,103487,41.55
6059,932,3167809,29.42
6061,78,412300,18.92
6063,Suppressed,19915,Suppressed
6065,830,2458395,33.76
6067,497,1588921,31.28
6069,15,66677,Unreliable
6071,559,2194710,25.47
6073,980,3286069,29.82
6075,554,815201,67.96
6077,210,789410,26.6
6079,116,283159,40.97
6081,137,737888,18.57
6083,125,446475,28
6085,321,1885508,17.02
6087,83,267792,30.99
6089,75,182139,41.18
6091,0,3283,Unreliable
6093,18,44118,Unreliable
6095,120,451716,26.57
6097,159,485887,32.72
6099,164,552999,29.66
6101,35,99063,35.33
6103,22,65498,33.59
6105,Suppressed,16060,Suppressed
6107,92,477054,19.29
6109,17,55810,Unreliable
6111,264,839784,31.44
6113,33,216986,15.21
6115,26,83421,31.17
8001,216,522140,41.37
8003,12,16547,Unreliable
8005,169,654900,25.81
8007,Suppressed,13790,Suppressed
8009,0,3514,Unreliable
8011,Suppressed,5759,Suppressed
8013,50,329543,15.17
8014,11,75325,Unreliable
8015,Suppressed,20074,Suppressed
8017,0,1707,Unreliable
8019,0,9446,Unreliable
8021,Suppressed,7612,Suppressed
8023,0,3625,Unreliable
8025,Suppressed,6012,Suppressed
8027,0,5045,Unreliable
8029,13,31661,Unreliable
8031,364,711463,51.16
8033,0,2397,Unreliable
8035,42,368990,11.38
8037,Suppressed,55727,Suppressed
8039,12,27128,Unreliable
8041,346,737867,46.89
8043,14,49661,Unreliable
8045,11,62161,Unreliable
8047,Suppressed,5873,Suppressed
8049,Suppressed,15860,Suppressed
8051,Suppressed,17281,Suppressed
8053,0,781,Unreliable
8055,Suppressed,6920,Suppressed
8057,0,1363,Unreliable
8059,178,579581,30.71
8061,Suppressed,1452,Suppressed
8063,Suppressed,6950,Suppressed
8065,Suppressed,7407,Suppressed
8067,11,56250,Unreliable
8069,80,362533,22.07
8071,16,14633,Unreliable
8073,Suppressed,5688,Suppressed
8075,Suppressed,21487,Suppressed
8077,37,157335,23.52
8079,0,924,Unreliable
8081,Suppressed,13185,Suppressed
8083,11,26175,Unreliable
8085,Suppressed,43168,Suppressed
8087,Suppressed,29008,Suppressed
8089,Suppressed,18594,Suppressed
8091,0,5035,Unreliable
8093,Suppressed,17720,Suppressed
8095,0,4512,Unreliable
8097,Suppressed,17348,Suppressed
8099,Suppressed,11996,Suppressed
8101,71,169622,41.86
8103,Suppressed,6476,Suppressed
8105,Suppressed,11408,Suppressed
8107,Suppressed,25091,Suppressed
8109,Suppressed,6471,Suppressed
8111,0,733,Unreliable
8113,Suppressed,8074,Suppressed
8115,Suppressed,2336,Suppressed
8117,Suppressed,30941,Suppressed
8119,10,24926,Unreliable
8121,Suppressed,4861,Suppressed
8123,98,340036,28.82
8125,Suppressed,9941,Suppressed
9001,259,959768,26.99
9003,426,896854,47.5
9005,66,185000,35.68
9007,60,164759,36.42
9009,496,863700,57.43
9011,149,268805,55.43
9013,43,150293,28.61
9015,53,116418,45.53
10001,98,184149,53.22
10003,312,571708,54.57
10005,103,247527,41.61
11001,450,670050,67.16
12001,44,279238,15.76
12003,14,28715,Unreliable
12005,85,179168,47.44
12007,11,28540,Unreliable
12009,348,616628,56.44
12011,698,1930983,36.15
12013,Suppressed,13641,Suppressed
12015,54,194843,27.71
12017,94,158083,59.46
12019,85,222361,38.23
12021,117,385980,30.31
12023,24,70385,34.1
12027,Suppressed,34408,Suppressed
12029,Suppressed,17102,Suppressed
12031,537,999935,53.7
12033,214,322390,66.38
12035,29,120932,23.98
12037,Suppressed,12572,Suppressed
12039,Suppressed,43714,Suppressed
12041,Suppressed,18360,Suppressed
12043,Suppressed,12234,Suppressed
12045,Suppressed,14363,Suppressed
12047,Suppressed,13993,Suppressed
12049,Suppressed,25425,Suppressed
12051,16,40313,Unreliable
12053,110,200638,54.83
12055,37,103296,35.82
12057,535,1478194,36.19
12059,Suppressed,19784,Suppressed
12061,63,163662,38.49
12063,13,47694,Unreliable
12065,Suppressed,14555,Suppressed
12067,Suppressed,8382,Suppressed
12069,143,395804,36.13
12071,306,787976,38.83
12073,45,292817,15.37
12075,18,44158,Unreliable
12077,0,7900,Unreliable
12079,Suppressed,18288,Suppressed
12081,150,412703,36.35
12083,195,385915,50.53
12085,53,159942,33.14
12086,362,2662777,13.59
12087,39,82170,47.46
12089,28,94189,29.73
12091,83,213255,38.92
12093,17,40266,Unreliable
12095,422,1422746,29.66
12097,118,403282,29.26
12099,561,1497987,37.45
12101,295,584067,50.51
12103,542,956615,56.66
12105,243,753520,32.25
12107,32,74167,43.15
12109,50,292466,17.1
12111,100,343579,29.11
12113,69,193998,35.57
12115,161,447057,36.01
12117,156,470093,33.18
12119,33,135638,24.33
12121,Suppressed,44485,Suppressed
12123,Suppressed,21815,Suppressed
12125,Suppressed,16335,Suppressed
12127,349,564412,61.83
12129,12,34690,Unreliable
12131,41,80069,51.21
12133,Suppressed,25436,Suppressed
13001,Suppressed,18488,Suppressed
13003,Suppressed,8391,Suppressed
13005,Suppressed,11079,Suppressed
13007,Suppressed,2819,Suppressed
13009,Suppressed,43781,Suppressed
13011,10,18562,Unreliable
13013,21,86658,24.23
13015,48,110843,43.3
13017,Suppressed,17158,Suppressed
13019,Suppressed,18147,Suppressed
13021,35,156762,22.33
13023,Suppressed,12607,Suppressed
13025,Suppressed,18101,Suppressed
13027,Suppressed,16270,Suppressed
13029,Suppressed,46938,Suppressed
13031,Suppressed,82442,Suppressed
13033,Suppressed,24310,Suppressed
13035,11,25781,Unreliable
13037,Suppressed,5509,Suppressed
13039,19,55664,Unreliable
13043,Suppressed,11037,Suppressed
13045,50,121968,40.99
13047,19,68397,Unreliable
13049,Suppressed,12766,Suppressed
13051,74,296329,24.97
13053,Suppressed,9048,Suppressed
13055,Suppressed,24932,Suppressed
13057,56,274615,20.39
13059,27,128711,20.98
13061,0,2882,Unreliable
13063,58,297100,19.52
13065,0,6725,Unreliable
13067,174,766802,22.69
13069,Suppressed,43386,Suppressed
13071,Suppressed,45812,Suppressed
13073,34,159639,21.3
13075,Suppressed,17225,Suppressed
13077,32,149956,21.34
13079,Suppressed,12153,Suppressed
13081,Suppressed,19879,Suppressed
13083,Suppressed,16326,Suppressed
13085,Suppressed,28497,Suppressed
13087,Suppressed,29038,Suppressed
13089,152,757718,20.06
13091,Suppressed,19759,Suppressed
13093,Suppressed,10885,Suppressed
13095,29,84844,34.18
13097,22,145814,15.09
13099,Suppressed,10619,Suppressed
13101,Suppressed,3699,Suppressed
13103,17,66741,Unreliable
13105,Suppressed,19579,Suppressed
13107,Suppressed,22716,Suppressed
13109,0,10672,Unreliable
13111,Suppressed,25817,Suppressed
13113,23,120574,19.08
13115,36,98771,36.45
13117,34,260206,13.07
13119,11,23785,Unreliable
13121,283,1065334,26.56
13123,Suppressed,32026,Suppressed
13125,Suppressed,2919,Suppressed
13127,34,84739,40.12
13129,13,58237,Unreliable
13131,Suppressed,25918,Suppressed
13133,Suppressed,19536,Suppressed
13135,170,964546,17.62
13137,13,46774,Unreliable
13139,42,207369,20.25
13141,Suppressed,8630,Suppressed
13143,Suppressed,30572,Suppressed
13145,Suppressed,35626,Suppressed
13147,Suppressed,26409,Suppressed
13149,Suppressed,11565,Suppressed
13151,38,245235,15.5
13153,29,166829,17.38
13155,0,9618,Unreliable
13157,23,80286,28.65
13159,Suppressed,15278,Suppressed
13161,Suppressed,14872,Suppressed
13163,Suppressed,15524,Suppressed
13165,Suppressed,8639,Suppressed
13167,Suppressed,9160,Suppressed
13169,Suppressed,28400,Suppressed
13171,Suppressed,19080,Suppressed
13173,0,9907,Unreliable
13175,11,49547,Unreliable
13177,Suppressed,33411,Suppressed
13179,15,65711,Unreliable
13181,0,7749,Unreliable
13183,Suppressed,17152,Suppressed
13185,17,119276,Unreliable
13187,13,34278,Unreliable
13189,Suppressed,21633,Suppressed
13191,Suppressed,11123,Suppressed
13193,Suppressed,12004,Suppressed
13195,13,30885,Unreliable
13197,Suppressed,7440,Suppressed
13199,Suppressed,20793,Suppressed
13201,0,5919,Unreliable
13205,Suppressed,21521,Suppressed
13207,Suppressed,28712,Suppressed
13209,Suppressed,8653,Suppressed
13211,Suppressed,20635,Suppressed
13213,Suppressed,39951,Suppressed
13215,44,205617,21.4
13217,23,115355,19.94
13219,Suppressed,43023,Suppressed
13221,Suppressed,15140,Suppressed
13223,49,173780,28.2
13225,Suppressed,28417,Suppressed
13227,12,34024,Unreliable
13229,Suppressed,19976,Suppressed
13231,Suppressed,19477,Suppressed
13233,23,43496,52.88
13235,Suppressed,9917,Suppressed
13237,Suppressed,22585,Suppressed
13239,Suppressed,2243,Suppressed
13241,Suppressed,17119,Suppressed
13243,0,6287,Unreliable
13245,84,205673,40.84
13247,24,94082,25.51
13249,Suppressed,4478,Suppressed
13251,Suppressed,14105,Suppressed
13253,Suppressed,9197,Suppressed
13255,21,67909,30.92
13257,11,26865,Unreliable
13259,Suppressed,5341,Suppressed
13261,Suppressed,29283,Suppressed
13263,Suppressed,5742,Suppressed
13265,0,1558,Unreliable
13267,Suppressed,23052,Suppressed
13269,0,7799,Unreliable
13271,Suppressed,12414,Suppressed
13273,0,8964,Unreliable
13275,Suppressed,45842,Suppressed
13277,14,41212,Unreliable
13279,Suppressed,26911,Suppressed
13281,Suppressed,12875,Suppressed
13283,0,6306,Unreliable
13285,19,69720,Unreliable
13287,Suppressed,8966,Suppressed
13289,Suppressed,7856,Suppressed
13291,Suppressed,25521,Suppressed
13293,Suppressed,27720,Suppressed
13295,24,68510,35.03
13297,25,99853,25.04
13299,13,36033,Unreliable
13301,Suppressed,5240,Suppressed
13303,Suppressed,19785,Suppressed
13305,Suppressed,30380,Suppressed
13307,Suppressed,2367,Suppressed
13309,Suppressed,7471,Suppressed
13311,11,28442,Unreliable
13313,25,102848,24.31
13315,Suppressed,8739,Suppressed
13317,0,9513,Unreliable
13319,Suppressed,8831,Suppressed
13321,Suppressed,20554,Suppressed
15001,33,202906,16.26
15003,182,1000890,18.18
15005,0,82,Unreliable
15007,20,73454,27.23
15009,34,164221,20.7
16001,90,511931,17.58
16003,0,4625,Unreliable
16005,31,88263,35.12
16007,0,6545,Unreliable
16009,Suppressed,9931,Suppressed
16011,11,48876,Unreliable
16013,Suppressed,24766,Suppressed
16015,Suppressed,8094,Suppressed
16017,Suppressed,49491,Suppressed
16019,36,127930,28.14
16021,0,12561,Unreliable
16023,Suppressed,2654,Suppressed
16025,0,1139,Unreliable
16027,45,243115,18.51
16029,Suppressed,7111,Suppressed
16031,Suppressed,25164,Suppressed
16033,0,792,Unreliable
16035,0,8895,Unreliable
16037,Suppressed,4428,Suppressed
16039,Suppressed,28827,Suppressed
16041,0,14666,Unreliable
16043,Suppressed,13592,Suppressed
16045,Suppressed,19792,Suppressed
16047,Suppressed,15772,Suppressed
16049,Suppressed,17040,Suppressed
16051,Suppressed,32202,Suppressed
16053,Suppressed,24662,Suppressed
16055,35,179789,19.47
16057,Suppressed,40313,Suppressed
16059,Suppressed,8162,Suppressed
16061,0,3715,Unreliable
16063,0,5282,Unreliable
16065,Suppressed,53881,Suppressed
16067,Suppressed,21955,Suppressed
16069,16,42454,Unreliable
16071,Suppressed,4611,Suppressed
16073,Suppressed,12336,Suppressed
16075,Suppressed,26350,Suppressed
16077,Suppressed,7950,Suppressed
16079,Suppressed,13612,Suppressed
16081,Suppressed,12267,Suppressed
16083,19,92243,Unreliable
16085,Suppressed,12241,Suppressed
16087,Suppressed,10898,Suppressed
17001,12,64954,Unreliable
17003,Suppressed,5030,Suppressed
17005,Suppressed,16596,Suppressed
17007,Suppressed,53159,Suppressed
17009,Suppressed,6421,Suppressed
17011,Suppressed,32883,Suppressed
17013,Suppressed,4369,Suppressed
17015,0,15698,Unreliable
17017,Suppressed,12773,Suppressed
17019,56,205943,27.19
17021,Suppressed,33662,Suppressed
17023,Suppressed,15300,Suppressed
17025,Suppressed,13143,Suppressed
17027,Suppressed,36793,Suppressed
17029,Suppressed,46765,Suppressed
17031,1996,5173146,38.58
17033,Suppressed,18659,Suppressed
17035,Suppressed,10345,Suppressed
17037,23,100414,22.91
17039,Suppressed,15341,Suppressed
17041,Suppressed,19722,Suppressed
17043,147,924885,15.89
17045,Suppressed,16520,Suppressed
17047,Suppressed,6075,Suppressed
17049,Suppressed,34430,Suppressed
17051,Suppressed,21384,Suppressed
17053,Suppressed,13511,Suppressed
17055,11,37442,Unreliable
17057,Suppressed,33197,Suppressed
17059,Suppressed,4903,Suppressed
17061,Suppressed,11843,Suppressed
17063,13,52989,Unreliable
17065,Suppressed,7911,Suppressed
17067,Suppressed,17400,Suppressed
17069,Suppressed,3650,Suppressed
17071,0,6312,Unreliable
17073,Suppressed,48907,Suppressed
17075,Suppressed,26827,Suppressed
17077,Suppressed,52565,Suppressed
17079,Suppressed,9193,Suppressed
17081,11,36877,Unreliable
17083,Suppressed,21333,Suppressed
17085,Suppressed,21939,Suppressed
17087,Suppressed,13463,Suppressed
17089,107,515588,20.75
17091,38,106601,35.65
17093,14,134867,Unreliable
17095,11,49268,Unreliable
17097,137,711239,19.26
17099,39,108965,35.79
17101,Suppressed,15152,Suppressed
17103,Suppressed,34049,Suppressed
17105,15,35664,Unreliable
17107,Suppressed,27992,Suppressed
17109,Suppressed,26828,Suppressed
17111,52,311122,16.71
17113,24,170889,14.04
17115,34,102432,33.19
17117,10,44406,Unreliable
17119,109,264490,41.21
17121,10,37390,Unreliable
17123,Suppressed,11663,Suppressed
17125,Suppressed,12881,Suppressed
17127,Suppressed,13960,Suppressed
17129,Suppressed,12164,Suppressed
17131,Suppressed,15582,Suppressed
17133,Suppressed,34932,Suppressed
17135,16,28084,Unreliable
17137,Suppressed,32606,Suppressed
17139,Suppressed,14510,Suppressed
17141,Suppressed,51449,Suppressed
17143,40,179432,22.29
17145,Suppressed,20985,Suppressed
17147,Suppressed,16753,Suppressed
17149,Suppressed,14618,Suppressed
17151,Suppressed,3779,Suppressed
17153,0,5065,Unreliable
17155,Suppressed,5566,Suppressed
17157,Suppressed,30142,Suppressed
17159,Suppressed,15796,Suppressed
17161,26,142909,18.19
17163,99,254796,38.85
17165,11,23320,Unreliable
17167,71,194734,36.46
17169,Suppressed,6843,Suppressed
17171,0,4836,Unreliable
17173,Suppressed,20789,Suppressed
17175,0,5294,Unreliable
17177,Suppressed,44021,Suppressed
17179,36,130413,27.6
17181,Suppressed,16923,Suppressed
17183,26,73095,35.57
17185,Suppressed,11202,Suppressed
17187,Suppressed,16531,Suppressed
17189,Suppressed,13655,Suppressed
17191,Suppressed,15963,Suppressed
17193,0,13784,Unreliable
17195,Suppressed,55305,Suppressed
17197,158,697252,22.66
17199,19,66879,Unreliable
17201,148,283119,52.27
17203,Suppressed,38225,Suppressed
18001,Suppressed,35961,Suppressed
18003,151,388608,38.86
18005,28,82475,33.95
18007,Suppressed,8714,Suppressed
18009,Suppressed,12091,Suppressed
18011,23,73052,31.48
18013,Suppressed,15552,Suppressed
18015,Suppressed,20444,Suppressed
18017,Suppressed,37563,Suppressed
18019,67,122738,54.59
18021,Suppressed,26410,Suppressed
18023,11,33065,Unreliable
18025,Suppressed,10514,Suppressed
18027,Suppressed,33397,Suppressed
18029,12,50816,Unreliable
18031,10,26320,Unreliable
18033,Suppressed,43333,Suppressed
18035,90,111871,80.45
18037,Suppressed,43549,Suppressed
18039,40,206921,19.33
18041,19,23360,Unreliable
18043,42,80454,52.2
18045,Suppressed,16427,Suppressed
18047,Suppressed,22842,Suppressed
18049,Suppressed,20386,Suppressed
18051,Suppressed,32924,Suppressed
18053,52,66263,78.48
18055,10,30786,Unreliable
18057,49,356650,13.74
18059,24,81789,29.34
18061,17,39761,Unreliable
18063,48,179355,26.76
18065,16,48935,Unreliable
18067,43,83687,51.38
18069,22,36717,59.92
18071,21,46067,45.59
18073,13,33091,Unreliable
18075,13,20248,Unreliable
18077,13,33141,Unreliable
18079,12,27409,Unreliable
18081,60,164298,36.52
18083,Suppressed,35956,Suppressed
18085,22,80106,27.46
18087,Suppressed,40524,Suppressed
18089,221,498558,44.33
18091,51,112390,45.38
18093,19,45070,Unreliable
18095,55,130782,42.05
18097,730,971102,75.17
18099,14,46121,Unreliable
18101,Suppressed,9780,Suppressed
18103,13,36081,Unreliable
18105,48,139875,34.32
18107,18,38063,Unreliable
18109,25,72206,34.62
18111,Suppressed,13808,Suppressed
18113,15,47227,Unreliable
18115,Suppressed,5978,Suppressed
18117,Suppressed,19830,Suppressed
18119,Suppressed,21446,Suppressed
18121,Suppressed,16407,Suppressed
18123,Suppressed,19316,Suppressed
18125,Suppressed,12144,Suppressed
18127,52,174243,29.84
18129,Suppressed,25116,Suppressed
18131,Suppressed,12339,Suppressed
18133,11,36979,Unreliable
18135,21,24387,86.11
18137,Suppressed,29081,Suppressed
18139,Suppressed,16672,Suppressed
18141,95,272212,34.9
18143,15,24355,Unreliable
18145,16,45039,Unreliable
18147,Suppressed,19798,Suppressed
18149,14,23372,Unreliable
18151,Suppressed,34632,Suppressed
18153,Suppressed,20758,Suppressed
18155,Suppressed,9790,Suppressed
18157,44,187076,23.52
18159,Suppressed,15372,Suppressed
18161,Suppressed,7047,Suppressed
18163,89,179987,49.45
18165,Suppressed,15341,Suppressed
18167,32,105994,30.19
18169,10,30816,Unreliable
18171,0,8475,Unreliable
18173,18,64514,Unreliable
18175,14,28102,Unreliable
18177,59,66456,88.78
18179,Suppressed,28197,Suppressed
18181,Suppressed,24651,Suppressed
18183,Suppressed,34430,Suppressed
19001,Suppressed,7541,Suppressed
19003,0,3641,Unreliable
19005,Suppressed,13926,Suppressed
19007,Suppressed,12257,Suppressed
19009,0,5635,Unreliable
19011,Suppressed,25691,Suppressed
19013,18,130368,Unreliable
19015,Suppressed,26723,Suppressed
19017,0,25081,Unreliable
19019,Suppressed,20657,Suppressed
19021,Suppressed,20771,Suppressed
19023,0,14332,Unreliable
19025,0,9915,Unreliable
19027,Suppressed,20692,Suppressed
19029,Suppressed,13050,Suppressed
19031,Suppressed,18410,Suppressed
19033,Suppressed,42706,Suppressed
19035,Suppressed,11503,Suppressed
19037,Suppressed,11887,Suppressed
19039,Suppressed,9785,Suppressed
19041,Suppressed,16440,Suppressed
19043,Suppressed,16998,Suppressed
19045,10,46463,Unreliable
19047,Suppressed,16193,Suppressed
19049,12,103796,Unreliable
19051,Suppressed,9138,Suppressed
19053,0,7659,Unreliable
19055,Suppressed,17510,Suppressed
19057,Suppressed,38491,Suppressed
19059,Suppressed,17851,Suppressed
19061,18,98718,Unreliable
19063,Suppressed,9321,Suppressed
19065,Suppressed,19258,Suppressed
19067,Suppressed,15413,Suppressed
19069,Suppressed,9952,Suppressed
19071,0,6567,Unreliable
19073,Suppressed,8717,Suppressed
19075,0,12347,Unreliable
19077,Suppressed,10567,Suppressed
19079,Suppressed,14887,Suppressed
19081,0,10663,Unreliable
19083,Suppressed,16708,Suppressed
19085,Suppressed,14669,Suppressed
19087,0,20387,Unreliable
19089,0,9478,Unreliable
19091,0,9634,Unreliable
19093,0,6956,Unreliable
19095,Suppressed,16568,Suppressed
19097,Suppressed,19368,Suppressed
19099,Suppressed,37764,Suppressed
19101,Suppressed,15647,Suppressed
19103,14,154748,Unreliable
19105,0,20805,Unreliable
19107,Suppressed,9914,Suppressed
19109,0,14529,Unreliable
19111,Suppressed,33215,Suppressed
19113,32,228939,13.98
19115,Suppressed,10749,Suppressed
19117,Suppressed,8710,Suppressed
19119,0,12011,Unreliable
19121,Suppressed,16773,Suppressed
19123,Suppressed,21984,Suppressed
19125,Suppressed,33380,Suppressed
19127,Suppressed,39853,Suppressed
19129,0,14465,Unreliable
19131,Suppressed,10555,Suppressed
19133,0,8574,Unreliable
19135,Suppressed,7610,Suppressed
19137,Suppressed,10322,Suppressed
19139,Suppressed,42688,Suppressed
19141,Suppressed,14015,Suppressed
19143,Suppressed,6159,Suppressed
19145,0,15197,Unreliable
19147,Suppressed,8906,Suppressed
19149,Suppressed,25650,Suppressed
19151,Suppressed,7074,Suppressed
19153,139,496844,27.98
19155,11,93304,Unreliable
19157,Suppressed,18586,Suppressed
19159,0,4639,Unreliable
19161,Suppressed,9752,Suppressed
19163,34,174170,19.52
19165,Suppressed,11770,Suppressed
19167,Suppressed,35893,Suppressed
19169,Suppressed,99472,Suppressed
19171,Suppressed,16867,Suppressed
19173,Suppressed,5868,Suppressed
19175,Suppressed,12018,Suppressed
19177,0,7243,Unreliable
19179,Suppressed,35256,Suppressed
19181,Suppressed,53402,Suppressed
19183,Suppressed,22491,Suppressed
19185,Suppressed,6508,Suppressed
19187,Suppressed,37147,Suppressed
19189,Suppressed,10656,Suppressed
19191,Suppressed,19892,Suppressed
19193,15,105607,Unreliable
19195,Suppressed,7385,Suppressed
19197,Suppressed,12785,Suppressed
20001,Suppressed,12464,Suppressed
20003,Suppressed,7778,Suppressed
20005,Suppressed,16239,Suppressed
20007,0,4110,Unreliable
20009,Suppressed,25216,Suppressed
20011,Suppressed,14323,Suppressed
20013,Suppressed,9455,Suppressed
20015,19,67889,Unreliable
20017,0,2598,Unreliable
20019,Suppressed,3395,Suppressed
20021,Suppressed,19130,Suppressed
