FIPS,Deaths,Population,Crude Rate
5129,0,8195,Unreliable
5131,14,125744,Unreliable
5133,Suppressed,17058,Suppressed
5135,Suppressed,17264,Suppressed
5137,0,12394,Unreliable
5139,Suppressed,41639,Suppressed
5141,Suppressed,17295,Suppressed
5143,14,203065,Unreliable
5145,Suppressed,77076,Suppressed
5147,0,7260,Unreliable
5149,Suppressed,22185,Suppressed
6001,132,1510271,8.74
6003,0,1175,Unreliable
6005,11,38091,Unreliable
6007,85,220000,38.64
6009,12,45578,Unreliable
6011,0,21419,Unreliable
6013,93,1049025,8.87
6015,Suppressed,28610,Suppressed
6017,43,181058,23.75
6019,104,930450,11.18
6021,Suppressed,28122,Suppressed
6023,48,134623,35.66
6025,10,174528,Unreliable
6027,Suppressed,18546,Suppressed
6029,140,839631,16.67
6031,14,152982,Unreliable
6033,36,64665,55.67
6035,12,34895,Unreliable
6037,700,9818605,7.13
6039,20,150865,13.26
6041,35,252409,13.87
6043,Suppressed,18251,Suppressed
6045,19,87841,Unreliable
6047,29,255793,11.34
6049,Suppressed,9686,Suppressed
6051,Suppressed,14202,Suppressed
6053,43,415057,10.36
6055,17,136484,Unreliable
6057,14,98764,Unreliable
6059,313,3010232,10.4
6061,27,348432,7.75
6063,Suppressed,20007,Suppressed
6065,255,2189641,11.65
6067,216,1418788,15.22
6069,Suppressed,55269,Suppressed
6071,134,2035210,6.58
6073,367,3095313,11.86
6075,170,805235,21.11
6077,129,685306,18.82
6079,40,269637,14.83
6081,55,718451,7.66
6083,48,423895,11.32
6085,133,1781642,7.47
6087,47,262382,17.91
6089,49,177223,27.65
6091,Suppressed,3240,Suppressed
6093,13,44900,Unreliable
6095,52,413344,12.58
6097,83,483878,17.15
6099,90,514453,17.49
6101,18,94737,Unreliable
6103,Suppressed,63463,Suppressed
6105,Suppressed,13786,Suppressed
6107,26,442179,5.88
6109,18,55365,Unreliable
6111,96,823318,11.66
6113,15,200849,Unreliable
6115,Suppressed,72155,Suppressed
8001,66,441603,14.95
8003,Suppressed,15445,Suppressed
8005,82,572003,14.34
8007,0,12084,Unreliable
8009,0,3788,Unreliable
8011,Suppressed,6499,Suppressed
8013,23,294567,7.81
8014,Suppressed,55889,Suppressed
8015,Suppressed,17809,Suppressed
8017,0,1836,Unreliable
8019,Suppressed,9088,Suppressed
8021,Suppressed,8256,Suppressed
8023,Suppressed,3524,Suppressed
8025,0,5823,Unreliable
8027,Suppressed,4255,Suppressed
8029,0,30952,Unreliable
8031,127,600158,21.16
8033,0,2064,Unreliable
8035,23,285465,8.06
8037,Suppressed,52197,Suppressed
8039,Suppressed,23086,Suppressed
8041,79,622263,12.7
8043,Suppressed,46824,Suppressed
8045,Suppressed,56389,Suppressed
8047,0,5441,Unreliable
8049,Suppressed,14843,Suppressed
8051,Suppressed,15324,Suppressed
8053,0,843,Unreliable
8055,Suppressed,6711,Suppressed
8057,0,1394,Unreliable
8059,57,534543,10.66
8061,0,1398,Unreliable
8063,Suppressed,8270,Suppressed
8065,Suppressed,7310,Suppressed
8067,Suppressed,51334,Suppressed
8069,40,299630,13.35
8071,Suppressed,15507,Suppressed
8073,0,5467,Unreliable
8075,Suppressed,22709,Suppressed
8077,22,146723,14.99
8079,0,712,Unreliable
8081,Suppressed,13795,Suppressed
8083,Suppressed,25535,Suppressed
8085,Suppressed,41276,Suppressed
8087,Suppressed,28159,Suppressed
8089,Suppressed,18831,Suppressed
8091,0,4436,Unreliable
8093,Suppressed,16206,Suppressed
8095,0,4442,Unreliable
8097,Suppressed,17148,Suppressed
8099,Suppressed,12551,Suppressed
8101,23,159063,14.46
8103,0,6666,Unreliable
8105,0,11982,Unreliable
8107,Suppressed,23509,Suppressed
8109,Suppressed,6108,Suppressed
8111,0,699,Unreliable
8113,0,7359,Unreliable
8115,0,2379,Unreliable
8117,Suppressed,27994,Suppressed
8119,Suppressed,23350,Suppressed
8121,0,4814,Unreliable
8123,28,252825,11.07
8125,0,10043,Unreliable
9001,61,916829,6.65
9003,84,894014,9.4
9005,21,189927,11.06
9007,26,165676,15.69
9009,116,862477,13.45
9011,30,274055,10.95
9013,Suppressed,152691,Suppressed
9015,18,118428,Unreliable
10001,27,162310,16.63
10003,84,538479,15.6
10005,34,197145,17.25
11001,78,601723,12.96
12001,25,247336,10.11
12003,Suppressed,27115,Suppressed
12005,27,168852,15.99
12007,Suppressed,28520,Suppressed
12009,137,543376,25.21
12011,262,1748066,14.99
12013,Suppressed,14625,Suppressed
12015,11,159978,Unreliable
12017,34,141236,24.07
12019,26,190865,13.62
12021,45,321520,14
12023,18,67531,Unreliable
12027,0,34862,Unreliable
12029,Suppressed,16422,Suppressed
12031,149,864263,17.24
12033,34,297619,11.42
12035,13,95696,Unreliable
12037,Suppressed,11549,Suppressed
12039,Suppressed,46389,Suppressed
12041,0,16939,Unreliable
12043,0,12884,Unreliable
12045,0,15863,Unreliable
12047,Suppressed,14799,Suppressed
12049,Suppressed,27731,Suppressed
12051,Suppressed,39140,Suppressed
12053,57,172778,32.99
12055,13,98786,Unreliable
12057,263,1229226,21.4
12059,Suppressed,19927,Suppressed
12061,22,138028,15.94
12063,Suppressed,49746,Suppressed
12065,Suppressed,14761,Suppressed
12067,Suppressed,8870,Suppressed
12069,39,297052,13.13
12071,106,618754,17.13
12073,13,275487,Unreliable
12075,11,40801,Unreliable
12077,0,8365,Unreliable
12079,Suppressed,19224,Suppressed
12081,78,322833,24.16
12083,59,331298,17.81
12085,22,146318,15.04
12086,98,2496435,3.93
12087,18,73090,Unreliable
12089,16,73314,Unreliable
12091,19,180822,Unreliable
12093,Suppressed,39996,Suppressed
12095,155,1145956,13.53
12097,27,268685,10.05
12099,238,1320134,18.03
12101,177,464697,38.09
12103,284,916542,30.99
12105,95,602095,15.78
12107,23,74364,30.93
12109,22,190039,11.58
12111,54,277789,19.44
12113,23,151372,15.19
12115,83,379448,21.87
12117,71,422718,16.8
12119,Suppressed,93420,Suppressed
12121,Suppressed,41551,Suppressed
12123,0,22570,Unreliable
12125,Suppressed,15535,Suppressed
12127,111,494593,22.44
12129,Suppressed,30776,Suppressed
12131,Suppressed,55043,Suppressed
12133,Suppressed,24896,Suppressed
13001,Suppressed,18236,Suppressed
13003,Suppressed,8375,Suppressed
13005,Suppressed,11096,Suppressed
13007,0,3451,Unreliable
13009,Suppressed,45720,Suppressed
13011,Suppressed,18395,Suppressed
13013,13,69367,Unreliable
13015,22,100157,21.97
13017,Suppressed,17634,Suppressed
13019,Suppressed,19286,Suppressed
13021,14,155547,Unreliable
13023,0,13063,Unreliable
13025,Suppressed,18411,Suppressed
13027,Suppressed,16243,Suppressed
13029,Suppressed,30233,Suppressed
13031,Suppressed,70217,Suppressed
13033,Suppressed,23316,Suppressed
13035,Suppressed,23655,Suppressed
13037,0,6694,Unreliable
13039,Suppressed,50513,Suppressed
13043,0,10998,Unreliable
13045,19,110527,Unreliable
13047,13,63942,Unreliable
13049,0,12171,Unreliable
13051,26,265128,9.81
13053,0,11267,Unreliable
13055,Suppressed,26015,Suppressed
13057,26,214346,12.13
13059,Suppressed,116714,Suppressed
13061,0,3183,Unreliable
13063,20,259424,7.71
13065,0,6798,Unreliable
13067,60,688078,8.72
13069,Suppressed,42356,Suppressed
13071,Suppressed,45498,Suppressed
13073,15,124053,Unreliable
13075,Suppressed,17212,Suppressed
13077,Suppressed,127317,Suppressed
13079,Suppressed,12630,Suppressed
13081,Suppressed,23439,Suppressed
13083,Suppressed,16633,Suppressed
13085,Suppressed,22330,Suppressed
13087,Suppressed,27842,Suppressed
13089,43,691893,6.21
13091,Suppressed,21796,Suppressed
13093,0,14918,Unreliable
13095,Suppressed,94565,Suppressed
13097,15,132403,Unreliable
13099,0,11008,Unreliable
13101,0,4034,Unreliable
13103,Suppressed,52250,Suppressed
13105,Suppressed,20166,Suppressed
13107,Suppressed,22598,Suppressed
13109,Suppressed,11000,Suppressed
13111,11,23682,Unreliable
13113,Suppressed,106567,Suppressed
13115,21,96317,21.8
13117,16,175511,Unreliable
13119,Suppressed,22084,Suppressed
13121,110,920581,11.95
13123,0,28292,Unreliable
13125,0,3082,Unreliable
13127,Suppressed,79626,Suppressed
13129,Suppressed,55186,Suppressed
13131,Suppressed,25011,Suppressed
13133,Suppressed,15994,Suppressed
13135,60,805321,7.45
13137,10,43041,Unreliable
13139,24,179684,13.36
13141,0,9429,Unreliable
13143,14,28780,Unreliable
13145,Suppressed,32024,Suppressed
13147,Suppressed,25213,Suppressed
13149,Suppressed,11834,Suppressed
13151,28,203922,13.73
13153,16,139900,Unreliable
13155,0,9538,Unreliable
13157,12,60485,Unreliable
13159,Suppressed,13900,Suppressed
13161,Suppressed,15068,Suppressed
13163,Suppressed,16930,Suppressed
13165,Suppressed,8340,Suppressed
13167,Suppressed,9980,Suppressed
13169,Suppressed,28669,Suppressed
13171,Suppressed,18317,Suppressed
13173,Suppressed,10078,Suppressed
13175,Suppressed,48434,Suppressed
13177,Suppressed,28298,Suppressed
13179,Suppressed,63453,Suppressed
13181,Suppressed,7996,Suppressed
13183,Suppressed,14464,Suppressed
13185,Suppressed,109233,Suppressed
13187,Suppressed,29966,Suppressed
13189,Suppressed,21875,Suppressed
13191,Suppressed,14333,Suppressed
13193,Suppressed,14740,Suppressed
13195,Suppressed,28120,Suppressed
13197,Suppressed,8742,Suppressed
13199,Suppressed,21992,Suppressed
13201,0,6125,Unreliable
13205,Suppressed,23498,Suppressed
13207,Suppressed,26424,Suppressed
13209,Suppressed,9123,Suppressed
13211,Suppressed,17868,Suppressed
13213,10,39628,Unreliable
13215,27,189885,14.22
13217,Suppressed,99958,Suppressed
13219,Suppressed,32808,Suppressed
13221,Suppressed,14899,Suppressed
13223,35,142324,24.59
13225,Suppressed,27695,Suppressed
13227,Suppressed,29431,Suppressed
13229,Suppressed,18758,Suppressed
13231,Suppressed,17869,Suppressed
13233,11,41475,Unreliable
13235,0,12010,Unreliable
13237,Suppressed,21218,Suppressed
13239,0,2513,Unreliable
13241,Suppressed,16276,Suppressed
13243,0,7719,Unreliable
13245,39,200549,19.45
13247,Suppressed,85215,Suppressed
13249,0,5010,Unreliable
13251,Suppressed,14593,Suppressed
13253,Suppressed,8729,Suppressed
13255,Suppressed,64073,Suppressed
13257,Suppressed,26175,Suppressed
13259,0,6058,Unreliable
13261,0,32819,Unreliable
13263,Suppressed,6865,Suppressed
13265,Suppressed,1717,Suppressed
13267,Suppressed,25520,Suppressed
13269,0,8906,Unreliable
13271,Suppressed,16500,Suppressed
13273,0,9315,Unreliable
13275,Suppressed,44720,Suppressed
13277,Suppressed,40118,Suppressed
13279,Suppressed,27223,Suppressed
13281,Suppressed,10471,Suppressed
13283,0,6885,Unreliable
13285,Suppressed,67044,Suppressed
13287,0,8930,Unreliable
13289,0,9023,Unreliable
13291,Suppressed,21356,Suppressed
13293,Suppressed,27153,Suppressed
13295,10,68756,Unreliable
13297,11,83768,Unreliable
13299,Suppressed,36312,Suppressed
13301,0,5834,Unreliable
13303,Suppressed,21187,Suppressed
13305,Suppressed,30099,Suppressed
13307,0,2799,Unreliable
13309,0,7421,Unreliable
13311,Suppressed,27144,Suppressed
13313,14,102599,Unreliable
13315,Suppressed,9255,Suppressed
13317,Suppressed,10593,Suppressed
13319,0,9563,Unreliable
13321,0,21679,Unreliable
15001,19,185079,Unreliable
15003,107,953207,11.23
15005,0,90,Unreliable
15007,Suppressed,67091,Suppressed
15009,20,154834,12.92
16001,47,392365,11.98
16003,0,3976,Unreliable
16005,13,82839,Unreliable
16007,Suppressed,5986,Suppressed
16009,Suppressed,9285,Suppressed
16011,Suppressed,45607,Suppressed
16013,Suppressed,21376,Suppressed
16015,Suppressed,7028,Suppressed
16017,Suppressed,40877,Suppressed
16019,19,104234,Unreliable
16021,Suppressed,10972,Suppressed
16023,0,2891,Unreliable
16025,0,1117,Unreliable
16027,20,188923,10.59
16029,Suppressed,6963,Suppressed
16031,Suppressed,22952,Suppressed
16033,0,982,Unreliable
16035,0,8761,Unreliable
16037,Suppressed,4368,Suppressed
16039,Suppressed,27038,Suppressed
16041,0,12786,Unreliable
16043,Suppressed,13242,Suppressed
16045,Suppressed,16719,Suppressed
16047,0,15464,Unreliable
16049,Suppressed,16267,Suppressed
16051,Suppressed,26140,Suppressed
16053,Suppressed,22374,Suppressed
16055,13,138494,Unreliable
16057,Suppressed,37244,Suppressed
16059,Suppressed,7936,Suppressed
16061,0,3821,Unreliable
16063,0,5208,Unreliable
16065,Suppressed,37536,Suppressed
16067,Suppressed,20069,Suppressed
16069,Suppressed,39265,Suppressed
16071,Suppressed,4286,Suppressed
16073,Suppressed,11526,Suppressed
16075,0,22623,Unreliable
16077,0,7817,Unreliable
16079,Suppressed,12765,Suppressed
16081,Suppressed,10170,Suppressed
16083,15,77230,Unreliable
16085,Suppressed,9862,Suppressed
16087,Suppressed,10198,Suppressed
17001,Suppressed,67103,Suppressed
17003,0,8238,Unreliable
17005,Suppressed,17768,Suppressed
17007,Suppressed,54165,Suppressed
17009,0,6937,Unreliable
17011,Suppressed,34978,Suppressed
17013,Suppressed,5089,Suppressed
17015,0,15387,Unreliable
17017,Suppressed,13642,Suppressed
17019,14,201081,Unreliable
17021,Suppressed,34800,Suppressed
17023,Suppressed,16335,Suppressed
17025,0,13815,Unreliable
17027,Suppressed,37762,Suppressed
17029,Suppressed,53873,Suppressed
17031,488,5194675,9.39
17033,0,19817,Unreliable
17035,Suppressed,11048,Suppressed
17037,Suppressed,105160,Suppressed
17039,0,16561,Unreliable
17041,0,19980,Unreliable
17043,75,916924,8.18
17045,0,18576,Unreliable
17047,Suppressed,6721,Suppressed
17049,Suppressed,34242,Suppressed
17051,Suppressed,22140,Suppressed
17053,0,14081,Unreliable
17055,10,39561,Unreliable
17057,Suppressed,37069,Suppressed
17059,Suppressed,5589,Suppressed
17061,Suppressed,13886,Suppressed
17063,Suppressed,50063,Suppressed
17065,0,8457,Unreliable
17067,0,19104,Unreliable
17069,Suppressed,4320,Suppressed
17071,0,7331,Unreliable
17073,Suppressed,50486,Suppressed
17075,Suppressed,29718,Suppressed
17077,Suppressed,60218,Suppressed
17079,Suppressed,9698,Suppressed
17081,Suppressed,38827,Suppressed
17083,Suppressed,22985,Suppressed
17085,Suppressed,22678,Suppressed
17087,Suppressed,12582,Suppressed
17089,32,515269,6.21
17091,12,113449,Unreliable
17093,Suppressed,114736,Suppressed
17095,Suppressed,52919,Suppressed
17097,95,703462,13.5
17099,29,113924,25.46
17101,Suppressed,16833,Suppressed
17103,Suppressed,36031,Suppressed
17105,Suppressed,38950,Suppressed
17107,Suppressed,30305,Suppressed
17109,Suppressed,32612,Suppressed
17111,40,308760,12.96
17113,20,169572,11.79
17115,Suppressed,110768,Suppressed
17117,Suppressed,47765,Suppressed
17119,63,269282,23.4
17121,14,39437,Unreliable
17123,Suppressed,12640,Suppressed
17125,Suppressed,14666,Suppressed
17127,0,15429,Unreliable
17129,0,12705,Unreliable
17131,Suppressed,16434,Suppressed
17133,Suppressed,32957,Suppressed
17135,Suppressed,30104,Suppressed
17137,Suppressed,35547,Suppressed
17139,0,14846,Unreliable
17141,Suppressed,53497,Suppressed
17143,21,186494,11.26
17145,Suppressed,22350,Suppressed
17147,Suppressed,16729,Suppressed
17149,0,16430,Unreliable
17151,0,4470,Unreliable
17153,0,6161,Unreliable
17155,Suppressed,6006,Suppressed
17157,Suppressed,33476,Suppressed
17159,Suppressed,16233,Suppressed
17161,10,147546,Unreliable
17163,28,270056,10.37
17165,Suppressed,24913,Suppressed
17167,12,197465,Unreliable
17169,0,7544,Unreliable
17171,0,5355,Unreliable
17173,0,22363,Unreliable
17175,0,5994,Unreliable
17177,10,47711,Unreliable
17179,14,135394,Unreliable
17181,Suppressed,17808,Suppressed
17183,12,81625,Unreliable
17185,Suppressed,11947,Suppressed
17187,0,17707,Unreliable
17189,Suppressed,14716,Suppressed
17191,0,16760,Unreliable
17193,Suppressed,14665,Suppressed
17195,Suppressed,58498,Suppressed
17197,62,677560,9.15
17199,16,66357,Unreliable
17201,58,295266,19.64
17203,Suppressed,38664,Suppressed
18001,Suppressed,34387,Suppressed
18003,44,355329,12.38
18005,15,76794,Unreliable
18007,Suppressed,8854,Suppressed
18009,Suppressed,12766,Suppressed
18011,Suppressed,56640,Suppressed
18013,Suppressed,15242,Suppressed
18015,Suppressed,20155,Suppressed
18017,Suppressed,38966,Suppressed
18019,20,110232,18.14
18021,Suppressed,26890,Suppressed
18023,Suppressed,33224,Suppressed
18025,Suppressed,10713,Suppressed
18027,Suppressed,31648,Suppressed
18029,11,50047,Unreliable
18031,Suppressed,25740,Suppressed
18033,Suppressed,42223,Suppressed
18035,13,117671,Unreliable
18037,Suppressed,41889,Suppressed
18039,14,197559,Unreliable
18041,Suppressed,24277,Suppressed
18043,14,74578,Unreliable
18045,Suppressed,17240,Suppressed
18047,Suppressed,23087,Suppressed
18049,Suppressed,20836,Suppressed
18051,Suppressed,33503,Suppressed
18053,14,70061,Unreliable
18055,10,33165,Unreliable
18057,27,274569,9.83
18059,10,70002,Unreliable
18061,Suppressed,39364,Suppressed
18063,14,145448,Unreliable
18065,15,49462,Unreliable
18067,27,82752,32.63
18069,Suppressed,37124,Suppressed
18071,10,42376,Unreliable
18073,Suppressed,33478,Suppressed
18075,Suppressed,21253,Suppressed
18077,Suppressed,32428,Suppressed
18079,Suppressed,28525,Suppressed
18081,21,139654,15.04
18083,Suppressed,38440,Suppressed
18085,Suppressed,77358,Suppressed
18087,Suppressed,37128,Suppressed
18089,18,496005,Unreliable
18091,13,111467,Unreliable
18093,Suppressed,46134,Suppressed
18095,42,131636,31.91
18097,151,903393,16.71
18099,Suppressed,47051,Suppressed
18101,Suppressed,10334,Suppressed
18103,Suppressed,36903,Suppressed
18105,25,137974,18.12
18107,Suppressed,38124,Suppressed
18109,16,68894,Unreliable
18111,Suppressed,14244,Suppressed
18113,Suppressed,47536,Suppressed
18115,0,6128,Unreliable
18117,Suppressed,19840,Suppressed
18119,Suppressed,21575,Suppressed
18121,Suppressed,17339,Suppressed
18123,Suppressed,19338,Suppressed
18125,0,12845,Unreliable
18127,33,164343,20.08
18129,Suppressed,25910,Suppressed
18131,Suppressed,13402,Suppressed
18133,Suppressed,37963,Suppressed
18135,Suppressed,26171,Suppressed
18137,Suppressed,28818,Suppressed
18139,Suppressed,17392,Suppressed
18141,29,266931,10.86
18143,Suppressed,24181,Suppressed
18145,Suppressed,44436,Suppressed
18147,Suppressed,20952,Suppressed
18149,Suppressed,23363,Suppressed
18151,Suppressed,34185,Suppressed
18153,Suppressed,21475,Suppressed
18155,Suppressed,10613,Suppressed
18157,12,172780,Unreliable
18159,Suppressed,15936,Suppressed
18161,Suppressed,7516,Suppressed
18163,51,179703,28.38
18165,Suppressed,16212,Suppressed
18167,18,107848,Unreliable
18169,10,32888,Unreliable
18171,Suppressed,8508,Suppressed
18173,Suppressed,59689,Suppressed
18175,Suppressed,28262,Suppressed
18177,14,68917,Unreliable
18179,Suppressed,27636,Suppressed
18181,Suppressed,24643,Suppressed
18183,Suppressed,33292,Suppressed
19001,Suppressed,7682,Suppressed
19003,0,4029,Unreliable
19005,0,14330,Unreliable
19007,Suppressed,12887,Suppressed
19009,0,6119,Unreliable
19011,Suppressed,26076,Suppressed
19013,11,131090,Unreliable
19015,Suppressed,26306,Suppressed
19017,Suppressed,24276,Suppressed
19019,Suppressed,20958,Suppressed
19021,0,20260,Unreliable
19023,0,14867,Unreliable
19025,Suppressed,9670,Suppressed
19027,Suppressed,20816,Suppressed
19029,Suppressed,13956,Suppressed
19031,Suppressed,18499,Suppressed
19033,Suppressed,44151,Suppressed
19035,Suppressed,12072,Suppressed
19037,Suppressed,12439,Suppressed
19039,Suppressed,9286,Suppressed
19041,0,16667,Unreliable
19043,Suppressed,18129,Suppressed
19045,Suppressed,49116,Suppressed
19047,0,17096,Unreliable
19049,Suppressed,66135,Suppressed
19051,Suppressed,8753,Suppressed
19053,Suppressed,8457,Suppressed
19055,Suppressed,17764,Suppressed
19057,Suppressed,40325,Suppressed
19059,Suppressed,16667,Suppressed
19061,Suppressed,93653,Suppressed
19063,0,10302,Unreliable
19065,Suppressed,20880,Suppressed
19067,Suppressed,16303,Suppressed
19069,0,10680,Unreliable
19071,0,7441,Unreliable
19073,Suppressed,9336,Suppressed
19075,0,12453,Unreliable
19077,0,10954,Unreliable
19079,0,15673,Unreliable
19081,0,11341,Unreliable
19083,Suppressed,17534,Suppressed
19085,Suppressed,14928,Suppressed
19087,Suppressed,20145,Suppressed
19089,0,9566,Unreliable
19091,Suppressed,9815,Suppressed
19093,Suppressed,7089,Suppressed
19095,Suppressed,16355,Suppressed
19097,Suppressed,19848,Suppressed
19099,Suppressed,36842,Suppressed
19101,0,16843,Unreliable
19103,Suppressed,130882,Suppressed
19105,Suppressed,20638,Suppressed
19107,0,10511,Unreliable
19109,0,15543,Unreliable
19111,Suppressed,35862,Suppressed
19113,20,211226,9.47
19115,0,11387,Unreliable
19117,Suppressed,8898,Suppressed
19119,Suppressed,11581,Suppressed
19121,Suppressed,15679,Suppressed
19123,Suppressed,22381,Suppressed
19125,Suppressed,33309,Suppressed
19127,Suppressed,40648,Suppressed
19129,Suppressed,15059,Suppressed
19131,0,10776,Unreliable
19133,Suppressed,9243,Suppressed
19135,0,7970,Unreliable
19137,0,10740,Unreliable
19139,Suppressed,42745,Suppressed
19141,Suppressed,14398,Suppressed
19143,0,6462,Unreliable
19145,Suppressed,15932,Suppressed
19147,0,9421,Unreliable
19149,0,24986,Unreliable
19151,0,7310,Unreliable
19153,49,430640,11.38
19155,Suppressed,93158,Suppressed
19157,Suppressed,18914,Suppressed
19159,Suppressed,5131,Suppressed
19161,Suppressed,10350,Suppressed
19163,17,165224,Unreliable
19165,Suppressed,12167,Suppressed
19167,0,33704,Unreliable
19169,Suppressed,89542,Suppressed
19171,Suppressed,17767,Suppressed
19173,0,6317,Unreliable
19175,Suppressed,12534,Suppressed
19177,0,7570,Unreliable
19179,Suppressed,35625,Suppressed
19181,Suppressed,46225,Suppressed
19183,0,21704,Unreliable
19185,0,6403,Unreliable
