FIPS,Deaths,Population,Crude Rate
5009,Suppressed,37051,Suppressed
5011,Suppressed,11482,Suppressed
5013,0,5144,Unreliable
5015,Suppressed,27512,Suppressed
5017,0,11721,Unreliable
5019,0,22858,Unreliable
5021,Suppressed,15880,Suppressed
5023,Suppressed,25901,Suppressed
5025,Suppressed,8672,Suppressed
5027,Suppressed,24401,Suppressed
5029,Suppressed,21270,Suppressed
5031,13,98315,Unreliable
5033,19,61944,Unreliable
5035,Suppressed,50525,Suppressed
5037,Suppressed,17781,Suppressed
5039,0,8072,Unreliable
5041,0,12763,Unreliable
5043,Suppressed,18467,Suppressed
5045,14,116342,Unreliable
5047,Suppressed,18047,Suppressed
5049,Suppressed,12296,Suppressed
5051,21,97124,21.62
5053,Suppressed,17988,Suppressed
5055,Suppressed,42720,Suppressed
5057,Suppressed,22541,Suppressed
5059,Suppressed,32881,Suppressed
5061,Suppressed,13886,Suppressed
5063,Suppressed,36861,Suppressed
5065,0,13419,Unreliable
5067,Suppressed,17866,Suppressed
5069,Suppressed,76246,Suppressed
5071,Suppressed,25742,Suppressed
5073,Suppressed,7516,Suppressed
5075,Suppressed,17178,Suppressed
5077,0,10326,Unreliable
5079,0,14006,Unreliable
5081,Suppressed,12996,Suppressed
5083,Suppressed,22290,Suppressed
5085,Suppressed,69341,Suppressed
5087,Suppressed,15776,Suppressed
5089,Suppressed,16573,Suppressed
5091,Suppressed,43759,Suppressed
5093,Suppressed,45966,Suppressed
5095,Suppressed,8075,Suppressed
5097,Suppressed,9433,Suppressed
5099,0,9017,Unreliable
5101,Suppressed,8264,Suppressed
5103,Suppressed,25880,Suppressed
5105,0,10405,Unreliable
5107,0,21442,Unreliable
5109,0,11259,Unreliable
5111,Suppressed,24514,Suppressed
5113,Suppressed,20610,Suppressed
5115,10,62331,Unreliable
5117,Suppressed,8618,Suppressed
5119,41,386299,10.61
5121,Suppressed,18017,Suppressed
5123,Suppressed,27970,Suppressed
5125,15,109526,Unreliable
5127,Suppressed,11272,Suppressed
5129,Suppressed,8036,Suppressed
5131,18,127127,Unreliable
5133,Suppressed,17293,Suppressed
5135,Suppressed,17380,Suppressed
5137,0,12603,Unreliable
5139,Suppressed,41427,Suppressed
5141,Suppressed,17083,Suppressed
5143,19,207521,Unreliable
5145,Suppressed,78167,Suppressed
5147,Suppressed,7229,Suppressed
5149,Suppressed,22060,Suppressed
6001,168,1529875,10.98
6003,0,1102,Unreliable
6005,10,37953,Unreliable
6007,84,220266,38.14
6009,15,45052,Unreliable
6011,Suppressed,21549,Suppressed
6013,122,1066096,11.44
6015,Suppressed,28659,Suppressed
6017,35,180938,19.34
6019,90,942904,9.54
6021,Suppressed,28128,Suppressed
6023,57,134761,42.3
6025,23,177057,12.99
6027,Suppressed,18478,Suppressed
6029,151,851710,17.73
6031,14,153765,Unreliable
6033,34,64323,52.86
6035,13,34200,Unreliable
6037,684,9889056,6.92
6039,24,152925,15.69
6041,21,255031,8.23
6043,Suppressed,18191,Suppressed
6045,17,87553,Unreliable
6047,34,259898,13.08
6049,Suppressed,9517,Suppressed
6051,Suppressed,14309,Suppressed
6053,47,421898,11.14
6055,18,138088,Unreliable
6057,14,98612,Unreliable
6059,319,3055745,10.44
6061,26,357138,7.28
6063,Suppressed,19765,Suppressed
6065,254,2239620,11.34
6067,213,1436105,14.83
6069,Suppressed,56072,Suppressed
6071,111,2065377,5.37
6073,415,3140069,13.22
6075,194,812826,23.87
6077,134,696214,19.25
6079,42,271969,15.44
6081,66,727209,9.08
6083,42,426878,9.84
6085,144,1809378,7.96
6087,56,264298,21.19
6089,53,177774,29.81
6091,Suppressed,3113,Suppressed
6093,12,44507,Unreliable
6095,58,416471,13.93
6097,50,488116,10.24
6099,82,518522,15.81
6101,14,94919,Unreliable
6103,13,63601,Unreliable
6105,Suppressed,13723,Suppressed
6107,34,449253,7.57
6109,14,54953,Unreliable
6111,111,831771,13.35
6113,20,202054,9.9
6115,Suppressed,72578,Suppressed
8001,93,451443,20.6
8003,Suppressed,15710,Suppressed
8005,82,584948,14.02
8007,Suppressed,12013,Suppressed
8009,0,3795,Unreliable
8011,Suppressed,6250,Suppressed
8013,40,299378,13.36
8014,Suppressed,57352,Suppressed
8015,Suppressed,17932,Suppressed
8017,0,1876,Unreliable
8019,Suppressed,9012,Suppressed
8021,Suppressed,8291,Suppressed
8023,Suppressed,3662,Suppressed
8025,0,5736,Unreliable
8027,0,4205,Unreliable
8029,Suppressed,30451,Suppressed
8031,163,619968,26.29
8033,0,2056,Unreliable
8035,28,292167,9.58
8037,Suppressed,51854,Suppressed
8039,Suppressed,23174,Suppressed
8041,99,636963,15.54
8043,Suppressed,47347,Suppressed
8045,11,56270,Unreliable
8047,0,5467,Unreliable
8049,0,14548,Unreliable
8051,Suppressed,15408,Suppressed
8053,0,830,Unreliable
8055,Suppressed,6520,Suppressed
8057,0,1370,Unreliable
8059,73,539884,13.52
8061,0,1433,Unreliable
8063,Suppressed,8142,Suppressed
8065,Suppressed,7427,Suppressed
8067,Suppressed,51917,Suppressed
8069,53,305525,17.35
8071,Suppressed,15037,Suppressed
8073,0,5454,Unreliable
8075,Suppressed,22619,Suppressed
8077,33,147083,22.44
8079,0,708,Unreliable
8081,Suppressed,13451,Suppressed
8083,Suppressed,25442,Suppressed
8085,Suppressed,41011,Suppressed
8087,Suppressed,28175,Suppressed
8089,Suppressed,18865,Suppressed
8091,0,4356,Unreliable
8093,Suppressed,16089,Suppressed
8095,Suppressed,4399,Suppressed
8097,Suppressed,17102,Suppressed
8099,Suppressed,12549,Suppressed
8101,32,160545,19.93
8103,Suppressed,6782,Suppressed
8105,Suppressed,11956,Suppressed
8107,Suppressed,23239,Suppressed
8109,Suppressed,6228,Suppressed
8111,0,692,Unreliable
8113,Suppressed,7490,Suppressed
8115,Suppressed,2364,Suppressed
8117,Suppressed,27972,Suppressed
8119,Suppressed,23356,Suppressed
8121,0,4770,Unreliable
8123,34,258638,13.15
8125,0,10100,Unreliable
9001,70,925899,7.56
9003,95,894705,10.62
9005,16,188789,Unreliable
9007,22,166043,13.25
9009,130,861113,15.1
9011,39,273502,14.26
9013,13,152507,Unreliable
9015,17,118151,Unreliable
10001,33,164834,20.02
10003,88,541971,16.24
10005,39,200330,19.47
11001,86,617996,13.92
12001,25,249365,10.03
12003,Suppressed,27154,Suppressed
12005,12,169856,Unreliable
12007,Suppressed,28255,Suppressed
12009,125,543566,23
12011,242,1780172,13.59
12013,Suppressed,14750,Suppressed
12015,11,160511,Unreliable
12017,37,140031,26.42
12019,27,192370,14.04
12021,44,328134,13.41
12023,Suppressed,67485,Suppressed
12027,Suppressed,34894,Suppressed
12029,Suppressed,16486,Suppressed
12031,149,870709,17.11
12033,34,299114,11.37
12035,18,97376,Unreliable
12037,Suppressed,11596,Suppressed
12039,Suppressed,46151,Suppressed
12041,0,17004,Unreliable
12043,Suppressed,12635,Suppressed
12045,Suppressed,15844,Suppressed
12047,Suppressed,14671,Suppressed
12049,Suppressed,27887,Suppressed
12051,0,39089,Unreliable
12053,41,173094,23.69
12055,21,98630,21.29
12057,245,1267775,19.33
12059,Suppressed,19873,Suppressed
12061,25,138894,18
12063,Suppressed,49292,Suppressed
12065,0,14658,Unreliable
12067,Suppressed,8942,Suppressed
12069,43,301019,14.28
12071,96,631330,15.21
12073,15,277971,Unreliable
12075,Suppressed,40156,Suppressed
12077,0,8314,Unreliable
12079,Suppressed,19115,Suppressed
12081,75,327142,22.93
12083,52,332529,15.64
12085,28,147495,18.98
12086,123,2554766,4.81
12087,24,73873,32.49
12089,13,74195,Unreliable
12091,22,183482,11.99
12093,13,40140,Unreliable
12095,151,1169107,12.92
12097,40,276163,14.48
12099,211,1335187,15.8
12101,150,466457,32.16
12103,251,917398,27.36
12105,114,609492,18.7
12107,19,74041,Unreliable
12109,22,195823,11.23
12111,48,280379,17.12
12113,25,154104,16.22
12115,85,382213,22.24
12117,60,425071,14.12
12119,Suppressed,97756,Suppressed
12121,Suppressed,41972,Suppressed
12123,Suppressed,22691,Suppressed
12125,Suppressed,15388,Suppressed
12127,90,494804,18.19
12129,Suppressed,30978,Suppressed
12131,Suppressed,55793,Suppressed
12133,Suppressed,24935,Suppressed
13001,Suppressed,18420,Suppressed
13003,Suppressed,8413,Suppressed
13005,Suppressed,11203,Suppressed
13007,0,3085,Unreliable
13009,Suppressed,44417,Suppressed
13011,Suppressed,18251,Suppressed
13013,Suppressed,69912,Suppressed
13015,19,100421,Unreliable
13017,0,17673,Unreliable
13019,Suppressed,19372,Suppressed
13021,20,156433,12.79
13023,0,13290,Unreliable
13025,Suppressed,18367,Suppressed
13027,Suppressed,15889,Suppressed
13029,0,31377,Unreliable
13031,Suppressed,72881,Suppressed
13033,Suppressed,23504,Suppressed
13035,Suppressed,23504,Suppressed
13037,0,6740,Unreliable
13039,10,50410,Unreliable
13043,0,11276,Unreliable
13045,25,111159,22.49
13047,10,64530,Unreliable
13049,0,13422,Unreliable
13051,25,271544,9.21
13053,0,11749,Unreliable
13055,Suppressed,25736,Suppressed
13057,24,218286,10.99
13059,15,117344,Unreliable
13061,0,3111,Unreliable
13063,22,261532,8.41
13065,Suppressed,6777,Suppressed
13067,77,697553,11.04
13069,Suppressed,42864,Suppressed
13071,Suppressed,45645,Suppressed
13073,11,128112,Unreliable
13075,Suppressed,17125,Suppressed
13077,15,129629,Unreliable
13079,Suppressed,12567,Suppressed
13081,0,23710,Unreliable
13083,Suppressed,16570,Suppressed
13085,Suppressed,22459,Suppressed
13087,0,27694,Unreliable
13089,46,699893,6.57
13091,Suppressed,21894,Suppressed
13093,0,14587,Unreliable
13095,Suppressed,94788,Suppressed
13097,15,133355,Unreliable
13099,0,10778,Unreliable
13101,Suppressed,4129,Suppressed
13103,Suppressed,52655,Suppressed
13105,Suppressed,19886,Suppressed
13107,0,22567,Unreliable
13109,0,11065,Unreliable
13111,Suppressed,23708,Suppressed
13113,11,107784,Unreliable
13115,15,95989,Unreliable
13117,28,181840,15.4
13119,Suppressed,21864,Suppressed
13121,98,949599,10.32
13123,Suppressed,28324,Suppressed
13125,Suppressed,3084,Suppressed
13127,Suppressed,80386,Suppressed
13129,13,55621,Unreliable
13131,0,25255,Unreliable
13133,Suppressed,16031,Suppressed
13135,46,824941,5.58
13137,Suppressed,43279,Suppressed
13139,25,183052,13.66
13141,0,9400,Unreliable
13143,Suppressed,28638,Suppressed
13145,Suppressed,32265,Suppressed
13147,Suppressed,25305,Suppressed
13149,Suppressed,11744,Suppressed
13151,33,207360,15.91
13153,Suppressed,143925,Suppressed
13155,Suppressed,9679,Suppressed
13157,11,61257,Unreliable
13159,Suppressed,13885,Suppressed
13161,Suppressed,15162,Suppressed
13163,Suppressed,16675,Suppressed
13165,Suppressed,8148,Suppressed
13167,Suppressed,9975,Suppressed
13169,Suppressed,28516,Suppressed
13171,Suppressed,18194,Suppressed
13173,0,10404,Unreliable
13175,Suppressed,47949,Suppressed
13177,0,28575,Unreliable
13179,Suppressed,65451,Suppressed
13181,Suppressed,7862,Suppressed
13183,Suppressed,15136,Suppressed
13185,Suppressed,111885,Suppressed
13187,Suppressed,30031,Suppressed
13189,0,21673,Unreliable
13191,Suppressed,14170,Suppressed
13193,0,14405,Unreliable
13195,Suppressed,27921,Suppressed
13197,0,8746,Unreliable
13199,Suppressed,21617,Suppressed
13201,0,6141,Unreliable
13205,Suppressed,23462,Suppressed
13207,Suppressed,26625,Suppressed
13209,Suppressed,9065,Suppressed
13211,Suppressed,17961,Suppressed
13213,16,39557,Unreliable
13215,21,194107,10.82
13217,15,100814,Unreliable
13219,Suppressed,33366,Suppressed
13221,Suppressed,14686,Suppressed
13223,22,143542,15.33
13225,Suppressed,27823,Suppressed
13227,Suppressed,29415,Suppressed
13229,Suppressed,18770,Suppressed
13231,Suppressed,17751,Suppressed
13233,Suppressed,41211,Suppressed
13235,Suppressed,11735,Suppressed
13237,Suppressed,21345,Suppressed
13239,0,2464,Unreliable
13241,Suppressed,16274,Suppressed
13243,0,7558,Unreliable
13245,25,201217,12.42
13247,11,85765,Unreliable
13249,0,5020,Unreliable
13251,0,14367,Unreliable
13253,Suppressed,8791,Suppressed
13255,Suppressed,64033,Suppressed
13257,Suppressed,25960,Suppressed
13259,0,5910,Unreliable
13261,0,32511,Unreliable
13263,Suppressed,6751,Suppressed
13265,0,1703,Unreliable
13267,Suppressed,25688,Suppressed
13269,Suppressed,8499,Suppressed
13271,Suppressed,16057,Suppressed
13273,0,9319,Unreliable
13275,Suppressed,44702,Suppressed
13277,Suppressed,41461,Suppressed
13279,Suppressed,27434,Suppressed
13281,Suppressed,10611,Suppressed
13283,0,6825,Unreliable
13285,14,67764,Unreliable
13287,0,8875,Unreliable
13289,Suppressed,8779,Suppressed
13291,Suppressed,21134,Suppressed
13293,Suppressed,26977,Suppressed
13295,12,68848,Unreliable
13297,Suppressed,84580,Suppressed
13299,Suppressed,36474,Suppressed
13301,0,5721,Unreliable
13303,Suppressed,21111,Suppressed
13305,Suppressed,30327,Suppressed
13307,0,2791,Unreliable
13309,Suppressed,7939,Suppressed
13311,Suppressed,27273,Suppressed
13313,15,103184,Unreliable
13315,0,9298,Unreliable
13317,0,10211,Unreliable
13319,0,9444,Unreliable
13321,Suppressed,21921,Suppressed
15001,23,186738,12.32
15003,115,963607,11.93
15005,0,90,Unreliable
15007,Suppressed,67701,Suppressed
15009,38,156674,24.25
16001,51,400842,12.72
16003,0,3977,Unreliable
16005,17,83691,Unreliable
16007,Suppressed,6001,Suppressed
16009,Suppressed,9209,Suppressed
16011,Suppressed,45952,Suppressed
16013,Suppressed,21199,Suppressed
16015,Suppressed,7025,Suppressed
16017,Suppressed,40808,Suppressed
16019,14,105772,Unreliable
16021,Suppressed,10804,Suppressed
16023,0,2822,Unreliable
16025,0,1124,Unreliable
16027,20,191694,10.43
16029,0,6850,Unreliable
16031,Suppressed,23186,Suppressed
16033,0,949,Unreliable
16035,Suppressed,8702,Suppressed
16037,Suppressed,4333,Suppressed
16039,Suppressed,26346,Suppressed
16041,Suppressed,12850,Suppressed
16043,Suppressed,13128,Suppressed
16045,Suppressed,16665,Suppressed
16047,Suppressed,15475,Suppressed
16049,Suppressed,16446,Suppressed
16051,Suppressed,26301,Suppressed
16053,0,22682,Unreliable
16055,12,141132,Unreliable
16057,Suppressed,37704,Suppressed
16059,0,7967,Unreliable
16061,Suppressed,3822,Suppressed
16063,0,5186,Unreliable
16065,Suppressed,37864,Suppressed
16067,0,20155,Unreliable
16069,Suppressed,39543,Suppressed
16071,0,4215,Unreliable
16073,0,11438,Unreliable
16075,Suppressed,22624,Suppressed
16077,0,7766,Unreliable
16079,Suppressed,12672,Suppressed
16081,0,10166,Unreliable
16083,17,78005,Unreliable
16085,Suppressed,9638,Suppressed
16087,Suppressed,10255,Suppressed
17001,Suppressed,67159,Suppressed
17003,0,8036,Unreliable
17005,0,17727,Unreliable
17007,Suppressed,54367,Suppressed
17009,Suppressed,6878,Suppressed
17011,Suppressed,34606,Suppressed
17013,0,5048,Unreliable
17015,Suppressed,15163,Suppressed
17017,0,13579,Unreliable
17019,24,201685,11.9
17021,Suppressed,34865,Suppressed
17023,Suppressed,16161,Suppressed
17025,Suppressed,13728,Suppressed
17027,Suppressed,37956,Suppressed
17029,Suppressed,53916,Suppressed
17031,503,5217080,9.64
17033,Suppressed,19857,Suppressed
17035,0,11096,Unreliable
17037,11,104743,Unreliable
17039,Suppressed,16578,Suppressed
17041,Suppressed,19836,Suppressed
17043,88,923222,9.53
17045,Suppressed,18393,Suppressed
17047,Suppressed,6618,Suppressed
17049,Suppressed,34280,Suppressed
17051,Suppressed,22133,Suppressed
17053,Suppressed,13976,Suppressed
17055,Suppressed,39627,Suppressed
17057,Suppressed,36962,Suppressed
17059,Suppressed,5528,Suppressed
17061,Suppressed,13798,Suppressed
17063,Suppressed,50130,Suppressed
17065,Suppressed,8425,Suppressed
17067,Suppressed,19031,Suppressed
17069,Suppressed,4281,Suppressed
17071,0,7196,Unreliable
17073,Suppressed,50328,Suppressed
17075,Suppressed,29475,Suppressed
17077,Suppressed,60365,Suppressed
17079,Suppressed,9717,Suppressed
17081,Suppressed,38713,Suppressed
17083,Suppressed,22916,Suppressed
17085,Suppressed,22712,Suppressed
17087,Suppressed,12654,Suppressed
17089,50,520271,9.61
17091,15,113698,Unreliable
17093,11,116631,Unreliable
17095,Suppressed,52917,Suppressed
17097,87,706222,12.32
17099,26,113518,22.9
17101,Suppressed,16745,Suppressed
17103,Suppressed,35467,Suppressed
17105,Suppressed,38885,Suppressed
17107,Suppressed,30140,Suppressed
17109,Suppressed,32582,Suppressed
17111,33,308944,10.68
17113,14,170556,Unreliable
17115,Suppressed,110730,Suppressed
17117,Suppressed,47687,Suppressed
17119,55,268459,20.49
17121,Suppressed,39335,Suppressed
17123,Suppressed,12533,Suppressed
17125,Suppressed,14485,Suppressed
17127,Suppressed,15442,Suppressed
17129,Suppressed,12703,Suppressed
17131,0,16363,Unreliable
17133,Suppressed,33306,Suppressed
17135,Suppressed,29848,Suppressed
17137,Suppressed,35543,Suppressed
17139,0,14824,Unreliable
17141,Suppressed,53115,Suppressed
17143,35,186834,18.73
17145,Suppressed,22264,Suppressed
17147,0,16675,Unreliable
17149,Suppressed,16398,Suppressed
17151,0,4370,Unreliable
17153,0,6046,Unreliable
17155,0,5968,Unreliable
17157,Suppressed,33361,Suppressed
17159,Suppressed,16230,Suppressed
17161,17,147556,Unreliable
17163,37,270259,13.69
17165,Suppressed,24981,Suppressed
17167,24,198844,12.07
17169,Suppressed,7479,Suppressed
17171,Suppressed,5271,Suppressed
17173,Suppressed,22212,Suppressed
17175,Suppressed,5667,Suppressed
17177,Suppressed,47563,Suppressed
17179,18,135661,Unreliable
17181,Suppressed,17708,Suppressed
17183,Suppressed,81509,Suppressed
17185,Suppressed,11834,Suppressed
17187,Suppressed,17818,Suppressed
17189,0,14533,Unreliable
17191,Suppressed,16651,Suppressed
17193,Suppressed,14663,Suppressed
17195,Suppressed,58388,Suppressed
17197,79,681545,11.59
17199,13,66622,Unreliable
17201,39,293993,13.27
17203,Suppressed,38861,Suppressed
18001,Suppressed,34370,Suppressed
18003,32,358327,8.93
18005,Suppressed,77870,Suppressed
18007,Suppressed,8853,Suppressed
18009,Suppressed,12594,Suppressed
18011,Suppressed,57481,Suppressed
18013,Suppressed,15099,Suppressed
18015,Suppressed,20031,Suppressed
18017,Suppressed,38828,Suppressed
18019,30,111570,26.89
18021,Suppressed,26894,Suppressed
18023,Suppressed,33104,Suppressed
18025,0,10658,Unreliable
18027,Suppressed,31978,Suppressed
18029,13,50113,Unreliable
18031,Suppressed,25944,Suppressed
18033,Suppressed,42462,Suppressed
18035,20,117660,17
18037,Suppressed,42199,Suppressed
18039,19,198941,Unreliable
18041,Suppressed,24285,Suppressed
18043,14,74989,Unreliable
18045,Suppressed,17213,Suppressed
18047,Suppressed,23041,Suppressed
18049,Suppressed,20872,Suppressed
18051,Suppressed,33505,Suppressed
18053,19,69793,Unreliable
18055,Suppressed,32895,Suppressed
18057,22,282810,7.78
18059,Suppressed,70529,Suppressed
18061,Suppressed,39336,Suppressed
18063,19,147979,Unreliable
18065,Suppressed,49264,Suppressed
18067,22,82800,26.57
18069,Suppressed,37211,Suppressed
18071,Suppressed,42966,Suppressed
18073,Suppressed,33416,Suppressed
18075,Suppressed,21310,Suppressed
18077,Suppressed,32249,Suppressed
18079,Suppressed,28196,Suppressed
18081,19,141656,Unreliable
18083,Suppressed,38500,Suppressed
18085,Suppressed,77336,Suppressed
18087,0,37382,Unreliable
18089,23,495558,4.64
18091,24,111374,21.55
18093,Suppressed,46195,Suppressed
18095,44,131235,33.53
18097,157,911296,17.23
18099,10,47050,Unreliable
18101,0,10332,Unreliable
18103,Suppressed,36611,Suppressed
18105,19,139799,Unreliable
18107,12,38441,Unreliable
18109,12,69464,Unreliable
18111,0,14161,Unreliable
18113,Suppressed,47553,Suppressed
18115,Suppressed,6065,Suppressed
18117,Suppressed,19969,Suppressed
18119,Suppressed,21499,Suppressed
18121,Suppressed,17237,Suppressed
18123,Suppressed,19354,Suppressed
18125,Suppressed,12728,Suppressed
18127,24,165537,14.5
18129,Suppressed,25720,Suppressed
18131,Suppressed,13363,Suppressed
18133,Suppressed,37917,Suppressed
18135,Suppressed,26105,Suppressed
18137,Suppressed,28759,Suppressed
18139,Suppressed,17287,Suppressed
18141,42,266700,15.75
18143,17,23987,Unreliable
18145,Suppressed,44337,Suppressed
18147,Suppressed,20961,Suppressed
18149,10,23199,Unreliable
18151,Suppressed,34028,Suppressed
18153,Suppressed,21356,Suppressed
18155,0,10569,Unreliable
18157,25,174724,14.31
18159,Suppressed,15788,Suppressed
18161,Suppressed,7513,Suppressed
18163,52,180305,28.84
18165,Suppressed,16231,Suppressed
18167,19,108182,Unreliable
18169,Suppressed,32608,Suppressed
18171,0,8431,Unreliable
18173,Suppressed,60275,Suppressed
18175,Suppressed,28147,Suppressed
18177,15,68643,Unreliable
18179,Suppressed,27734,Suppressed
18181,Suppressed,24694,Suppressed
18183,Suppressed,33392,Suppressed
19001,0,7527,Unreliable
19003,0,4004,Unreliable
19005,Suppressed,14274,Suppressed
19007,Suppressed,12797,Suppressed
19009,0,6034,Unreliable
19011,Suppressed,26092,Suppressed
19013,Suppressed,131549,Suppressed
19015,Suppressed,26255,Suppressed
19017,Suppressed,24281,Suppressed
19019,Suppressed,20923,Suppressed
19021,0,20406,Unreliable
19023,Suppressed,14939,Suppressed
19025,0,9626,Unreliable
19027,0,20861,Unreliable
19029,Suppressed,13817,Suppressed
19031,Suppressed,18400,Suppressed
19033,Suppressed,43938,Suppressed
19035,0,12069,Unreliable
19037,0,12449,Unreliable
19039,0,9356,Unreliable
19041,Suppressed,16590,Suppressed
19043,0,18014,Unreliable
19045,Suppressed,49015,Suppressed
19047,Suppressed,17277,Suppressed
19049,Suppressed,69444,Suppressed
19051,0,8787,Unreliable
19053,Suppressed,8284,Suppressed
19055,0,17658,Unreliable
19057,Suppressed,40169,Suppressed
19059,0,16899,Unreliable
19061,Suppressed,94648,Suppressed
19063,0,10104,Unreliable
19065,Suppressed,20973,Suppressed
19067,0,16070,Unreliable
19069,0,10730,Unreliable
19071,Suppressed,7367,Suppressed
19073,Suppressed,9285,Suppressed
19075,0,12459,Unreliable
19077,Suppressed,10901,Suppressed
19079,0,15538,Unreliable
19081,Suppressed,11287,Suppressed
19083,Suppressed,17426,Suppressed
19085,Suppressed,14828,Suppressed
19087,Suppressed,20284,Suppressed
19089,Suppressed,9565,Suppressed
19091,0,9802,Unreliable
19093,0,7086,Unreliable
19095,0,16320,Unreliable
19097,Suppressed,19796,Suppressed
19099,Suppressed,36547,Suppressed
19101,Suppressed,16815,Suppressed
19103,Suppressed,133038,Suppressed
19105,0,20608,Unreliable
19107,0,10378,Unreliable
19109,0,15396,Unreliable
19111,Suppressed,35621,Suppressed
19113,22,213875,10.29
19115,Suppressed,11369,Suppressed
19117,Suppressed,8847,Suppressed
19119,0,11670,Unreliable
19121,Suppressed,15779,Suppressed
19123,Suppressed,22530,Suppressed
19125,Suppressed,33335,Suppressed
19127,Suppressed,40980,Suppressed
19129,0,14992,Unreliable
19131,0,10783,Unreliable
19133,Suppressed,9239,Suppressed
19135,0,8056,Unreliable
19137,0,10640,Unreliable
19139,Suppressed,42815,Suppressed
19141,0,14210,Unreliable
19143,0,6357,Unreliable
19145,Suppressed,15987,Suppressed
19147,Suppressed,9419,Suppressed
19149,Suppressed,24896,Suppressed
19151,0,7180,Unreliable
19153,57,437399,13.03
19155,11,93518,Unreliable
19157,0,18804,Unreliable
19159,Suppressed,5119,Suppressed
19161,Suppressed,10241,Suppressed
19163,28,167095,16.76
19165,0,12039,Unreliable
19167,0,33900,Unreliable
19169,Suppressed,89663,Suppressed
19171,Suppressed,17695,Suppressed
19173,Suppressed,6305,Suppressed
19175,0,12545,Unreliable
19177,0,7510,Unreliable
19179,Suppressed,35421,Suppressed
19181,Suppressed,46732,Suppressed
