FIPS,Deaths,Population,Crude Rate
5085,Suppressed,71645,Suppressed
5087,0,15767,Unreliable
5089,0,16185,Unreliable
5091,Suppressed,43908,Suppressed
5093,Suppressed,43738,Suppressed
5095,0,7399,Unreliable
5097,0,8970,Unreliable
5099,0,8558,Unreliable
5101,0,7913,Unreliable
5103,Suppressed,24358,Suppressed
5105,Suppressed,10189,Suppressed
5107,Suppressed,19513,Suppressed
5109,Suppressed,10824,Suppressed
5111,Suppressed,24040,Suppressed
5113,Suppressed,20216,Suppressed
5115,Suppressed,63390,Suppressed
5117,Suppressed,8291,Suppressed
5119,45,392664,11.46
5121,Suppressed,17469,Suppressed
5123,0,26589,Unreliable
5125,14,117460,Unreliable
5127,Suppressed,10513,Suppressed
5129,Suppressed,7869,Suppressed
5131,20,127780,15.65
5133,Suppressed,17290,Suppressed
5135,Suppressed,16912,Suppressed
5137,Suppressed,12456,Suppressed
5139,0,40144,Unreliable
5141,Suppressed,16771,Suppressed
5143,20,225477,8.87
5145,14,79161,Unreliable
5147,Suppressed,6741,Suppressed
5149,Suppressed,21713,Suppressed
6001,200,1638215,12.21
6003,0,1110,Unreliable
6005,Suppressed,37001,Suppressed
6007,65,225411,28.84
6009,10,44828,Unreliable
6011,Suppressed,21482,Suppressed
6013,108,1126745,9.59
6015,Suppressed,27254,Suppressed
6017,39,184452,21.14
6019,141,974861,14.46
6021,Suppressed,28017,Suppressed
6023,41,135727,30.21
6025,41,180191,22.75
6027,Suppressed,18260,Suppressed
6029,213,882176,24.14
6031,15,150965,Unreliable
6033,32,64591,49.54
6035,Suppressed,31345,Suppressed
6037,732,10170292,7.2
6039,25,154998,16.13
6041,18,261221,Unreliable
6043,Suppressed,17531,Suppressed
6045,16,87649,Unreliable
6047,40,268455,14.9
6049,Suppressed,8965,Suppressed
6051,Suppressed,13909,Suppressed
6053,46,433898,10.6
6055,19,142456,Unreliable
6057,19,98877,Unreliable
6059,381,3169776,12.02
6061,44,375391,11.72
6063,Suppressed,18409,Suppressed
6065,337,2361026,14.27
6067,283,1501335,18.85
6069,Suppressed,58792,Suppressed
6071,102,2128133,4.79
6073,419,3299521,12.7
6075,196,864816,22.66
6077,116,726106,15.98
6079,52,281401,18.48
6081,69,765135,9.02
6083,71,444769,15.96
6085,141,1918044,7.35
6087,50,274146,18.24
6089,30,179533,16.71
6091,0,2967,Unreliable
6093,14,43554,Unreliable
6095,58,436092,13.3
6097,80,502146,15.93
6099,102,538388,18.95
6101,10,96463,Unreliable
6103,Suppressed,63308,Suppressed
6105,Suppressed,13069,Suppressed
6107,45,459863,9.79
6109,22,53709,40.96
6111,119,850536,13.99
6113,31,213016,14.55
6115,12,74492,Unreliable
8001,86,491337,17.5
8003,Suppressed,16496,Suppressed
8005,103,631096,16.32
8007,Suppressed,12352,Suppressed
8009,0,3615,Unreliable
8011,Suppressed,5830,Suppressed
8013,40,319372,12.52
8014,Suppressed,65065,Suppressed
8015,Suppressed,18658,Suppressed
8017,0,1829,Unreliable
8019,Suppressed,9303,Suppressed
8021,Suppressed,8130,Suppressed
8023,0,3584,Unreliable
8025,0,5562,Unreliable
8027,Suppressed,4445,Suppressed
8029,Suppressed,29979,Suppressed
8031,117,682545,17.14
8033,0,1978,Unreliable
8035,21,322387,6.51
8037,Suppressed,53605,Suppressed
8039,Suppressed,24735,Suppressed
8041,146,674471,21.65
8043,Suppressed,46692,Suppressed
8045,Suppressed,58095,Suppressed
8047,0,5828,Unreliable
8049,0,14615,Unreliable
8051,Suppressed,16067,Suppressed
8053,0,774,Unreliable
8055,Suppressed,6492,Suppressed
8057,0,1356,Unreliable
8059,87,565524,15.38
8061,0,1423,Unreliable
8063,0,7758,Unreliable
8065,Suppressed,7485,Suppressed
8067,10,54688,Unreliable
8069,50,333577,14.99
8071,11,14058,Unreliable
8073,0,5557,Unreliable
8075,Suppressed,22036,Suppressed
8077,33,148513,22.22
8079,0,726,Unreliable
8081,Suppressed,12937,Suppressed
8083,Suppressed,26168,Suppressed
8085,Suppressed,40946,Suppressed
8087,Suppressed,28360,Suppressed
8089,Suppressed,18343,Suppressed
8091,Suppressed,4691,Suppressed
8093,Suppressed,16510,Suppressed
8095,0,4349,Unreliable
8097,Suppressed,17787,Suppressed
8099,Suppressed,11954,Suppressed
8101,47,163591,28.73
8103,0,6571,Unreliable
8105,Suppressed,11543,Suppressed
8107,Suppressed,24130,Suppressed
8109,Suppressed,6251,Suppressed
8111,0,701,Unreliable
8113,Suppressed,7879,Suppressed
8115,Suppressed,2399,Suppressed
8117,Suppressed,30257,Suppressed
8119,Suppressed,23385,Suppressed
8121,0,4864,Unreliable
8123,39,285174,13.68
8125,Suppressed,10146,Suppressed
9001,141,948053,14.87
9003,209,895841,23.33
9005,57,183603,31.05
9007,41,164063,24.99
9009,215,859470,25.02
9011,77,271863,28.32
9013,25,151420,16.51
9015,35,116573,30.02
10001,38,173533,21.9
10003,114,556779,20.47
10005,46,215622,21.33
11001,125,672228,18.59
12001,28,259964,10.77
12003,Suppressed,27420,Suppressed
12005,30,181635,16.52
12007,Suppressed,26928,Suppressed
12009,155,568088,27.28
12011,280,1896425,14.76
12013,0,14462,Unreliable
12015,15,173115,Unreliable
12017,27,141058,19.14
12019,46,203967,22.55
12021,54,357305,15.11
12023,11,68348,Unreliable
12027,Suppressed,35458,Suppressed
12029,Suppressed,16203,Suppressed
12031,169,913010,18.51
12033,59,311003,18.97
12035,14,105392,Unreliable
12037,Suppressed,11761,Suppressed
12039,Suppressed,46036,Suppressed
12041,Suppressed,17199,Suppressed
12043,Suppressed,13670,Suppressed
12045,Suppressed,15871,Suppressed
12047,Suppressed,14295,Suppressed
12049,Suppressed,27502,Suppressed
12051,Suppressed,39119,Suppressed
12053,31,178439,17.37
12055,11,99491,Unreliable
12057,176,1349050,13.05
12059,Suppressed,19324,Suppressed
12061,21,147919,14.2
12063,Suppressed,48599,Suppressed
12065,0,14081,Unreliable
12067,Suppressed,8663,Suppressed
12069,48,325875,14.73
12071,102,701982,14.53
12073,16,286272,Unreliable
12075,Suppressed,39832,Suppressed
12077,0,8331,Unreliable
12079,Suppressed,18408,Suppressed
12081,148,363369,40.73
12083,51,343254,14.86
12085,26,156283,16.64
12086,203,2693117,7.54
12087,20,77482,25.81
12089,Suppressed,78444,Suppressed
12091,46,198664,23.15
12093,10,39469,Unreliable
12095,195,1288126,15.14
12097,42,323993,12.96
12099,319,1422789,22.42
12101,113,497909,22.69
12103,190,949827,20
12105,96,650092,14.77
12107,Suppressed,72023,Suppressed
12109,23,226640,10.15
12111,51,298563,17.08
12113,27,167040,16.16
12115,96,405549,23.67
12117,66,449144,14.69
12119,16,118891,Unreliable
12121,Suppressed,43760,Suppressed
12123,Suppressed,22493,Suppressed
12125,Suppressed,15234,Suppressed
12127,98,517887,18.92
12129,Suppressed,31535,Suppressed
12131,Suppressed,63508,Suppressed
12133,Suppressed,24687,Suppressed
13001,Suppressed,18454,Suppressed
13003,0,8398,Unreliable
13005,0,11299,Unreliable
13007,Suppressed,3180,Suppressed
13009,Suppressed,45459,Suppressed
13011,Suppressed,18495,Suppressed
13013,Suppressed,75370,Suppressed
13015,21,102747,20.44
13017,Suppressed,17403,Suppressed
13019,0,18963,Unreliable
13021,16,153721,Unreliable
13023,Suppressed,12243,Suppressed
13025,Suppressed,18455,Suppressed
13027,Suppressed,15658,Suppressed
13029,Suppressed,35137,Suppressed
13031,Suppressed,72651,Suppressed
13033,Suppressed,22745,Suppressed
13035,Suppressed,23593,Suppressed
13037,Suppressed,6479,Suppressed
13039,Suppressed,52102,Suppressed
13043,0,10886,Unreliable
13045,19,114545,Unreliable
13047,12,66050,Unreliable
13049,Suppressed,12965,Suppressed
13051,28,286956,9.76
13053,0,11368,Unreliable
13055,Suppressed,24922,Suppressed
13057,51,235900,21.62
13059,12,123912,Unreliable
13061,Suppressed,3141,Suppressed
13063,26,273955,9.49
13065,0,6893,Unreliable
13067,110,741334,14.84
13069,Suppressed,43108,Suppressed
13071,Suppressed,45844,Suppressed
13073,18,144052,Unreliable
13075,Suppressed,17124,Suppressed
13077,16,138427,Unreliable
13079,0,12388,Unreliable
13081,0,22881,Unreliable
13083,Suppressed,16264,Suppressed
13085,Suppressed,23312,Suppressed
13087,Suppressed,27174,Suppressed
13089,79,734871,10.75
13091,Suppressed,20882,Suppressed
13093,0,14035,Unreliable
13095,Suppressed,91332,Suppressed
13097,18,140733,Unreliable
13099,0,10575,Unreliable
13101,Suppressed,4040,Suppressed
13103,Suppressed,57106,Suppressed
13105,Suppressed,19364,Suppressed
13107,Suppressed,22708,Suppressed
13109,0,10787,Unreliable
13111,Suppressed,24303,Suppressed
13113,15,110714,Unreliable
13115,12,96504,Unreliable
13117,35,212438,16.48
13119,Suppressed,22311,Suppressed
13121,146,1010562,14.45
13123,Suppressed,29400,Suppressed
13125,0,3065,Unreliable
13127,Suppressed,83579,Suppressed
13129,Suppressed,56574,Suppressed
13131,Suppressed,25205,Suppressed
13133,Suppressed,16710,Suppressed
13135,102,895823,11.39
13137,Suppressed,43996,Suppressed
13139,23,193535,11.88
13141,0,8551,Unreliable
13143,10,28854,Unreliable
13145,Suppressed,33381,Suppressed
13147,Suppressed,25534,Suppressed
13149,0,11539,Unreliable
13151,27,217739,12.4
13153,17,150033,Unreliable
13155,Suppressed,9245,Suppressed
13157,16,63360,Unreliable
13159,Suppressed,13635,Suppressed
13161,Suppressed,14920,Suppressed
13163,Suppressed,16106,Suppressed
13165,0,8957,Unreliable
13167,Suppressed,9656,Suppressed
13169,Suppressed,28494,Suppressed
13171,Suppressed,18201,Suppressed
13173,0,10312,Unreliable
13175,Suppressed,47731,Suppressed
13177,Suppressed,29202,Suppressed
13179,Suppressed,62467,Suppressed
13181,Suppressed,7673,Suppressed
13183,Suppressed,17731,Suppressed
13185,Suppressed,112865,Suppressed
13187,Suppressed,31408,Suppressed
13189,0,21540,Unreliable
13191,Suppressed,13969,Suppressed
13193,Suppressed,13632,Suppressed
13195,Suppressed,28441,Suppressed
13197,0,8761,Unreliable
13199,Suppressed,21190,Suppressed
13201,0,5854,Unreliable
13205,Suppressed,22574,Suppressed
13207,Suppressed,27103,Suppressed
13209,Suppressed,8951,Suppressed
13211,Suppressed,18046,Suppressed
13213,Suppressed,39565,Suppressed
13215,15,200579,Unreliable
13217,12,105473,Unreliable
13219,Suppressed,35965,Suppressed
13221,Suppressed,14871,Suppressed
13223,24,152238,15.76
13225,Suppressed,26720,Suppressed
13227,Suppressed,30309,Suppressed
13229,Suppressed,19103,Suppressed
13231,Suppressed,17941,Suppressed
13233,Suppressed,41524,Suppressed
13235,0,11396,Unreliable
13237,Suppressed,21353,Suppressed
13239,0,2302,Unreliable
13241,Suppressed,16281,Suppressed
13243,0,7193,Unreliable
13245,45,201793,22.3
13247,11,88856,Unreliable
13249,0,5168,Unreliable
13251,Suppressed,14162,Suppressed
13253,0,8647,Unreliable
13255,14,64051,Unreliable
13257,Suppressed,25586,Suppressed
13259,Suppressed,5851,Suppressed
13261,Suppressed,30779,Suppressed
13263,Suppressed,6337,Suppressed
13265,0,1639,Unreliable
13267,Suppressed,25229,Suppressed
13269,0,8330,Unreliable
13271,0,16400,Unreliable
13273,0,9113,Unreliable
13275,Suppressed,45063,Suppressed
13277,Suppressed,40764,Suppressed
13279,Suppressed,27241,Suppressed
13281,Suppressed,11182,Suppressed
13283,0,6785,Unreliable
13285,14,69763,Unreliable
13287,Suppressed,8214,Suppressed
13289,0,8390,Unreliable
13291,Suppressed,22267,Suppressed
13293,Suppressed,26368,Suppressed
13295,Suppressed,68066,Suppressed
13297,19,88399,Unreliable
13299,Suppressed,35370,Suppressed
13301,0,5460,Unreliable
13303,Suppressed,20816,Suppressed
13305,Suppressed,29534,Suppressed
13307,Suppressed,2648,Suppressed
13309,Suppressed,7903,Suppressed
13311,Suppressed,28319,Suppressed
13313,12,104216,Unreliable
13315,Suppressed,8857,Suppressed
13317,Suppressed,9867,Suppressed
13319,Suppressed,9155,Suppressed
13321,Suppressed,20699,Suppressed
15001,21,196428,10.69
15003,121,998714,12.12
15005,0,89,Unreliable
15007,Suppressed,71735,Suppressed
15009,19,164637,Unreliable
16001,44,434211,10.13
16003,0,3843,Unreliable
16005,13,83744,Unreliable
16007,Suppressed,5922,Suppressed
16009,Suppressed,9052,Suppressed
16011,Suppressed,44990,Suppressed
16013,Suppressed,21592,Suppressed
16015,0,7058,Unreliable
16017,Suppressed,41859,Suppressed
16019,28,110089,25.43
16021,Suppressed,11318,Suppressed
16023,0,2501,Unreliable
16025,0,1066,Unreliable
16027,20,207478,9.64
16029,0,6770,Unreliable
16031,Suppressed,23506,Suppressed
16033,0,880,Unreliable
16035,Suppressed,8496,Suppressed
16037,0,4087,Unreliable
16039,Suppressed,25876,Suppressed
16041,Suppressed,13074,Suppressed
16043,Suppressed,12819,Suppressed
16045,Suppressed,16852,Suppressed
16047,Suppressed,15284,Suppressed
16049,Suppressed,16272,Suppressed
16051,Suppressed,27157,Suppressed
16053,Suppressed,22814,Suppressed
16055,21,150346,13.97
16057,Suppressed,38778,Suppressed
16059,Suppressed,7735,Suppressed
16061,0,3789,Unreliable
16063,Suppressed,5297,Suppressed
16065,Suppressed,38273,Suppressed
16067,Suppressed,20461,Suppressed
16069,Suppressed,40048,Suppressed
16071,0,4281,Unreliable
16073,Suppressed,11310,Suppressed
16075,Suppressed,22896,Suppressed
16077,Suppressed,7648,Suppressed
16079,Suppressed,12432,Suppressed
16081,0,10564,Unreliable
16083,17,82375,Unreliable
16085,Suppressed,10103,Suppressed
16087,0,9984,Unreliable
17001,16,67013,Unreliable
17003,0,6780,Unreliable
17005,Suppressed,16950,Suppressed
17007,Suppressed,53585,Suppressed
17009,0,6829,Unreliable
17011,11,33587,Unreliable
17013,Suppressed,4899,Suppressed
17015,Suppressed,14616,Suppressed
17017,Suppressed,12847,Suppressed
17019,32,208861,15.32
17021,Suppressed,33642,Suppressed
17023,Suppressed,15979,Suppressed
17025,Suppressed,13428,Suppressed
17027,Suppressed,37786,Suppressed
17029,Suppressed,52521,Suppressed
17031,697,5238216,13.31
17033,Suppressed,19414,Suppressed
17035,Suppressed,10898,Suppressed
17037,Suppressed,104352,Suppressed
17039,Suppressed,16247,Suppressed
17041,Suppressed,19823,Suppressed
17043,112,933736,11.99
17045,Suppressed,17664,Suppressed
17047,0,6534,Unreliable
17049,Suppressed,34371,Suppressed
17051,Suppressed,22043,Suppressed
17053,Suppressed,13736,Suppressed
17055,11,39485,Unreliable
17057,Suppressed,35699,Suppressed
17059,0,5265,Unreliable
17061,Suppressed,13241,Suppressed
17063,Suppressed,50541,Suppressed
17065,0,8200,Unreliable
17067,Suppressed,18543,Suppressed
17069,0,4135,Unreliable
17071,Suppressed,6995,Suppressed
17073,Suppressed,49489,Suppressed
17075,Suppressed,28672,Suppressed
17077,10,59362,Unreliable
17079,Suppressed,9607,Suppressed
17081,11,38353,Unreliable
17083,Suppressed,22372,Suppressed
17085,Suppressed,22086,Suppressed
17087,0,12762,Unreliable
17089,38,530847,7.16
17091,16,110879,Unreliable
17093,Suppressed,123355,Suppressed
17095,Suppressed,51441,Suppressed
17097,74,703910,10.51
17099,28,111333,25.15
17101,Suppressed,16491,Suppressed
17103,Suppressed,34584,Suppressed
17105,Suppressed,36671,Suppressed
17107,Suppressed,29494,Suppressed
17109,0,31333,Unreliable
17111,46,307343,14.97
17113,23,173166,13.28
17115,17,107303,Unreliable
17117,Suppressed,46045,Suppressed
17119,74,266209,27.8
17121,10,38339,Unreliable
17123,Suppressed,11982,Suppressed
17125,Suppressed,13701,Suppressed
17127,Suppressed,14766,Suppressed
17129,Suppressed,12444,Suppressed
17131,Suppressed,15858,Suppressed
17133,0,33879,Unreliable
17135,Suppressed,28898,Suppressed
17137,Suppressed,34828,Suppressed
17139,Suppressed,14931,Suppressed
17141,Suppressed,51659,Suppressed
17143,39,186221,20.94
17145,Suppressed,21543,Suppressed
17147,Suppressed,16387,Suppressed
17149,Suppressed,15989,Suppressed
17151,Suppressed,4226,Suppressed
17153,0,5678,Unreliable
17155,Suppressed,5644,Suppressed
17157,Suppressed,32852,Suppressed
17159,Suppressed,16029,Suppressed
17161,13,146133,Unreliable
17163,34,264052,12.88
17165,Suppressed,24548,Suppressed
17167,45,198712,22.65
17169,Suppressed,7032,Suppressed
17171,0,5092,Unreliable
17173,Suppressed,21775,Suppressed
17175,0,5788,Unreliable
17177,Suppressed,45749,Suppressed
17179,22,134800,16.32
17181,0,17408,Unreliable
17183,15,79282,Unreliable
17185,Suppressed,11542,Suppressed
17187,0,17527,Unreliable
17189,Suppressed,14270,Suppressed
17191,Suppressed,16423,Suppressed
17193,0,14327,Unreliable
17195,11,57079,Unreliable
17197,102,687263,14.84
17199,Suppressed,67466,Suppressed
17201,97,287078,33.79
17203,Suppressed,39227,Suppressed
18001,Suppressed,34980,Suppressed
18003,62,368450,16.83
18005,Suppressed,81162,Suppressed
18007,Suppressed,8681,Suppressed
18009,Suppressed,12298,Suppressed
18011,11,63344,Unreliable
18013,Suppressed,14977,Suppressed
18015,Suppressed,19856,Suppressed
18017,Suppressed,37979,Suppressed
18019,26,115371,22.54
18021,Suppressed,26503,Suppressed
18023,Suppressed,32609,Suppressed
18025,0,10483,Unreliable
18027,0,32906,Unreliable
18029,17,49455,Unreliable
18031,Suppressed,26521,Suppressed
18033,Suppressed,42589,Suppressed
18035,35,116852,29.95
18037,Suppressed,42461,Suppressed
18039,23,203474,11.3
18041,13,23434,Unreliable
18043,17,76778,Unreliable
18045,Suppressed,16591,Suppressed
18047,Suppressed,22872,Suppressed
18049,Suppressed,20315,Suppressed
18051,Suppressed,33775,Suppressed
18053,30,67979,44.13
18055,Suppressed,32441,Suppressed
18057,34,309697,10.98
18059,21,72520,28.96
18061,Suppressed,39578,Suppressed
18063,12,158192,Unreliable
18065,Suppressed,48985,Suppressed
18067,30,82556,36.34
18069,Suppressed,36630,Suppressed
18071,11,44069,Unreliable
18073,Suppressed,33470,Suppressed
18075,Suppressed,21121,Suppressed
18077,Suppressed,32416,Suppressed
18079,Suppressed,27897,Suppressed
18081,24,149633,16.04
18083,Suppressed,37927,Suppressed
18085,Suppressed,78620,Suppressed
18087,Suppressed,38809,Suppressed
18089,66,487865,13.53
18091,15,110884,Unreliable
18093,Suppressed,45495,Suppressed
18095,34,129723,26.21
18097,253,939020,26.94
18099,Suppressed,46857,Suppressed
18101,Suppressed,10226,Suppressed
18103,Suppressed,35862,Suppressed
18105,19,144705,Unreliable
18107,Suppressed,38227,Suppressed
18109,20,69648,28.72
18111,Suppressed,14008,Suppressed
18113,Suppressed,47733,Suppressed
18115,Suppressed,5938,Suppressed
18117,Suppressed,19605,Suppressed
18119,Suppressed,20872,Suppressed
18121,Suppressed,16901,Suppressed
18123,Suppressed,19347,Suppressed
18125,Suppressed,12594,Suppressed
18127,37,167688,22.06
18129,Suppressed,25512,Suppressed
18131,Suppressed,12889,Suppressed
18133,Suppressed,37585,Suppressed
18135,Suppressed,25172,Suppressed
18137,10,28701,Unreliable
18139,0,16672,Unreliable
18141,57,268441,21.23
18143,Suppressed,23744,Suppressed
18145,Suppressed,44478,Suppressed
18147,0,20715,Unreliable
18149,Suppressed,22958,Suppressed
18151,Suppressed,34372,Suppressed
18153,Suppressed,20928,Suppressed
18155,Suppressed,10524,Suppressed
18157,33,185826,17.76
18159,Suppressed,15267,Suppressed
18161,Suppressed,7182,Suppressed
18163,44,181877,24.19
18165,Suppressed,15692,Suppressed
18167,16,107896,Unreliable
18169,Suppressed,32138,Suppressed
18171,0,8269,Unreliable
18173,Suppressed,61897,Suppressed
18175,Suppressed,27827,Suppressed
18177,31,67001,46.27
18179,Suppressed,27964,Suppressed
18181,Suppressed,24293,Suppressed
18183,Suppressed,33406,Suppressed
19001,0,7228,Unreliable
19003,Suppressed,3796,Suppressed
19005,0,13886,Unreliable
19007,Suppressed,12529,Suppressed
19009,Suppressed,5773,Suppressed
19011,Suppressed,25658,Suppressed
19013,Suppressed,133455,Suppressed
19015,Suppressed,26643,Suppressed
19017,Suppressed,24722,Suppressed
19019,Suppressed,21062,Suppressed
19021,0,20493,Unreliable
19023,Suppressed,14915,Suppressed
19025,0,9818,Unreliable
19027,0,20498,Unreliable
19029,Suppressed,13427,Suppressed
19031,Suppressed,18340,Suppressed
19033,Suppressed,43017,Suppressed
19035,Suppressed,11574,Suppressed
19037,Suppressed,12097,Suppressed
19039,0,9259,Unreliable
19041,Suppressed,16507,Suppressed
19043,0,17644,Unreliable
19045,Suppressed,47768,Suppressed
19047,Suppressed,17094,Suppressed
19049,Suppressed,80133,Suppressed
19051,0,8769,Unreliable
19053,0,8220,Unreliable
19055,Suppressed,17403,Suppressed
19057,Suppressed,40055,Suppressed
19059,Suppressed,17111,Suppressed
19061,Suppressed,97125,Suppressed
19063,0,9769,Unreliable
19065,0,20257,Unreliable
19067,Suppressed,15960,Suppressed
19069,Suppressed,10295,Suppressed
19071,Suppressed,6906,Suppressed
19073,0,9027,Unreliable
19075,Suppressed,12435,Suppressed
19077,Suppressed,10676,Suppressed
19079,Suppressed,15190,Suppressed
19081,Suppressed,10974,Suppressed
19083,Suppressed,17367,Suppressed
19085,Suppressed,14265,Suppressed
19087,Suppressed,19950,Suppressed
19089,0,9410,Unreliable
19091,0,9555,Unreliable
19093,Suppressed,7028,Suppressed
19095,Suppressed,16401,Suppressed
19097,Suppressed,19444,Suppressed
19099,Suppressed,36827,Suppressed
19101,0,17555,Unreliable
19103,Suppressed,144251,Suppressed
19105,Suppressed,20466,Suppressed
19107,Suppressed,10163,Suppressed
19109,Suppressed,15165,Suppressed
19111,Suppressed,35089,Suppressed
19113,30,219916,13.64
19115,Suppressed,11185,Suppressed
19117,0,8682,Unreliable
19119,Suppressed,11745,Suppressed
19121,Suppressed,15753,Suppressed
19123,Suppressed,22324,Suppressed
19125,Suppressed,33294,Suppressed
19127,0,40746,Unreliable
19129,Suppressed,14844,Suppressed
19131,0,10832,Unreliable
19133,Suppressed,8979,Suppressed
19135,Suppressed,7973,Suppressed
19137,Suppressed,10234,Suppressed
19139,Suppressed,43011,Suppressed
19141,0,13984,Unreliable
19143,0,6154,Unreliable
19145,Suppressed,15527,Suppressed
19147,0,9133,Unreliable
19149,Suppressed,24800,Suppressed
19151,0,7008,Unreliable
19153,73,467711,15.61
19155,10,93671,Unreliable
19157,Suppressed,18550,Suppressed
19159,0,5068,Unreliable
19161,0,10021,Unreliable
19163,36,172126,20.91
19165,0,11927,Unreliable
19167,Suppressed,34937,Suppressed
19169,Suppressed,96021,Suppressed
19171,Suppressed,17337,Suppressed
19173,0,6205,Unreliable
19175,0,12469,Unreliable
19177,Suppressed,7344,Suppressed
19179,Suppressed,35173,Suppressed
19181,Suppressed,48626,Suppressed
