FIPS,Deaths,Population,Crude Rate
4019,240,1016206,23.62
4021,58,418540,13.86
4023,Suppressed,45985,Suppressed
4025,68,225562,30.15
4027,40,205631,19.45
5001,Suppressed,18214,Suppressed
5003,Suppressed,20492,Suppressed
5005,Suppressed,41062,Suppressed
5007,39,258291,15.1
5009,Suppressed,37304,Suppressed
5011,Suppressed,10996,Suppressed
5013,Suppressed,5144,Suppressed
5015,Suppressed,27646,Suppressed
5017,Suppressed,10945,Suppressed
5019,Suppressed,22657,Suppressed
5021,Suppressed,14920,Suppressed
5023,Suppressed,25264,Suppressed
5025,Suppressed,8241,Suppressed
5027,Suppressed,23901,Suppressed
5029,Suppressed,20937,Suppressed
5031,Suppressed,105835,Suppressed
5033,10,62267,Unreliable
5035,Suppressed,49235,Suppressed
5037,Suppressed,17037,Suppressed
5039,0,7469,Unreliable
5041,0,11876,Unreliable
5043,Suppressed,18651,Suppressed
5045,15,122227,Unreliable
5047,Suppressed,17626,Suppressed
5049,Suppressed,12123,Suppressed
5051,23,97477,23.6
5053,Suppressed,18082,Suppressed
5055,Suppressed,44598,Suppressed
5057,0,21974,Unreliable
5059,Suppressed,33374,Suppressed
5061,0,13377,Unreliable
5063,Suppressed,37168,Suppressed
5065,0,13433,Unreliable
5067,Suppressed,17221,Suppressed
5069,Suppressed,70016,Suppressed
5071,Suppressed,26176,Suppressed
5073,0,6847,Unreliable
5075,0,16735,Unreliable
5077,0,9310,Unreliable
5079,Suppressed,13705,Suppressed
5081,Suppressed,12451,Suppressed
5083,Suppressed,21792,Suppressed
5085,18,72228,Unreliable
5087,Suppressed,16072,Suppressed
5089,Suppressed,16325,Suppressed
5091,Suppressed,43787,Suppressed
5093,10,42835,Unreliable
5095,0,7169,Unreliable
5097,0,8879,Unreliable
5099,Suppressed,8398,Suppressed
5101,0,7936,Unreliable
5103,Suppressed,24098,Suppressed
5105,Suppressed,10132,Suppressed
5107,Suppressed,18975,Suppressed
5109,Suppressed,10832,Suppressed
5111,Suppressed,24023,Suppressed
5113,Suppressed,20173,Suppressed
5115,10,63779,Unreliable
5117,0,8251,Unreliable
5119,55,393250,13.99
5121,Suppressed,17448,Suppressed
5123,Suppressed,26196,Suppressed
5125,18,118703,Unreliable
5127,Suppressed,10277,Suppressed
5129,Suppressed,7967,Suppressed
5131,25,127793,19.56
5133,0,16910,Unreliable
5135,Suppressed,17157,Suppressed
5137,Suppressed,12539,Suppressed
5139,Suppressed,39887,Suppressed
5141,Suppressed,16628,Suppressed
5143,16,228049,Unreliable
5145,13,79263,Unreliable
5147,Suppressed,6641,Suppressed
5149,Suppressed,21552,Suppressed
6001,163,1647704,9.89
6003,0,1071,Unreliable
6005,Suppressed,37383,Suppressed
6007,73,226864,32.18
6009,Suppressed,45171,Suppressed
6011,Suppressed,21588,Suppressed
6013,122,1135127,10.75
6015,Suppressed,27540,Suppressed
6017,42,185625,22.63
6019,144,979915,14.7
6021,Suppressed,28085,Suppressed
6023,54,136646,39.52
6025,36,180883,19.9
6027,Suppressed,18144,Suppressed
6029,205,884788,23.17
6031,12,149785,Unreliable
6033,18,64116,Unreliable
6035,12,30870,Unreliable
6037,821,10137915,8.1
6039,18,154697,Unreliable
6041,40,260651,15.35
6043,Suppressed,17410,Suppressed
6045,29,87628,33.09
6047,39,268672,14.52
6049,Suppressed,8795,Suppressed
6051,Suppressed,13981,Suppressed
6053,53,435232,12.18
6055,11,142166,Unreliable
6057,17,99107,Unreliable
6059,415,3172532,13.08
6061,47,380531,12.35
6063,Suppressed,18627,Suppressed
6065,353,2387741,14.78
6067,227,1514460,14.99
6069,Suppressed,59414,Suppressed
6071,94,2140096,4.39
6073,434,3317749,13.08
6075,186,870887,21.36
6077,108,733709,14.72
6079,45,282887,15.91
6081,50,764797,6.54
6083,68,446170,15.24
6085,150,1919402,7.81
6087,48,274673,17.48
6089,37,179631,20.6
6091,0,2947,Unreliable
6093,16,43603,Unreliable
6095,49,440207,11.13
6097,60,503070,11.93
6099,70,541560,12.93
6101,10,96651,Unreliable
6103,Suppressed,63276,Suppressed
6105,Suppressed,12782,Suppressed
6107,42,460437,9.12
6109,15,53804,Unreliable
6111,110,849738,12.95
6113,34,215802,15.76
6115,16,75275,Unreliable
8001,95,498187,19.07
8003,Suppressed,16654,Suppressed
8005,96,637068,15.07
8007,Suppressed,12854,Suppressed
8009,0,3568,Unreliable
8011,Suppressed,5861,Suppressed
8013,36,322226,11.17
8014,12,66529,Unreliable
8015,Suppressed,19058,Suppressed
8017,0,1848,Unreliable
8019,0,9436,Unreliable
8021,Suppressed,8129,Suppressed
8023,0,3721,Unreliable
8025,Suppressed,5694,Suppressed
8027,Suppressed,4602,Suppressed
8029,Suppressed,30442,Suppressed
8031,128,693060,18.47
8033,Suppressed,2056,Suppressed
8035,37,328632,11.26
8037,Suppressed,53989,Suppressed
8039,Suppressed,25231,Suppressed
8041,167,688284,24.26
8043,16,47446,Unreliable
8045,13,58887,Unreliable
8047,0,5931,Unreliable
8049,Suppressed,15008,Suppressed
8051,Suppressed,16408,Suppressed
8053,0,788,Unreliable
8055,Suppressed,6677,Suppressed
8057,0,1357,Unreliable
8059,91,571837,15.91
8061,0,1373,Unreliable
8063,0,8195,Unreliable
8065,0,7618,Unreliable
8067,Suppressed,55623,Suppressed
8069,40,339993,11.76
8071,Suppressed,14103,Suppressed
8073,Suppressed,5643,Suppressed
8075,Suppressed,21919,Suppressed
8077,25,150083,16.66
8079,0,732,Unreliable
8081,Suppressed,13109,Suppressed
8083,10,26999,Unreliable
8085,Suppressed,41471,Suppressed
8087,Suppressed,28274,Suppressed
8089,Suppressed,18295,Suppressed
8091,0,4857,Unreliable
8093,Suppressed,17166,Suppressed
8095,Suppressed,4288,Suppressed
8097,Suppressed,17752,Suppressed
8099,Suppressed,11922,Suppressed
8101,39,165123,23.62
8103,Suppressed,6545,Suppressed
8105,Suppressed,11479,Suppressed
8107,Suppressed,24648,Suppressed
8109,0,6389,Unreliable
8111,0,694,Unreliable
8113,0,8017,Unreliable
8115,0,2407,Unreliable
8117,Suppressed,30374,Suppressed
8119,Suppressed,24043,Suppressed
8121,0,4908,Unreliable
8123,38,294932,12.88
8125,0,10103,Unreliable
9001,179,944177,18.96
9003,270,892389,30.26
9005,44,182571,24.1
9007,49,163329,30
9009,256,856875,29.88
9011,98,269801,36.32
9013,38,151118,25.15
9015,37,116192,31.84
10001,45,174827,25.74
10003,161,556987,28.91
10005,76,220251,34.51
11001,269,681170,39.49
12001,32,263496,12.14
12003,Suppressed,27937,Suppressed
12005,50,183974,27.18
12007,Suppressed,26926,Suppressed
12009,180,579130,31.08
12011,532,1909632,27.86
12013,Suppressed,14423,Suppressed
12015,17,178465,Unreliable
12017,61,143621,42.47
12019,71,208311,34.08
12021,51,365136,13.97
12023,Suppressed,69299,Suppressed
12027,Suppressed,35800,Suppressed
12029,Suppressed,16300,Suppressed
12031,400,926255,43.18
12033,45,315187,14.28
12035,16,108310,Unreliable
12037,Suppressed,11901,Suppressed
12039,Suppressed,46006,Suppressed
12041,0,17212,Unreliable
12043,Suppressed,13970,Suppressed
12045,0,15990,Unreliable
12047,0,14361,Unreliable
12049,Suppressed,27360,Suppressed
12051,Suppressed,39290,Suppressed
12053,39,182835,21.33
12055,24,100917,23.78
12057,227,1376238,16.49
12059,Suppressed,19487,Suppressed
12061,32,151563,21.11
12063,Suppressed,48229,Suppressed
12065,Suppressed,13906,Suppressed
12067,0,8617,Unreliable
12069,46,335396,13.72
12071,148,722336,20.49
12073,26,287822,9.03
12075,Suppressed,39961,Suppressed
12077,0,8202,Unreliable
12079,Suppressed,18224,Suppressed
12081,173,375888,46.02
12083,148,349020,42.4
12085,37,158701,23.31
12086,300,2712945,11.06
12087,30,79077,37.94
12089,22,80622,27.29
12091,44,201170,21.87
12093,Suppressed,40314,Suppressed
12095,216,1314367,16.43
12097,52,336015,15.48
12099,586,1443810,40.59
12101,154,512368,30.06
12103,258,960730,26.85
12105,133,666149,19.97
12107,12,72277,Unreliable
12109,37,235087,15.74
12111,102,306507,33.28
12113,21,170497,12.32
12115,90,412569,21.81
12117,85,455479,18.66
12119,15,123996,Unreliable
12121,Suppressed,43794,Suppressed
12123,Suppressed,22175,Suppressed
12125,Suppressed,15142,Suppressed
12127,113,529364,21.35
12129,Suppressed,31893,Suppressed
12131,Suppressed,65889,Suppressed
12133,Suppressed,24569,Suppressed
13001,Suppressed,18428,Suppressed
13003,Suppressed,8273,Suppressed
13005,0,11372,Unreliable
13007,0,3150,Unreliable
13009,0,45144,Unreliable
13011,Suppressed,18397,Suppressed
13013,13,77126,Unreliable
13015,20,103807,19.27
13017,Suppressed,17243,Suppressed
13019,Suppressed,18993,Suppressed
13021,16,152760,Unreliable
13023,Suppressed,12970,Suppressed
13025,Suppressed,18355,Suppressed
13027,Suppressed,15687,Suppressed
13029,Suppressed,36230,Suppressed
13031,Suppressed,74722,Suppressed
13033,Suppressed,22688,Suppressed
13035,Suppressed,23817,Suppressed
13037,Suppressed,6324,Suppressed
13039,Suppressed,53008,Suppressed
13043,Suppressed,10910,Suppressed
13045,29,116261,24.94
13047,21,66398,31.63
13049,Suppressed,12497,Suppressed
13051,35,289082,12.11
13053,0,10922,Unreliable
13055,Suppressed,24824,Suppressed
13057,50,241689,20.69
13059,17,124707,Unreliable
13061,Suppressed,3020,Suppressed
13063,22,279462,7.87
13065,Suppressed,6829,Suppressed
13067,126,748150,16.84
13069,Suppressed,43012,Suppressed
13071,Suppressed,45708,Suppressed
13073,20,147450,13.56
13075,0,17167,Unreliable
13077,16,140526,Unreliable
13079,Suppressed,12322,Suppressed
13081,Suppressed,22721,Suppressed
13083,0,16257,Unreliable
13085,Suppressed,23604,Suppressed
13087,Suppressed,26822,Suppressed
13089,76,740321,10.27
13091,Suppressed,20563,Suppressed
13093,Suppressed,13763,Suppressed
13095,Suppressed,90017,Suppressed
13097,32,142224,22.5
13099,Suppressed,10339,Suppressed
13101,0,3962,Unreliable
13103,Suppressed,58712,Suppressed
13105,Suppressed,19143,Suppressed
13107,0,22635,Unreliable
13109,Suppressed,10670,Suppressed
13111,Suppressed,24900,Suppressed
13113,Suppressed,111627,Suppressed
13115,17,96560,Unreliable
13117,22,221009,9.95
13119,Suppressed,22320,Suppressed
13121,162,1023336,15.83
13123,Suppressed,29733,Suppressed
13125,0,3006,Unreliable
13127,12,84502,Unreliable
13129,10,56904,Unreliable
13131,Suppressed,24808,Suppressed
13133,Suppressed,17003,Suppressed
13135,80,907135,8.82
13137,Suppressed,44246,Suppressed
13139,31,196637,15.77
13141,0,8640,Unreliable
13143,10,29042,Unreliable
13145,Suppressed,33652,Suppressed
13147,Suppressed,25553,Suppressed
13149,Suppressed,11487,Suppressed
13151,40,221768,18.04
13153,14,152122,Unreliable
13155,Suppressed,9422,Suppressed
13157,11,64615,Unreliable
13159,Suppressed,13654,Suppressed
13161,Suppressed,14877,Suppressed
13163,Suppressed,15916,Suppressed
13165,Suppressed,8849,Suppressed
13167,Suppressed,9505,Suppressed
13169,Suppressed,28623,Suppressed
13171,Suppressed,18469,Suppressed
13173,Suppressed,10399,Suppressed
13175,Suppressed,47516,Suppressed
13177,Suppressed,29337,Suppressed
13179,Suppressed,62570,Suppressed
13181,Suppressed,7828,Suppressed
13183,Suppressed,18437,Suppressed
13185,12,114628,Unreliable
13187,Suppressed,31445,Suppressed
13189,Suppressed,21490,Suppressed
13191,Suppressed,13927,Suppressed
13193,Suppressed,13450,Suppressed
13195,Suppressed,28824,Suppressed
13197,Suppressed,8524,Suppressed
13199,0,21074,Unreliable
13201,0,5926,Unreliable
13205,0,22459,Unreliable
13207,Suppressed,27306,Suppressed
13209,0,9060,Unreliable
13211,Suppressed,18170,Suppressed
13213,Suppressed,39315,Suppressed
13215,17,197485,Unreliable
13217,14,106999,Unreliable
13219,0,36838,Unreliable
13221,0,14921,Unreliable
13223,32,155825,20.54
13225,Suppressed,26655,Suppressed
13227,Suppressed,30832,Suppressed
13229,Suppressed,19171,Suppressed
13231,Suppressed,17941,Suppressed
13233,Suppressed,41776,Suppressed
13235,Suppressed,11251,Suppressed
13237,Suppressed,21477,Suppressed
13239,0,2335,Unreliable
13241,Suppressed,16559,Suppressed
13243,0,7177,Unreliable
13245,48,201647,23.8
13247,16,89355,Unreliable
13249,0,5098,Unreliable
13251,Suppressed,14044,Suppressed
13253,0,8468,Unreliable
13255,10,64806,Unreliable
13257,Suppressed,25751,Suppressed
13259,Suppressed,5705,Suppressed
13261,Suppressed,30389,Suppressed
13263,0,6171,Unreliable
13265,0,1593,Unreliable
13267,Suppressed,25092,Suppressed
13269,0,8232,Unreliable
13271,Suppressed,15965,Suppressed
13273,0,8967,Unreliable
13275,Suppressed,45248,Suppressed
13277,Suppressed,40828,Suppressed
13279,Suppressed,27196,Suppressed
13281,Suppressed,11391,Suppressed
13283,Suppressed,6637,Suppressed
13285,10,70005,Unreliable
13287,Suppressed,8030,Suppressed
13289,Suppressed,8171,Suppressed
13291,Suppressed,22928,Suppressed
13293,Suppressed,26335,Suppressed
13295,11,67896,Unreliable
13297,16,90184,Unreliable
13299,Suppressed,35738,Suppressed
13301,0,5442,Unreliable
13303,Suppressed,20457,Suppressed
13305,Suppressed,30104,Suppressed
13307,Suppressed,2599,Suppressed
13309,0,7978,Unreliable
13311,Suppressed,28884,Suppressed
13313,11,104589,Unreliable
13315,Suppressed,8761,Suppressed
13317,Suppressed,9805,Suppressed
13319,0,9104,Unreliable
13321,Suppressed,20748,Suppressed
15001,22,198449,11.09
15003,140,992605,14.1
15005,0,88,Unreliable
15007,10,72029,Unreliable
15009,19,165386,Unreliable
16001,70,444028,15.76
16003,0,3900,Unreliable
16005,22,84377,26.07
16007,Suppressed,5945,Suppressed
16009,Suppressed,9092,Suppressed
16011,Suppressed,45201,Suppressed
16013,Suppressed,21791,Suppressed
16015,Suppressed,7124,Suppressed
16017,Suppressed,42536,Suppressed
16019,27,112232,24.06
16021,0,11681,Unreliable
16023,Suppressed,2501,Suppressed
16025,0,1072,Unreliable
16027,16,211698,Unreliable
16029,0,6887,Unreliable
16031,Suppressed,23504,Suppressed
16033,Suppressed,860,Suppressed
16035,Suppressed,8497,Suppressed
16037,0,4096,Unreliable
16039,Suppressed,26018,Suppressed
16041,Suppressed,13406,Suppressed
16043,Suppressed,12943,Suppressed
16045,Suppressed,17184,Suppressed
16047,Suppressed,15185,Suppressed
16049,Suppressed,16156,Suppressed
16051,Suppressed,27839,Suppressed
16053,Suppressed,22994,Suppressed
16055,21,154311,13.61
16057,Suppressed,39196,Suppressed
16059,0,7723,Unreliable
16061,Suppressed,3853,Suppressed
16063,Suppressed,5271,Suppressed
16065,0,39048,Unreliable
16067,Suppressed,20616,Suppressed
16069,Suppressed,40369,Suppressed
16071,0,4343,Unreliable
16073,0,11389,Unreliable
16075,Suppressed,23026,Suppressed
16077,Suppressed,7654,Suppressed
16079,Suppressed,12452,Suppressed
16081,0,10960,Unreliable
16083,17,83514,Unreliable
16085,Suppressed,10496,Suppressed
16087,0,10172,Unreliable
17001,10,66578,Unreliable
17003,Suppressed,6478,Suppressed
17005,Suppressed,16824,Suppressed
17007,Suppressed,53503,Suppressed
17009,Suppressed,6762,Suppressed
17011,Suppressed,33359,Suppressed
17013,Suppressed,4894,Suppressed
17015,Suppressed,14539,Suppressed
17017,0,12676,Unreliable
17019,23,208419,11.04
17021,Suppressed,33309,Suppressed
17023,Suppressed,15938,Suppressed
17025,Suppressed,13300,Suppressed
17027,Suppressed,37729,Suppressed
17029,Suppressed,52343,Suppressed
17031,1114,5203499,21.41
17033,Suppressed,19308,Suppressed
17035,Suppressed,10858,Suppressed
17037,17,104528,Unreliable
17039,Suppressed,16226,Suppressed
17041,Suppressed,19630,Suppressed
17043,133,929368,14.31
17045,Suppressed,17566,Suppressed
17047,Suppressed,6523,Suppressed
17049,Suppressed,34386,Suppressed
17051,Suppressed,21789,Suppressed
17053,0,13575,Unreliable
17055,13,39156,Unreliable
17057,Suppressed,35536,Suppressed
17059,Suppressed,5212,Suppressed
17061,Suppressed,13093,Suppressed
17063,14,50437,Unreliable
17065,Suppressed,8061,Suppressed
17067,0,18508,Unreliable
17069,Suppressed,4024,Suppressed
17071,0,6869,Unreliable
17073,Suppressed,49280,Suppressed
17075,Suppressed,28334,Suppressed
17077,12,58870,Unreliable
17079,Suppressed,9536,Suppressed
17081,Suppressed,38460,Suppressed
17083,Suppressed,22025,Suppressed
17085,Suppressed,21770,Suppressed
17087,Suppressed,12902,Suppressed
17089,63,531715,11.85
17091,18,110008,Unreliable
17093,26,124695,20.85
17095,Suppressed,50938,Suppressed
17097,91,703047,12.94
17099,19,110642,Unreliable
17101,Suppressed,16377,Suppressed
17103,Suppressed,34251,Suppressed
17105,10,36526,Unreliable
17107,Suppressed,29527,Suppressed
17109,Suppressed,30996,Suppressed
17111,56,307004,18.24
17113,23,172418,13.34
17115,19,106550,Unreliable
17117,10,45908,Unreliable
17119,72,265759,27.09
17121,11,38140,Unreliable
17123,Suppressed,11939,Suppressed
17125,0,13507,Unreliable
17127,Suppressed,14658,Suppressed
17129,Suppressed,12516,Suppressed
17131,Suppressed,15730,Suppressed
17133,Suppressed,34068,Suppressed
17135,Suppressed,28952,Suppressed
17137,Suppressed,34277,Suppressed
17139,0,14827,Unreliable
17141,13,51273,Unreliable
17143,34,185006,18.38
17145,Suppressed,21357,Suppressed
17147,Suppressed,16560,Suppressed
17149,Suppressed,15950,Suppressed
17151,0,4157,Unreliable
17153,0,5619,Unreliable
17155,Suppressed,5611,Suppressed
17157,Suppressed,32621,Suppressed
17159,0,15930,Unreliable
17161,17,144784,Unreliable
17163,41,262759,15.6
17165,Suppressed,24307,Suppressed
17167,33,197499,16.71
17169,0,6923,Unreliable
17171,Suppressed,5053,Suppressed
17173,Suppressed,21717,Suppressed
17175,Suppressed,5776,Suppressed
17177,Suppressed,45624,Suppressed
17179,24,134385,17.86
17181,Suppressed,17212,Suppressed
17183,23,78111,29.45
17185,Suppressed,11492,Suppressed
17187,0,17378,Unreliable
17189,Suppressed,14154,Suppressed
17191,Suppressed,16396,Suppressed
17193,0,14292,Unreliable
17195,Suppressed,56536,Suppressed
17197,131,689529,19
17199,15,67560,Unreliable
17201,109,285873,38.13
17203,Suppressed,39140,Suppressed
18001,Suppressed,35232,Suppressed
18003,74,370404,19.98
18005,14,81402,Unreliable
18007,Suppressed,8650,Suppressed
18009,Suppressed,12149,Suppressed
18011,21,64653,32.48
18013,Suppressed,14912,Suppressed
18015,Suppressed,19970,Suppressed
18017,Suppressed,37946,Suppressed
18019,43,116031,37.06
18021,Suppressed,26309,Suppressed
18023,Suppressed,32457,Suppressed
18025,Suppressed,10539,Suppressed
18027,Suppressed,32969,Suppressed
18029,17,49331,Unreliable
18031,Suppressed,26598,Suppressed
18033,Suppressed,42746,Suppressed
18035,38,115603,32.87
18037,Suppressed,42552,Suppressed
18039,23,203781,11.29
18041,16,23331,Unreliable
18043,24,76990,31.17
18045,Suppressed,16486,Suppressed
18047,Suppressed,22715,Suppressed
18049,Suppressed,20139,Suppressed
18051,0,33703,Unreliable
18053,19,66937,Unreliable
18055,Suppressed,32211,Suppressed
18057,37,316373,11.7
18059,12,73717,Unreliable
18061,15,39826,Unreliable
18063,29,160610,18.06
18065,Suppressed,48521,Suppressed
18067,16,82568,Unreliable
18069,Suppressed,36400,Suppressed
18071,11,44013,Unreliable
18073,Suppressed,33433,Suppressed
18075,Suppressed,21046,Suppressed
18077,Suppressed,32418,Suppressed
18079,Suppressed,27758,Suppressed
18081,37,151982,24.34
18083,Suppressed,37744,Suppressed
18085,11,79092,Unreliable
18087,Suppressed,39110,Suppressed
18089,108,485846,22.23
18091,28,110015,25.45
18093,Suppressed,45518,Suppressed
18095,39,129296,30.16
18097,321,941229,34.1
18099,Suppressed,46556,Suppressed
18101,0,10171,Unreliable
18103,Suppressed,35883,Suppressed
18105,26,145496,17.87
18107,Suppressed,38074,Suppressed
18109,20,69698,28.7
18111,Suppressed,13924,Suppressed
18113,Suppressed,47638,Suppressed
18115,Suppressed,5932,Suppressed
18117,Suppressed,19335,Suppressed
18119,Suppressed,20840,Suppressed
18121,Suppressed,16800,Suppressed
18123,Suppressed,18966,Suppressed
18125,Suppressed,12431,Suppressed
18127,48,167791,28.61
18129,Suppressed,25476,Suppressed
18131,Suppressed,12660,Suppressed
18133,Suppressed,37436,Suppressed
18135,11,25082,Unreliable
18137,Suppressed,28846,Suppressed
18139,Suppressed,16649,Suppressed
18141,59,269141,21.92
18143,21,23730,88.5
18145,Suppressed,44324,Suppressed
18147,Suppressed,20648,Suppressed
18149,Suppressed,23009,Suppressed
18151,Suppressed,34116,Suppressed
18153,Suppressed,20802,Suppressed
18155,Suppressed,10527,Suppressed
18157,32,188059,17.02
18159,Suppressed,15182,Suppressed
18161,Suppressed,7212,Suppressed
18163,48,181721,26.41
18165,Suppressed,15645,Suppressed
18167,23,107931,21.31
18169,Suppressed,31762,Suppressed
18171,Suppressed,8166,Suppressed
18173,Suppressed,62498,Suppressed
18175,Suppressed,27670,Suppressed
18177,36,66568,54.08
18179,Suppressed,27949,Suppressed
18181,Suppressed,23999,Suppressed
18183,Suppressed,33449,Suppressed
19001,0,7092,Unreliable
19003,Suppressed,3693,Suppressed
19005,Suppressed,13884,Suppressed
19007,Suppressed,12462,Suppressed
19009,Suppressed,5678,Suppressed
19011,Suppressed,25699,Suppressed
19013,16,132904,Unreliable
19015,Suppressed,26532,Suppressed
19017,Suppressed,24798,Suppressed
19019,Suppressed,20992,Suppressed
19021,Suppressed,20332,Suppressed
19023,Suppressed,14791,Suppressed
19025,Suppressed,9846,Suppressed
19027,Suppressed,20437,Suppressed
19029,0,13157,Unreliable
19031,Suppressed,18454,Suppressed
19033,Suppressed,43070,Suppressed
19035,0,11508,Unreliable
19037,0,12023,Unreliable
19039,0,9309,Unreliable
19041,0,16333,Unreliable
19043,0,17590,Unreliable
19045,Suppressed,47309,Suppressed
19047,0,16940,Unreliable
19049,Suppressed,84516,Suppressed
19051,0,8860,Unreliable
19053,Suppressed,8141,Suppressed
19055,Suppressed,17327,Suppressed
19057,Suppressed,39739,Suppressed
19059,0,17243,Unreliable
19061,13,97003,Unreliable
19063,Suppressed,9658,Suppressed
19065,Suppressed,20054,Suppressed
19067,Suppressed,15873,Suppressed
19069,Suppressed,10170,Suppressed
19071,0,6950,Unreliable
19073,0,9011,Unreliable
19075,0,12313,Unreliable
19077,0,10625,Unreliable
19079,0,15076,Unreliable
19081,0,10835,Unreliable
19083,Suppressed,17226,Suppressed
19085,Suppressed,14149,Suppressed
19087,0,19773,Unreliable
19089,0,9332,Unreliable
19091,0,9487,Unreliable
19093,0,6985,Unreliable
19095,0,16311,Unreliable
19097,0,19472,Unreliable
19099,Suppressed,36708,Suppressed
19101,Suppressed,18090,Suppressed
19103,13,146547,Unreliable
19105,Suppressed,20439,Suppressed
19107,0,10119,Unreliable
19109,0,15114,Unreliable
19111,Suppressed,34615,Suppressed
19113,20,221661,9.02
19115,0,11142,Unreliable
19117,0,8647,Unreliable
19119,0,11754,Unreliable
19121,Suppressed,15848,Suppressed
19123,Suppressed,22181,Suppressed
19125,Suppressed,33189,Suppressed
19127,Suppressed,40312,Suppressed
19129,Suppressed,14972,Suppressed
19131,0,10763,Unreliable
19133,0,8898,Unreliable
19135,0,7870,Unreliable
19137,Suppressed,10225,Suppressed
19139,Suppressed,42940,Suppressed
19141,0,14020,Unreliable
19143,Suppressed,6064,Suppressed
19145,0,15391,Unreliable
19147,0,9047,Unreliable
19149,Suppressed,25200,Suppressed
19151,Suppressed,6886,Suppressed
19153,67,474045,14.13
19155,14,93582,Unreliable
19157,Suppressed,18533,Suppressed
19159,0,5068,Unreliable
19161,0,9876,Unreliable
19163,29,172474,16.81
19165,Suppressed,11800,Suppressed
19167,Suppressed,34898,Suppressed
19169,Suppressed,97090,Suppressed
19171,0,17319,Unreliable
19173,Suppressed,6216,Suppressed
19175,Suppressed,12420,Suppressed
19177,Suppressed,7271,Suppressed
19179,Suppressed,34982,Suppressed
19181,Suppressed,49691,Suppressed
19183,Suppressed,22281,Suppressed
19185,0,6452,Unreliable
19187,Suppressed,36769,Suppressed
19189,0,10631,Unreliable
19191,Suppressed,20561,Suppressed
19193,Suppressed,102779,Suppressed
