FIPS,Deaths,Population,Crude Rate
6023,43,134809,31.9
6025,26,179091,14.52
6027,Suppressed,18410,Suppressed
6029,213,874589,24.35
6031,24,150269,15.97
6033,35,64184,54.53
6035,13,31749,Unreliable
6037,735,10116705,7.27
6039,22,154548,14.24
6041,18,260750,Unreliable
6043,Suppressed,17682,Suppressed
6045,25,87869,28.45
6047,30,266353,11.26
6049,Suppressed,9023,Suppressed
6051,0,13997,Unreliable
6053,48,431344,11.13
6055,13,141667,Unreliable
6057,20,98893,20.22
6059,372,3145515,11.83
6061,36,371694,9.69
6063,11,18606,Unreliable
6065,327,2329271,14.04
6067,250,1482026,16.87
6069,Suppressed,58267,Suppressed
6071,124,2112619,5.87
6073,419,3263431,12.84
6075,164,852469,19.24
6077,121,715597,16.91
6079,33,279083,11.82
6081,68,758581,8.96
6083,56,440668,12.71
6085,134,1894605,7.07
6087,59,271804,21.71
6089,40,179804,22.25
6091,Suppressed,3003,Suppressed
6093,Suppressed,43628,Suppressed
6095,69,431131,16
6097,74,500292,14.79
6099,69,531997,12.97
6101,Suppressed,95847,Suppressed
6103,Suppressed,63067,Suppressed
6105,Suppressed,13170,Suppressed
6107,36,458198,7.86
6109,19,53831,Unreliable
6111,121,846178,14.3
6113,25,207590,12.04
6115,Suppressed,73966,Suppressed
8001,96,480718,19.97
8003,Suppressed,16177,Suppressed
8005,102,618821,16.48
8007,0,12244,Unreliable
8009,0,3645,Unreliable
8011,Suppressed,5630,Suppressed
8013,47,313333,15
8014,Suppressed,62138,Suppressed
8015,Suppressed,18363,Suppressed
8017,0,1871,Unreliable
8019,Suppressed,9187,Suppressed
8021,Suppressed,8265,Suppressed
8023,Suppressed,3568,Suppressed
8025,0,5360,Unreliable
8027,0,4361,Unreliable
8029,Suppressed,29870,Suppressed
8031,134,663862,20.18
8033,Suppressed,1978,Suppressed
8035,23,314638,7.31
8037,Suppressed,52921,Suppressed
8039,Suppressed,24195,Suppressed
8041,139,663519,20.95
8043,Suppressed,46502,Suppressed
8045,Suppressed,57461,Suppressed
8047,Suppressed,5851,Suppressed
8049,Suppressed,14546,Suppressed
8051,Suppressed,15725,Suppressed
8053,0,786,Unreliable
8055,Suppressed,6462,Suppressed
8057,Suppressed,1396,Suppressed
8059,88,558503,15.76
8061,0,1402,Unreliable
8063,Suppressed,8072,Suppressed
8065,0,7357,Unreliable
8067,Suppressed,53989,Suppressed
8069,55,324122,16.97
8071,Suppressed,14052,Suppressed
8073,Suppressed,5510,Suppressed
8075,Suppressed,22524,Suppressed
8077,20,148255,13.49
8079,0,698,Unreliable
8081,Suppressed,12928,Suppressed
8083,Suppressed,25772,Suppressed
8085,Suppressed,40873,Suppressed
8087,Suppressed,28328,Suppressed
8089,Suppressed,18488,Suppressed
8091,Suppressed,4629,Suppressed
8093,Suppressed,16345,Suppressed
8095,0,4363,Unreliable
8097,Suppressed,17626,Suppressed
8099,Suppressed,12034,Suppressed
8101,45,161875,27.8
8103,Suppressed,6707,Suppressed
8105,Suppressed,11607,Suppressed
8107,Suppressed,23865,Suppressed
8109,0,6196,Unreliable
8111,Suppressed,720,Suppressed
8113,0,7840,Unreliable
8115,0,2348,Unreliable
8117,Suppressed,29404,Suppressed
8119,Suppressed,23389,Suppressed
8121,0,4780,Unreliable
8123,38,277670,13.69
8125,0,10202,Unreliable
9001,104,945438,11
9003,160,897985,17.82
9005,55,184993,29.73
9007,35,164943,21.22
9009,150,861277,17.42
9011,58,273676,21.19
9013,28,151367,18.5
9015,33,116998,28.21
10001,40,171987,23.26
10003,111,552778,20.08
10005,38,210849,18.02
11001,96,658893,14.57
12001,22,256380,8.58
12003,Suppressed,27093,Suppressed
12005,30,178985,16.76
12007,Suppressed,26702,Suppressed
12009,111,556885,19.93
12011,220,1869235,11.77
12013,Suppressed,14532,Suppressed
12015,14,168474,Unreliable
12017,26,139377,18.65
12019,29,199798,14.51
12021,48,348777,13.76
12023,13,67857,Unreliable
12027,Suppressed,35012,Suppressed
12029,Suppressed,15907,Suppressed
12031,148,897698,16.49
12033,41,310659,13.2
12035,14,102408,Unreliable
12037,Suppressed,11815,Suppressed
12039,Suppressed,46281,Suppressed
12041,Suppressed,16997,Suppressed
12043,Suppressed,13635,Suppressed
12045,Suppressed,15944,Suppressed
12047,Suppressed,14048,Suppressed
12049,Suppressed,27469,Suppressed
12051,Suppressed,38505,Suppressed
12053,27,175855,15.35
12055,18,98236,Unreliable
12057,163,1316298,12.38
12059,Suppressed,19650,Suppressed
12061,27,144755,18.65
12063,Suppressed,48801,Suppressed
12065,0,14050,Unreliable
12067,Suppressed,8835,Suppressed
12069,40,315690,12.67
12071,86,679513,12.66
12073,18,283988,Unreliable
12075,Suppressed,39613,Suppressed
12077,Suppressed,8360,Suppressed
12079,0,18518,Unreliable
12081,91,351746,25.87
12083,57,339167,16.81
12085,20,153392,13.04
12086,140,2662874,5.26
12087,11,77136,Unreliable
12089,Suppressed,76619,Suppressed
12091,21,196512,10.69
12093,Suppressed,39149,Suppressed
12095,177,1253001,14.13
12097,41,310211,13.22
12099,236,1397710,16.88
12101,105,485331,21.63
12103,190,938098,20.25
12105,93,634638,14.65
12107,Suppressed,72143,Suppressed
12109,23,217919,10.55
12111,46,291028,15.81
12113,17,163422,Unreliable
12115,54,396962,13.6
12117,55,442516,12.43
12119,Suppressed,114350,Suppressed
12121,Suppressed,44022,Suppressed
12123,Suppressed,22582,Suppressed
12125,Suppressed,15190,Suppressed
12127,75,507531,14.78
12129,Suppressed,31432,Suppressed
12131,Suppressed,61530,Suppressed
12133,Suppressed,24451,Suppressed
13001,Suppressed,18540,Suppressed
13003,Suppressed,8223,Suppressed
13005,Suppressed,11281,Suppressed
13007,0,3255,Unreliable
13009,Suppressed,45909,Suppressed
13011,Suppressed,18295,Suppressed
13013,13,73240,Unreliable
13015,18,101736,Unreliable
13017,Suppressed,17464,Suppressed
13019,0,18700,Unreliable
13021,13,153905,Unreliable
13023,Suppressed,12795,Suppressed
13025,Suppressed,18417,Suppressed
13027,Suppressed,15418,Suppressed
13029,Suppressed,33906,Suppressed
13031,Suppressed,72087,Suppressed
13033,Suppressed,22709,Suppressed
13035,Suppressed,23368,Suppressed
13037,0,6463,Unreliable
13039,Suppressed,52027,Suppressed
13043,Suppressed,10888,Suppressed
13045,21,114093,18.41
13047,13,65621,Unreliable
13049,0,12897,Unreliable
13051,25,283379,8.82
13053,Suppressed,11837,Suppressed
13055,Suppressed,24939,Suppressed
13057,39,230985,16.88
13059,11,120938,Unreliable
13061,0,3102,Unreliable
13063,19,267542,Unreliable
13065,0,6831,Unreliable
13067,120,730981,16.42
13069,Suppressed,42811,Suppressed
13071,Suppressed,46102,Suppressed
13073,18,139257,Unreliable
13075,Suppressed,17214,Suppressed
13077,13,135571,Unreliable
13079,Suppressed,12387,Suppressed
13081,Suppressed,22934,Suppressed
13083,Suppressed,16389,Suppressed
13085,Suppressed,22957,Suppressed
13087,Suppressed,27220,Suppressed
13089,59,722161,8.17
13091,0,20976,Unreliable
13093,Suppressed,14188,Suppressed
13095,Suppressed,92407,Suppressed
13097,26,138776,18.74
13099,0,10491,Unreliable
13101,0,4003,Unreliable
13103,Suppressed,55423,Suppressed
13105,Suppressed,19438,Suppressed
13107,Suppressed,22755,Suppressed
13109,Suppressed,10898,Suppressed
13111,Suppressed,23753,Suppressed
13113,14,109664,Unreliable
13115,10,96063,Unreliable
13117,30,204302,14.68
13119,Suppressed,22264,Suppressed
13121,140,996319,14.05
13123,Suppressed,28829,Suppressed
13125,0,3053,Unreliable
13127,Suppressed,82175,Suppressed
13129,Suppressed,56047,Suppressed
13131,Suppressed,25359,Suppressed
13133,Suppressed,16490,Suppressed
13135,60,877922,6.83
13137,Suppressed,43752,Suppressed
13139,24,190761,12.58
13141,0,8509,Unreliable
13143,Suppressed,28641,Suppressed
13145,Suppressed,32876,Suppressed
13147,Suppressed,25377,Suppressed
13149,Suppressed,11603,Suppressed
13151,31,213869,14.49
13153,12,149111,Unreliable
13155,Suppressed,9104,Suppressed
13157,Suppressed,61870,Suppressed
13159,Suppressed,13432,Suppressed
13161,Suppressed,14859,Suppressed
13163,Suppressed,16272,Suppressed
13165,0,9125,Unreliable
13167,Suppressed,9701,Suppressed
13169,Suppressed,28787,Suppressed
13171,Suppressed,18207,Suppressed
13173,Suppressed,10373,Suppressed
13175,Suppressed,47851,Suppressed
13177,Suppressed,29191,Suppressed
13179,Suppressed,65198,Suppressed
13181,0,7622,Unreliable
13183,Suppressed,17113,Suppressed
13185,Suppressed,113523,Suppressed
13187,Suppressed,31176,Suppressed
13189,Suppressed,21370,Suppressed
13191,Suppressed,14214,Suppressed
13193,0,13792,Unreliable
13195,12,28312,Unreliable
13197,Suppressed,8797,Suppressed
13199,Suppressed,21198,Suppressed
13201,Suppressed,5958,Suppressed
13205,Suppressed,22771,Suppressed
13207,Suppressed,27051,Suppressed
13209,Suppressed,8991,Suppressed
13211,Suppressed,17956,Suppressed
13213,11,39410,Unreliable
13215,23,200887,11.45
13217,Suppressed,103675,Suppressed
13219,Suppressed,35093,Suppressed
13221,Suppressed,14673,Suppressed
13223,32,148987,21.48
13225,0,26922,Unreliable
13227,Suppressed,29997,Suppressed
13229,Suppressed,18991,Suppressed
13231,Suppressed,17784,Suppressed
13233,Suppressed,41133,Suppressed
13235,0,11483,Unreliable
13237,0,21192,Unreliable
13239,0,2315,Unreliable
13241,Suppressed,16243,Suppressed
13243,0,7313,Unreliable
13245,27,201368,13.41
13247,11,87754,Unreliable
13249,0,5163,Unreliable
13251,Suppressed,14085,Suppressed
13253,Suppressed,8686,Suppressed
13255,Suppressed,63988,Suppressed
13257,Suppressed,25480,Suppressed
13259,0,5744,Unreliable
13261,Suppressed,31232,Suppressed
13263,0,6390,Unreliable
13265,0,1693,Unreliable
13267,Suppressed,25224,Suppressed
13269,Suppressed,8442,Suppressed
13271,Suppressed,16518,Suppressed
13273,0,9132,Unreliable
13275,Suppressed,44959,Suppressed
13277,Suppressed,40704,Suppressed
13279,Suppressed,27282,Suppressed
13281,Suppressed,11098,Suppressed
13283,0,6778,Unreliable
13285,11,69469,Unreliable
13287,Suppressed,8153,Suppressed
13289,0,8320,Unreliable
13291,Suppressed,21984,Suppressed
13293,Suppressed,26256,Suppressed
13295,11,68218,Unreliable
13297,15,87615,Unreliable
13299,16,35515,Unreliable
13301,0,5520,Unreliable
13303,Suppressed,20635,Suppressed
13305,Suppressed,29949,Suppressed
13307,0,2649,Unreliable
13309,0,7995,Unreliable
13311,Suppressed,27970,Suppressed
13313,11,103542,Unreliable
13315,0,8847,Unreliable
13317,Suppressed,9940,Suppressed
13319,Suppressed,9326,Suppressed
13321,Suppressed,20940,Suppressed
15001,21,194190,10.81
15003,103,991788,10.39
15005,0,89,Unreliable
15007,Suppressed,70475,Suppressed
15009,25,163019,15.34
16001,69,426236,16.19
16003,0,3861,Unreliable
16005,26,83347,31.19
16007,0,5957,Unreliable
16009,Suppressed,9118,Suppressed
16011,10,45269,Unreliable
16013,Suppressed,21482,Suppressed
16015,Suppressed,6824,Suppressed
16017,Suppressed,41585,Suppressed
16019,23,108623,21.17
16021,Suppressed,10979,Suppressed
16023,Suppressed,2622,Suppressed
16025,0,1039,Unreliable
16027,30,203143,14.77
16029,0,6837,Unreliable
16031,Suppressed,23540,Suppressed
16033,0,867,Unreliable
16035,0,8562,Unreliable
16037,Suppressed,4140,Suppressed
16039,Suppressed,26094,Suppressed
16041,Suppressed,13021,Suppressed
16043,0,12867,Unreliable
16045,Suppressed,16866,Suppressed
16047,0,15064,Unreliable
16049,Suppressed,16215,Suppressed
16051,0,27021,Unreliable
16053,Suppressed,22818,Suppressed
16055,12,147326,Unreliable
16057,Suppressed,38411,Suppressed
16059,Suppressed,7726,Suppressed
16061,0,3838,Unreliable
16063,0,5316,Unreliable
16065,Suppressed,38038,Suppressed
16067,Suppressed,20323,Suppressed
16069,Suppressed,40007,Suppressed
16071,0,4184,Unreliable
16073,Suppressed,11353,Suppressed
16075,Suppressed,22836,Suppressed
16077,Suppressed,7617,Suppressed
16079,Suppressed,12390,Suppressed
16081,Suppressed,10341,Suppressed
16083,Suppressed,80914,Suppressed
16085,Suppressed,9826,Suppressed
16087,0,10021,Unreliable
17001,Suppressed,66988,Suppressed
17003,Suppressed,7492,Suppressed
17005,Suppressed,17269,Suppressed
17007,12,53869,Unreliable
17009,0,6832,Unreliable
17011,Suppressed,33840,Suppressed
17013,0,4956,Unreliable
17015,Suppressed,14715,Suppressed
17017,Suppressed,13156,Suppressed
17019,31,207133,14.97
17021,Suppressed,33892,Suppressed
17023,Suppressed,16180,Suppressed
17025,Suppressed,13520,Suppressed
17027,Suppressed,37857,Suppressed
17029,Suppressed,53320,Suppressed
17031,622,5246456,11.86
17033,Suppressed,19393,Suppressed
17035,0,10833,Unreliable
17037,Suppressed,105462,Suppressed
17039,Suppressed,16284,Suppressed
17041,Suppressed,19889,Suppressed
17043,91,932708,9.76
17045,Suppressed,17841,Suppressed
17047,0,6617,Unreliable
17049,Suppressed,34320,Suppressed
17051,Suppressed,21870,Suppressed
17053,Suppressed,13688,Suppressed
17055,13,39411,Unreliable
17057,Suppressed,36007,Suppressed
17059,Suppressed,5291,Suppressed
17061,Suppressed,13434,Suppressed
17063,Suppressed,50425,Suppressed
17065,0,8296,Unreliable
17067,Suppressed,18564,Suppressed
17069,0,4129,Unreliable
17071,0,6916,Unreliable
17073,Suppressed,49635,Suppressed
17075,Suppressed,28879,Suppressed
17077,10,59677,Unreliable
17079,Suppressed,9623,Suppressed
17081,Suppressed,38534,Suppressed
17083,Suppressed,22571,Suppressed
17085,Suppressed,22254,Suppressed
17087,Suppressed,12601,Suppressed
17089,43,527306,8.15
17091,23,111375,20.65
17093,10,121350,Unreliable
17095,Suppressed,52069,Suppressed
17097,81,705186,11.49
17099,18,111241,Unreliable
17101,Suppressed,16519,Suppressed
17103,Suppressed,34735,Suppressed
17105,Suppressed,37903,Suppressed
17107,Suppressed,29746,Suppressed
17109,Suppressed,31880,Suppressed
17111,39,307283,12.69
17113,23,174061,13.21
17115,12,108350,Unreliable
17117,Suppressed,46453,Suppressed
17119,88,266560,33.01
17121,Suppressed,38571,Suppressed
17123,0,12014,Unreliable
17125,Suppressed,13898,Suppressed
17127,Suppressed,14905,Suppressed
17129,Suppressed,12570,Suppressed
17131,0,15945,Unreliable
17133,Suppressed,33722,Suppressed
17135,Suppressed,29359,Suppressed
17137,11,34929,Unreliable
17139,0,14837,Unreliable
17141,10,52085,Unreliable
17143,29,187319,15.48
17145,Suppressed,21672,Suppressed
17147,Suppressed,16431,Suppressed
17149,Suppressed,16022,Suppressed
17151,Suppressed,4276,Suppressed
17153,Suppressed,5815,Suppressed
17155,Suppressed,5814,Suppressed
17157,Suppressed,32869,Suppressed
17159,Suppressed,16061,Suppressed
17161,15,146063,Unreliable
17163,49,265729,18.44
17165,Suppressed,24612,Suppressed
17167,36,198997,18.09
17169,0,7330,Unreliable
17171,0,5204,Unreliable
17173,Suppressed,22048,Suppressed
17175,0,5813,Unreliable
17177,Suppressed,46435,Suppressed
17179,22,135707,16.21
17181,Suppressed,17447,Suppressed
17183,16,79728,Unreliable
17185,Suppressed,11549,Suppressed
17187,Suppressed,17874,Suppressed
17189,Suppressed,14337,Suppressed
17191,Suppressed,16543,Suppressed
17193,Suppressed,14374,Suppressed
17195,12,56876,Unreliable
17197,88,685419,12.84
17199,17,67008,Unreliable
17201,83,288542,28.77
17203,Suppressed,39187,Suppressed
18001,Suppressed,34791,Suppressed
18003,51,365918,13.94
18005,11,80217,Unreliable
18007,Suppressed,8700,Suppressed
18009,Suppressed,12401,Suppressed
18011,Suppressed,61915,Suppressed
18013,Suppressed,14962,Suppressed
18015,Suppressed,19923,Suppressed
18017,Suppressed,38438,Suppressed
18019,27,114262,23.63
18021,Suppressed,26562,Suppressed
18023,Suppressed,32776,Suppressed
18025,Suppressed,10655,Suppressed
18027,Suppressed,32729,Suppressed
18029,15,49506,Unreliable
18031,Suppressed,26524,Suppressed
18033,Suppressed,42383,Suppressed
18035,35,117074,29.9
18037,Suppressed,42345,Suppressed
18039,23,201971,11.39
18041,15,23468,Unreliable
18043,20,76179,26.25
18045,Suppressed,16658,Suppressed
18047,Suppressed,22934,Suppressed
18049,Suppressed,20500,Suppressed
18051,Suppressed,33759,Suppressed
18053,12,68569,Unreliable
18055,Suppressed,32726,Suppressed
18057,28,302623,9.25
18059,22,71978,30.56
18061,Suppressed,39299,Suppressed
18063,22,156056,14.1
18065,12,48995,Unreliable
18067,18,82982,Unreliable
18069,Suppressed,36706,Suppressed
18071,15,43705,Unreliable
18073,Suppressed,33475,Suppressed
18075,Suppressed,21179,Suppressed
18077,Suppressed,32494,Suppressed
18079,Suppressed,28000,Suppressed
18081,24,147538,16.27
18083,Suppressed,37938,Suppressed
18085,Suppressed,78564,Suppressed
18087,Suppressed,38436,Suppressed
18089,53,490228,10.81
18091,20,111444,17.95
18093,Suppressed,45704,Suppressed
18095,32,130069,24.6
18097,245,934243,26.22
18099,Suppressed,47107,Suppressed
18101,0,10203,Unreliable
18103,Suppressed,35954,Suppressed
18105,30,143339,20.93
18107,Suppressed,38146,Suppressed
18109,19,69693,Unreliable
18111,Suppressed,14156,Suppressed
18113,Suppressed,47618,Suppressed
18115,Suppressed,6035,Suppressed
18117,Suppressed,19626,Suppressed
18119,Suppressed,20969,Suppressed
18121,Suppressed,17233,Suppressed
18123,0,19454,Unreliable
18125,Suppressed,12624,Suppressed
18127,42,167076,25.14
18129,Suppressed,25540,Suppressed
18131,Suppressed,12967,Suppressed
18133,Suppressed,37618,Suppressed
18135,Suppressed,25384,Suppressed
18137,Suppressed,28497,Suppressed
18139,Suppressed,16892,Suppressed
18141,36,267618,13.45
18143,Suppressed,23712,Suppressed
18145,Suppressed,44579,Suppressed
18147,Suppressed,20801,Suppressed
18149,Suppressed,23074,Suppressed
18151,Suppressed,34308,Suppressed
18153,Suppressed,21050,Suppressed
18155,Suppressed,10452,Suppressed
18157,27,183074,14.75
18159,Suppressed,15415,Suppressed
18161,Suppressed,7246,Suppressed
18163,39,182006,21.43
18165,Suppressed,15693,Suppressed
18167,16,108175,Unreliable
18169,Suppressed,32252,Suppressed
18171,0,8352,Unreliable
18173,Suppressed,61149,Suppressed
18175,Suppressed,27878,Suppressed
18177,20,67671,29.55
18179,Suppressed,27862,Suppressed
18181,Suppressed,24453,Suppressed
18183,Suppressed,33403,Suppressed
19001,Suppressed,7454,Suppressed
19003,0,3875,Unreliable
19005,Suppressed,14038,Suppressed
19007,Suppressed,12661,Suppressed
19009,0,5794,Unreliable
19011,0,25680,Unreliable
19013,Suppressed,132897,Suppressed
19015,Suppressed,26433,Suppressed
19017,0,24721,Unreliable
19019,0,21038,Unreliable
19021,Suppressed,20578,Suppressed
19023,0,15006,Unreliable
19025,0,9866,Unreliable
19027,0,20562,Unreliable
19029,0,13448,Unreliable
19031,0,18411,Unreliable
19033,10,43254,Unreliable
19035,0,11836,Unreliable
19037,0,12264,Unreliable
19039,Suppressed,9217,Suppressed
19041,0,16515,Unreliable
19043,Suppressed,17692,Suppressed
19045,Suppressed,48051,Suppressed
19047,Suppressed,17228,Suppressed
19049,Suppressed,77400,Suppressed
19051,Suppressed,8781,Suppressed
19053,0,8263,Unreliable
19055,Suppressed,17398,Suppressed
19057,Suppressed,40255,Suppressed
19059,0,16935,Unreliable
19061,Suppressed,96370,Suppressed
19063,Suppressed,9990,Suppressed
19065,Suppressed,20343,Suppressed
19067,0,16077,Unreliable
19069,0,10436,Unreliable
19071,Suppressed,7022,Suppressed
19073,0,9200,Unreliable
19075,Suppressed,12375,Suppressed
19077,Suppressed,10722,Suppressed
19079,0,15117,Unreliable
19081,0,11027,Unreliable
19083,0,17311,Unreliable
19085,Suppressed,14324,Suppressed
19087,Suppressed,20217,Suppressed
19089,0,9449,Unreliable
19091,Suppressed,9640,Suppressed
19093,0,7042,Unreliable
19095,0,16375,Unreliable
19097,Suppressed,19482,Suppressed
19099,Suppressed,36872,Suppressed
19101,Suppressed,17325,Suppressed
19103,21,142287,14.76
19105,Suppressed,20454,Suppressed
19107,Suppressed,10231,Suppressed
19109,0,15222,Unreliable
19111,Suppressed,35286,Suppressed
19113,30,217751,13.78
19115,Suppressed,11161,Suppressed
19117,0,8701,Unreliable
19119,0,11683,Unreliable
19121,0,15609,Unreliable
19123,Suppressed,22370,Suppressed
19125,Suppressed,33365,Suppressed
19127,Suppressed,40866,Suppressed
19129,Suppressed,14831,Suppressed
19131,0,10779,Unreliable
19133,Suppressed,8996,Suppressed
19135,Suppressed,8001,Suppressed
19137,0,10421,Unreliable
19139,Suppressed,42903,Suppressed
19141,0,14056,Unreliable
19143,Suppressed,6218,Suppressed
19145,0,15496,Unreliable
19147,0,9099,Unreliable
19149,Suppressed,24874,Suppressed
19151,0,7138,Unreliable
19153,48,459862,10.44
19155,11,93128,Unreliable
19157,Suppressed,18668,Suppressed
19159,0,5051,Unreliable
19161,0,10035,Unreliable
19163,17,171387,Unreliable
19165,Suppressed,11948,Suppressed
19167,0,34681,Unreliable
19169,Suppressed,94073,Suppressed
19171,Suppressed,17451,Suppressed
19173,0,6143,Unreliable
19175,Suppressed,12516,Suppressed
19177,0,7468,Unreliable
19179,Suppressed,35212,Suppressed
19181,Suppressed,47956,Suppressed
19183,Suppressed,22070,Suppressed
19185,0,6395,Unreliable
