FIPS,Deaths,Population,Crude Rate
5025,Suppressed,7467,Suppressed
5027,Suppressed,22216,Suppressed
5029,Suppressed,21046,Suppressed
5031,17,113017,Unreliable
5033,17,61075,Unreliable
5035,12,47061,Unreliable
5037,Suppressed,16601,Suppressed
5039,0,6191,Unreliable
5041,Suppressed,10771,Suppressed
5043,Suppressed,16911,Suppressed
5045,21,127665,16.45
5047,Suppressed,17271,Suppressed
5049,Suppressed,12382,Suppressed
5051,38,100089,37.97
5053,Suppressed,18160,Suppressed
5055,Suppressed,46448,Suppressed
5057,Suppressed,19453,Suppressed
5059,Suppressed,33203,Suppressed
5061,Suppressed,12557,Suppressed
5063,Suppressed,37945,Suppressed
5065,Suppressed,14048,Suppressed
5067,Suppressed,16624,Suppressed
5069,15,64246,Unreliable
5071,Suppressed,26001,Suppressed
5073,0,6101,Unreliable
5075,0,16205,Unreliable
5077,Suppressed,8364,Suppressed
5079,Suppressed,12916,Suppressed
5081,Suppressed,11821,Suppressed
5083,Suppressed,21253,Suppressed
5085,13,75225,Unreliable
5087,Suppressed,17486,Suppressed
5089,Suppressed,17254,Suppressed
5091,Suppressed,42552,Suppressed
5093,12,38896,Unreliable
5095,Suppressed,6564,Suppressed
5097,0,8556,Unreliable
5099,0,8181,Unreliable
5101,0,7078,Unreliable
5103,Suppressed,22049,Suppressed
5105,Suppressed,10063,Suppressed
5107,Suppressed,15304,Suppressed
5109,Suppressed,10179,Suppressed
5111,Suppressed,22495,Suppressed
5113,Suppressed,19337,Suppressed
5115,Suppressed,64065,Suppressed
5117,Suppressed,8069,Suppressed
5119,138,399145,34.57
5121,Suppressed,18837,Suppressed
5123,Suppressed,22451,Suppressed
5125,24,127357,18.84
5127,0,9805,Unreliable
5129,0,7918,Unreliable
5131,37,129059,28.67
5133,Suppressed,15686,Suppressed
5135,Suppressed,17810,Suppressed
5137,Suppressed,12575,Suppressed
5139,Suppressed,37752,Suppressed
5141,Suppressed,16102,Suppressed
5143,43,256054,16.79
5145,21,77755,27.01
5147,0,6049,Unreliable
5149,Suppressed,20129,Suppressed
6001,331,1628997,20.32
6003,Suppressed,1190,Suppressed
6005,Suppressed,41412,Suppressed
6007,111,207303,53.54
6009,Suppressed,46563,Suppressed
6011,Suppressed,21914,Suppressed
6013,253,1156966,21.87
6015,29,27082,107.08
6017,48,192646,24.92
6019,223,1015190,21.97
6021,11,28339,Unreliable
6023,91,135010,67.4
6025,31,178713,17.35
6027,Suppressed,18718,Suppressed
6029,491,916108,53.6
6031,31,152981,20.26
6033,61,68191,89.45
6035,19,29904,Unreliable
6037,2440,9721138,25.1
6039,30,160256,18.72
6041,63,256018,24.61
6043,Suppressed,17020,Suppressed
6045,65,89783,72.4
6047,71,290014,24.48
6049,Suppressed,8511,Suppressed
6051,Suppressed,12978,Suppressed
6053,90,432858,20.79
6055,35,134300,26.06
6057,34,102293,33.24
6059,809,3151184,25.67
6061,88,417772,21.06
6063,Suppressed,19351,Suppressed
6065,875,2473902,35.37
6067,562,1584169,35.48
6069,16,67579,Unreliable
6071,515,2193656,23.48
6073,997,3276208,30.43
6075,475,808437,58.76
6077,176,793229,22.19
6079,92,282013,32.62
6081,113,729181,15.5
6083,129,443837,29.06
6085,363,1870945,19.4
6087,93,264370,35.18
6089,66,180930,36.48
6091,0,3217,Unreliable
6093,23,43660,52.68
6095,134,448747,29.86
6097,120,482650,24.86
6099,181,551275,32.83
6101,38,98503,38.58
6103,29,65245,44.45
6105,Suppressed,15781,Suppressed
6107,103,477544,21.57
6109,20,54531,36.68
6111,247,832605,29.67
6113,45,222115,20.26
6115,39,84310,46.26
8001,196,527575,37.15
8003,Suppressed,16592,Suppressed
8005,181,655808,27.6
8007,Suppressed,14003,Suppressed
8009,0,3432,Unreliable
8011,Suppressed,5399,Suppressed
8013,63,327468,19.24
8014,13,76121,Unreliable
8015,Suppressed,20223,Suppressed
8017,0,1732,Unreliable
8019,Suppressed,9355,Suppressed
8021,Suppressed,7579,Suppressed
8023,Suppressed,3603,Suppressed
8025,Suppressed,5614,Suppressed
8027,0,5335,Unreliable
8029,Suppressed,31602,Suppressed
8031,299,713252,41.92
8033,0,2455,Unreliable
8035,43,375988,11.44
8037,Suppressed,55285,Suppressed
8039,Suppressed,27799,Suppressed
8041,373,740567,50.37
8043,21,49621,42.32
8045,12,62271,Unreliable
8047,0,5891,Unreliable
8049,11,15769,Unreliable
8051,Suppressed,17267,Suppressed
8053,0,775,Unreliable
8055,Suppressed,7082,Suppressed
8057,0,1302,Unreliable
8059,171,576143,29.68
8061,0,1424,Unreliable
8063,0,6961,Unreliable
8065,Suppressed,7327,Suppressed
8067,19,56607,Unreliable
8069,66,366778,17.99
8071,Suppressed,14327,Suppressed
8073,Suppressed,5510,Suppressed
8075,Suppressed,20823,Suppressed
8077,39,158636,24.58
8079,0,931,Unreliable
8081,Suppressed,13177,Suppressed
8083,Suppressed,26468,Suppressed
8085,17,43811,Unreliable
8087,Suppressed,29239,Suppressed
8089,Suppressed,18303,Suppressed
8091,0,5100,Unreliable
8093,Suppressed,17939,Suppressed
8095,Suppressed,4449,Suppressed
8097,Suppressed,16876,Suppressed
8099,Suppressed,11854,Suppressed
8101,79,169544,46.6
8103,Suppressed,6569,Suppressed
8105,Suppressed,11325,Suppressed
8107,Suppressed,25007,Suppressed
8109,Suppressed,6623,Suppressed
8111,0,803,Unreliable
8113,Suppressed,8003,Suppressed
8115,0,2295,Unreliable
8117,Suppressed,30565,Suppressed
8119,Suppressed,24857,Suppressed
8121,0,4812,Unreliable
8123,75,350176,21.42
8125,0,9899,Unreliable
9001,267,Not Available,Not Available
9003,393,Not Available,Not Available
9005,66,Not Available,Not Available
9007,38,Not Available,Not Available
9009,496,Not Available,Not Available
9011,142,Not Available,Not Available
9013,28,Not Available,Not Available
9015,52,Not Available,Not Available
10001,95,186946,50.82
10003,324,575494,56.3
10005,130,255956,50.79
11001,451,671803,67.13
12001,63,284030,22.18
12003,15,27803,Unreliable
12005,62,185134,33.49
12007,Suppressed,27313,Suppressed
12009,182,630693,28.86
12011,659,1947026,33.85
12013,Suppressed,13464,Suppressed
12015,58,202661,28.62
12017,76,162529,46.76
12019,72,226589,31.78
12021,117,397994,29.4
12023,19,71908,Unreliable
12027,Suppressed,35312,Suppressed
12029,Suppressed,17124,Suppressed
12031,519,1016536,51.06
12033,243,324878,74.8
12035,43,126705,33.94
12037,Suppressed,12498,Suppressed
12039,13,43403,Unreliable
12041,Suppressed,18992,Suppressed
12043,Suppressed,12454,Suppressed
12045,Suppressed,15314,Suppressed
12047,Suppressed,13217,Suppressed
12049,Suppressed,25645,Suppressed
12051,10,41339,Unreliable
12053,99,206896,47.85
12055,31,105618,29.35
12057,570,1513301,37.67
12059,Suppressed,19651,Suppressed
12061,50,167352,29.88
12063,Suppressed,48211,Suppressed
12065,Suppressed,15042,Suppressed
12067,Suppressed,7786,Suppressed
12069,141,410139,34.38
12071,318,822453,38.66
12073,50,297369,16.81
12075,17,45260,Unreliable
12077,Suppressed,7603,Suppressed
12079,Suppressed,18198,Suppressed
12081,155,429125,36.12
12083,209,396415,52.72
12085,38,162006,23.46
12086,378,2673837,14.14
12087,36,81708,44.06
12089,38,97899,38.82
12091,117,216482,54.05
12093,20,40412,49.49
12095,376,1452726,25.88
12097,114,422545,26.98
12099,496,1518477,32.66
12101,334,608794,54.86
12103,540,961739,56.15
12105,236,787404,29.97
12107,24,74731,32.12
12109,63,306841,20.53
12111,107,358704,29.83
12113,70,198268,35.31
12115,129,462286,27.9
12117,138,478772,28.82
12119,37,144970,25.52
12121,16,45411,Unreliable
12123,Suppressed,21283,Suppressed
12125,Suppressed,15460,Suppressed
12127,319,579192,55.08
12129,12,35178,Unreliable
12131,31,83304,37.21
12133,Suppressed,25414,Suppressed
13001,Suppressed,18428,Suppressed
13003,Suppressed,8183,Suppressed
13005,Suppressed,11191,Suppressed
13007,Suppressed,2788,Suppressed
13009,Suppressed,43635,Suppressed
13011,Suppressed,19328,Suppressed
13013,38,89299,42.55
13015,40,112816,35.46
13017,Suppressed,17069,Suppressed
13019,Suppressed,18214,Suppressed
13021,33,156197,21.13
13023,Suppressed,12257,Suppressed
13025,Suppressed,18183,Suppressed
13027,Suppressed,16253,Suppressed
13029,11,48225,Unreliable
13031,Suppressed,83059,Suppressed
13033,Suppressed,24388,Suppressed
13035,Suppressed,26649,Suppressed
13037,0,5469,Unreliable
13039,14,57013,Unreliable
13043,Suppressed,11000,Suppressed
13045,49,124592,39.33
13047,25,68826,36.32
13049,Suppressed,12781,Suppressed
13051,90,301107,29.89
13053,Suppressed,8819,Suppressed
13055,Suppressed,24936,Suppressed
13057,56,281278,19.91
13059,37,129875,28.49
13061,0,2845,Unreliable
13063,58,296564,19.56
13065,Suppressed,6662,Suppressed
13067,181,771952,23.45
13069,Suppressed,43172,Suppressed
13071,Suppressed,45762,Suppressed
13073,41,162419,25.24
13075,Suppressed,17404,Suppressed
13077,28,152882,18.31
13079,Suppressed,12140,Suppressed
13081,10,19708,Unreliable
13083,Suppressed,16081,Suppressed
13085,Suppressed,30138,Suppressed
13087,Suppressed,28982,Suppressed
13089,175,762820,22.94
13091,Suppressed,19802,Suppressed
13093,Suppressed,10572,Suppressed
13095,32,82966,38.57
13097,31,147316,21.04
13099,Suppressed,10574,Suppressed
13101,Suppressed,3686,Suppressed
13103,15,69041,Unreliable
13105,Suppressed,19814,Suppressed
13107,Suppressed,22929,Suppressed
13109,Suppressed,10695,Suppressed
13111,12,25737,Unreliable
13113,12,122030,Unreliable
13115,29,99443,29.16
13117,50,267237,18.71
13119,Suppressed,24128,Suppressed
13121,291,1074634,27.08
13123,Suppressed,32407,Suppressed
13125,Suppressed,2939,Suppressed
13127,30,85079,35.26
13129,17,58954,Unreliable
13131,Suppressed,26008,Suppressed
13133,Suppressed,20139,Suppressed
13135,176,975353,18.04
13137,12,47475,Unreliable
13139,74,212692,34.79
13141,Suppressed,8387,Suppressed
13143,11,31337,Unreliable
13145,Suppressed,36276,Suppressed
13147,Suppressed,26909,Suppressed
13149,Suppressed,11725,Suppressed
13151,53,248364,21.34
13153,42,169631,24.76
13155,Suppressed,9126,Suppressed
13157,14,83936,Unreliable
13159,Suppressed,15951,Suppressed
13161,Suppressed,14889,Suppressed
13163,Suppressed,15314,Suppressed
13165,Suppressed,8689,Suppressed
13167,Suppressed,9242,Suppressed
13169,10,28472,Unreliable
13171,Suppressed,19467,Suppressed
13173,Suppressed,10171,Suppressed
13175,16,49660,Unreliable
13177,Suppressed,33642,Suppressed
13179,19,68030,Unreliable
13181,Suppressed,7841,Suppressed
13183,Suppressed,18348,Suppressed
13185,Suppressed,119739,Suppressed
13187,11,34796,Unreliable
13189,Suppressed,21713,Suppressed
13191,Suppressed,11180,Suppressed
13193,Suppressed,11765,Suppressed
13195,20,31473,63.55
13197,Suppressed,7449,Suppressed
13199,Suppressed,20845,Suppressed
13201,Suppressed,5807,Suppressed
13205,Suppressed,21116,Suppressed
13207,10,29427,Unreliable
13209,Suppressed,8655,Suppressed
13211,Suppressed,21031,Suppressed
13213,Suppressed,40472,Suppressed
13215,40,202616,19.74
13217,25,117621,21.25
13219,Suppressed,43588,Suppressed
13221,Suppressed,15469,Suppressed
13223,55,178421,30.83
13225,Suppressed,28562,Suppressed
13227,19,34826,Unreliable
13229,Suppressed,20168,Suppressed
13231,Suppressed,19990,Suppressed
13233,16,43709,Unreliable
13235,0,9984,Unreliable
13237,Suppressed,22984,Suppressed
13239,0,2249,Unreliable
13241,Suppressed,17206,Suppressed
13243,Suppressed,6116,Suppressed
13245,113,206640,54.68
13247,18,94984,Unreliable
13249,Suppressed,4496,Suppressed
13251,Suppressed,13977,Suppressed
13253,Suppressed,9127,Suppressed
13255,16,68919,Unreliable
13257,Suppressed,26767,Suppressed
13259,0,4648,Unreliable
13261,Suppressed,28877,Suppressed
13263,0,5747,Unreliable
13265,Suppressed,1600,Suppressed
13267,Suppressed,24064,Suppressed
13269,0,7737,Unreliable
13271,Suppressed,12354,Suppressed
13273,Suppressed,8754,Suppressed
13275,13,45561,Unreliable
13277,13,41412,Unreliable
13279,11,26837,Unreliable
13281,Suppressed,12972,Suppressed
13283,Suppressed,6365,Suppressed
13285,10,70191,Unreliable
13287,0,8842,Unreliable
13289,Suppressed,7680,Suppressed
13291,Suppressed,26388,Suppressed
13293,Suppressed,28086,Suppressed
13295,27,68915,39.18
13297,22,103065,21.35
13299,17,35614,Unreliable
13301,Suppressed,5155,Suppressed
13303,Suppressed,19738,Suppressed
13305,13,30896,Unreliable
13307,Suppressed,2328,Suppressed
13309,Suppressed,7314,Suppressed
13311,Suppressed,28806,Suppressed
13313,17,103132,Unreliable
13315,0,8761,Unreliable
13317,Suppressed,9599,Suppressed
13319,Suppressed,8681,Suppressed
13321,Suppressed,20424,Suppressed
15001,40,206315,19.39
15003,194,995638,19.48
15005,0,82,Unreliable
15007,16,73810,Unreliable
15009,34,164351,20.69
16001,120,518907,23.13
16003,Suppressed,4817,Suppressed
16005,25,89517,27.93
16007,Suppressed,6722,Suppressed
16009,Suppressed,10370,Suppressed
16011,Suppressed,49923,Suppressed
16013,Suppressed,24866,Suppressed
16015,Suppressed,8333,Suppressed
16017,Suppressed,51414,Suppressed
16019,23,129496,17.76
16021,Suppressed,13345,Suppressed
16023,0,2684,Unreliable
16025,0,1153,Unreliable
16027,49,251065,19.52
16029,Suppressed,7190,Suppressed
16031,Suppressed,25655,Suppressed
16033,0,806,Unreliable
16035,Suppressed,9015,Suppressed
16037,Suppressed,4506,Suppressed
16039,Suppressed,29403,Suppressed
16041,0,15189,Unreliable
16043,Suppressed,13978,Suppressed
16045,Suppressed,20418,Suppressed
16047,Suppressed,15715,Suppressed
16049,Suppressed,17593,Suppressed
16051,Suppressed,33428,Suppressed
16053,Suppressed,25311,Suppressed
16055,40,183578,21.79
16057,Suppressed,40978,Suppressed
16059,0,8240,Unreliable
16061,Suppressed,3763,Suppressed
16063,0,5329,Unreliable
16065,Suppressed,54976,Suppressed
16067,Suppressed,22194,Suppressed
16069,15,43004,Unreliable
16071,Suppressed,4712,Suppressed
16073,Suppressed,12613,Suppressed
16075,Suppressed,26956,Suppressed
16077,0,8068,Unreliable
16079,Suppressed,14012,Suppressed
16081,Suppressed,12544,Suppressed
16083,17,93696,Unreliable
16085,Suppressed,12464,Suppressed
16087,Suppressed,11087,Suppressed
17001,10,64725,Unreliable
17003,0,4858,Unreliable
17005,Suppressed,16566,Suppressed
17007,12,53154,Unreliable
17009,0,6330,Unreliable
17011,Suppressed,32828,Suppressed
17013,Suppressed,4360,Suppressed
17015,Suppressed,15529,Suppressed
17017,Suppressed,12657,Suppressed
17019,60,206542,29.05
17021,Suppressed,33436,Suppressed
17023,Suppressed,15229,Suppressed
17025,Suppressed,13047,Suppressed
17027,Suppressed,36909,Suppressed
17029,Suppressed,46334,Suppressed
17031,2145,5109292,41.98
17033,Suppressed,18536,Suppressed
17035,Suppressed,10324,Suppressed
17037,21,100232,20.95
17039,0,15310,Unreliable
17041,Suppressed,19755,Suppressed
17043,154,920901,16.72
17045,Suppressed,16433,Suppressed
17047,Suppressed,6071,Suppressed
17049,Suppressed,34325,Suppressed
17051,Suppressed,21305,Suppressed
17053,Suppressed,13249,Suppressed
17055,Suppressed,37242,Suppressed
17057,Suppressed,33021,Suppressed
17059,Suppressed,4855,Suppressed
17061,0,11651,Unreliable
17063,13,53041,Unreliable
17065,Suppressed,7984,Suppressed
17067,0,17244,Unreliable
17069,0,3597,Unreliable
17071,0,6151,Unreliable
17073,Suppressed,48419,Suppressed
17075,Suppressed,26473,Suppressed
17077,Suppressed,52617,Suppressed
17079,Suppressed,9212,Suppressed
17081,12,36400,Unreliable
17083,Suppressed,21246,Suppressed
17085,Suppressed,21758,Suppressed
17087,Suppressed,13381,Suppressed
17089,94,514182,18.28
17091,48,106074,45.25
17093,22,137254,16.03
17095,Suppressed,48640,Suppressed
17097,136,709150,19.18
17099,42,108078,38.86
17101,Suppressed,14914,Suppressed
17103,Suppressed,33848,Suppressed
17105,13,35521,Unreliable
17107,Suppressed,27591,Suppressed
17109,0,26861,Unreliable
17111,53,311747,17
17113,24,171141,14.02
17115,24,101483,23.65
17117,Suppressed,44245,Suppressed
17119,107,263864,40.55
17121,16,36914,Unreliable
17123,Suppressed,11678,Suppressed
17125,Suppressed,12748,Suppressed
17127,Suppressed,13896,Suppressed
17129,0,12121,Unreliable
17131,Suppressed,15504,Suppressed
17133,Suppressed,35033,Suppressed
17135,Suppressed,28020,Suppressed
17137,Suppressed,32209,Suppressed
17139,Suppressed,14323,Suppressed
17141,Suppressed,51351,Suppressed
17143,68,178383,38.12
17145,Suppressed,20588,Suppressed
17147,Suppressed,16723,Suppressed
17149,0,14484,Unreliable
17151,Suppressed,3770,Suppressed
17153,0,4991,Unreliable
17155,Suppressed,5572,Suppressed
17157,Suppressed,30068,Suppressed
17159,Suppressed,15435,Suppressed
17161,19,141527,Unreliable
17163,81,252671,32.06
17165,Suppressed,23087,Suppressed
17167,65,194534,33.41
17169,Suppressed,6746,Suppressed
17171,0,4790,Unreliable
17173,Suppressed,20761,Suppressed
17175,Suppressed,5345,Suppressed
17177,Suppressed,43627,Suppressed
17179,33,129911,25.4
17181,Suppressed,16767,Suppressed
17183,31,72337,42.85
17185,0,11087,Unreliable
17187,Suppressed,16354,Suppressed
17189,Suppressed,13643,Suppressed
17191,0,15872,Unreliable
17193,Suppressed,13614,Suppressed
17195,12,54658,Unreliable
17197,168,696757,24.11
17199,16,66695,Unreliable
17201,155,282188,54.93
17203,Suppressed,38128,Suppressed
18001,Suppressed,36068,Suppressed
18003,137,391449,35
18005,47,83540,56.26
18007,Suppressed,8719,Suppressed
18009,Suppressed,11919,Suppressed
18011,14,74164,Unreliable
18013,Suppressed,15570,Suppressed
18015,Suppressed,20555,Suppressed
18017,17,37540,Unreliable
18019,62,124237,49.9
18021,Suppressed,26379,Suppressed
18023,17,32843,Unreliable
18025,Suppressed,10536,Suppressed
18027,Suppressed,33418,Suppressed
18029,20,51138,39.11
18031,Suppressed,26416,Suppressed
18033,Suppressed,43731,Suppressed
18035,64,112031,57.13
18037,Suppressed,43632,Suppressed
18039,34,206890,16.43
18041,14,23349,Unreliable
18043,43,80714,53.27
18045,Suppressed,16574,Suppressed
18047,Suppressed,23028,Suppressed
18049,Suppressed,20327,Suppressed
18051,Suppressed,32993,Suppressed
18053,46,66022,69.67
18055,Suppressed,31006,Suppressed
18057,56,364921,15.35
18059,21,83070,25.28
18061,20,39851,50.19
18063,37,182534,20.27
18065,14,48915,Unreliable
18067,44,83574,52.65
18069,12,36834,Unreliable
18071,20,46300,43.2
18073,Suppressed,33281,Suppressed
18075,Suppressed,20198,Suppressed
18077,10,32946,Unreliable
18079,20,27536,72.63
18081,61,165782,36.8
18083,Suppressed,35789,Suppressed
18085,21,80826,25.98
18087,Suppressed,40866,Suppressed
18089,195,499689,39.02
18091,56,111675,50.15
18093,16,45222,Unreliable
18095,81,131744,61.48
18097,699,969466,72.1
18099,15,46332,Unreliable
18101,0,9803,Unreliable
18103,17,35674,Unreliable
18105,58,139745,41.5
18107,11,38273,Unreliable
18109,33,72236,45.68
18111,Suppressed,13823,Suppressed
18113,11,47367,Unreliable
18115,Suppressed,6114,Suppressed
18117,Suppressed,19623,Suppressed
18119,Suppressed,21482,Suppressed
18121,Suppressed,16369,Suppressed
18123,Suppressed,19183,Suppressed
18125,Suppressed,12168,Suppressed
18127,47,174791,26.89
18129,Suppressed,25063,Suppressed
18131,Suppressed,12485,Suppressed
18133,Suppressed,37301,Suppressed
18135,13,24437,Unreliable
18137,Suppressed,29087,Suppressed
18139,Suppressed,16673,Suppressed
18141,94,272234,34.53
18143,13,24588,Unreliable
18145,21,44991,46.68
18147,Suppressed,19967,Suppressed
18149,17,23258,Unreliable
18151,Suppressed,34725,Suppressed
18153,Suppressed,20670,Suppressed
18155,Suppressed,10006,Suppressed
18157,52,188717,27.55
18159,Suppressed,15361,Suppressed
18161,Suppressed,6952,Suppressed
18163,74,179744,41.17
18165,Suppressed,15451,Suppressed
18167,33,106006,31.13
18169,13,30828,Unreliable
18171,Suppressed,8461,Suppressed
18173,10,65185,Unreliable
18175,13,28224,Unreliable
18177,46,66273,69.41
18179,Suppressed,28335,Suppressed
18181,Suppressed,24598,Suppressed
18183,Suppressed,34627,Suppressed
19001,0,7494,Unreliable
19003,0,3611,Unreliable
19005,Suppressed,13960,Suppressed
19007,Suppressed,12094,Suppressed
19009,0,5598,Unreliable
19011,Suppressed,25711,Suppressed
19013,13,130274,Unreliable
19015,Suppressed,26609,Suppressed
19017,Suppressed,25259,Suppressed
19019,Suppressed,20714,Suppressed
19021,0,20600,Unreliable
19023,0,14269,Unreliable
19025,Suppressed,9725,Suppressed
19027,Suppressed,20567,Suppressed
19029,Suppressed,13104,Suppressed
19031,Suppressed,18399,Suppressed
19033,Suppressed,42409,Suppressed
19035,0,11491,Unreliable
19037,0,11716,Unreliable
19039,0,9692,Unreliable
19041,Suppressed,16475,Suppressed
19043,Suppressed,17027,Suppressed
19045,15,46344,Unreliable
19047,Suppressed,16123,Suppressed
19049,11,108016,Unreliable
19051,Suppressed,9130,Suppressed
19053,Suppressed,7683,Suppressed
19055,Suppressed,17568,Suppressed
19057,15,38293,Unreliable
19059,Suppressed,18028,Suppressed
19061,12,98677,Unreliable
19063,Suppressed,9176,Suppressed
19065,Suppressed,19294,Suppressed
19067,Suppressed,15337,Suppressed
19069,Suppressed,9916,Suppressed
19071,0,6464,Unreliable
19073,Suppressed,8741,Suppressed
19075,Suppressed,12356,Suppressed
19077,Suppressed,10647,Suppressed
19079,Suppressed,14820,Suppressed
19081,0,10685,Unreliable
19083,0,16567,Unreliable
19085,Suppressed,14658,Suppressed
19087,Suppressed,20196,Suppressed
19089,0,9533,Unreliable
19091,Suppressed,9572,Suppressed
19093,0,6888,Unreliable
19095,0,16475,Unreliable
19097,Suppressed,19324,Suppressed
19099,Suppressed,37938,Suppressed
19101,Suppressed,15698,Suppressed
19103,18,156420,Unreliable
19105,Suppressed,20848,Suppressed
19107,Suppressed,9904,Suppressed
19109,0,14475,Unreliable
19111,Suppressed,32840,Suppressed
19113,41,229033,17.9
19115,0,10677,Unreliable
19117,Suppressed,8689,Suppressed
19119,0,12179,Unreliable
19121,Suppressed,17036,Suppressed
19123,Suppressed,21946,Suppressed
19125,Suppressed,33642,Suppressed
19127,Suppressed,39879,Suppressed
19129,Suppressed,14553,Suppressed
19131,0,10532,Unreliable
19133,Suppressed,8486,Suppressed
19135,0,7550,Unreliable
19137,0,10205,Unreliable
19139,Suppressed,42377,Suppressed
19141,0,14060,Unreliable
19143,0,6036,Unreliable
19145,Suppressed,15143,Suppressed
19147,0,8764,Unreliable
19149,Suppressed,25681,Suppressed
19151,0,7053,Unreliable
19153,141,501089,28.14
19155,25,93173,26.83
19157,Suppressed,18467,Suppressed
19159,Suppressed,4670,Suppressed
19161,Suppressed,9673,Suppressed
19163,31,173924,17.82
19165,Suppressed,11645,Suppressed
19167,Suppressed,36050,Suppressed
19169,Suppressed,99673,Suppressed
19171,0,16903,Unreliable
19173,0,5858,Unreliable
19175,Suppressed,11887,Suppressed
19177,Suppressed,7256,Suppressed
19179,Suppressed,35043,Suppressed
19181,Suppressed,54327,Suppressed
19183,Suppressed,22571,Suppressed
19185,Suppressed,6467,Suppressed
19187,Suppressed,36626,Suppressed
19189,0,10617,Unreliable
19191,0,19974,Unreliable
19193,11,105671,Unreliable
19195,0,7319,Unreliable
19197,0,12681,Unreliable
20001,Suppressed,12579,Suppressed
20003,Suppressed,7776,Suppressed
20005,Suppressed,16108,Suppressed
20007,0,4122,Unreliable
20009,Suppressed,25080,Suppressed
20011,Suppressed,14493,Suppressed
20013,0,9364,Unreliable
20015,15,68240,Unreliable
20017,0,2548,Unreliable
20019,Suppressed,3415,Suppressed
20021,Suppressed,19088,Suppressed
