FIPS,Deaths,Population,Crude Rate
19181,Suppressed,47336,Suppressed
19183,Suppressed,22015,Suppressed
19185,Suppressed,6402,Suppressed
19187,Suppressed,37044,Suppressed
19189,Suppressed,10554,Suppressed
19191,0,20994,Unreliable
19193,16,102130,Unreliable
19195,Suppressed,7541,Suppressed
19197,0,12972,Unreliable
20001,Suppressed,13124,Suppressed
20003,0,7897,Unreliable
20005,Suppressed,16749,Suppressed
20007,Suppressed,4947,Suppressed
20009,Suppressed,27509,Suppressed
20011,Suppressed,14852,Suppressed
20013,0,9997,Unreliable
20015,14,65803,Unreliable
20017,0,2700,Unreliable
20019,Suppressed,3552,Suppressed
20021,Suppressed,20978,Suppressed
20023,Suppressed,2694,Suppressed
20025,0,2193,Unreliable
20027,Suppressed,8406,Suppressed
20029,Suppressed,9292,Suppressed
20031,Suppressed,8412,Suppressed
20033,0,1955,Unreliable
20035,Suppressed,36204,Suppressed
20037,Suppressed,39278,Suppressed
20039,0,2930,Unreliable
20041,Suppressed,19609,Suppressed
20043,0,7851,Unreliable
20045,14,114322,Unreliable
20047,0,2945,Unreliable
20049,Suppressed,2655,Suppressed
20051,Suppressed,29061,Suppressed
20053,Suppressed,6398,Suppressed
20055,Suppressed,37098,Suppressed
20057,Suppressed,34819,Suppressed
20059,Suppressed,25740,Suppressed
20061,Suppressed,37384,Suppressed
20063,0,2769,Unreliable
20065,0,2593,Unreliable
20067,0,7950,Unreliable
20069,0,6009,Unreliable
20071,0,1290,Unreliable
20073,0,6424,Unreliable
20075,Suppressed,2609,Suppressed
20077,Suppressed,5860,Suppressed
20079,Suppressed,34741,Suppressed
20081,0,4141,Unreliable
20083,0,1950,Unreliable
20085,0,13366,Unreliable
20087,Suppressed,18813,Suppressed
20089,0,3046,Unreliable
20091,52,566933,9.17
20093,0,3923,Unreliable
20095,0,7844,Unreliable
20097,0,2523,Unreliable
20099,Suppressed,20916,Suppressed
20101,0,1720,Unreliable
20103,13,78185,Unreliable
20105,0,3147,Unreliable
20107,Suppressed,9516,Suppressed
20109,Suppressed,2798,Suppressed
20111,Suppressed,33510,Suppressed
20113,Suppressed,29569,Suppressed
20115,Suppressed,12219,Suppressed
20117,0,10002,Unreliable
20119,0,4343,Unreliable
20121,Suppressed,32835,Suppressed
20123,0,6378,Unreliable
20125,Suppressed,34292,Suppressed
20127,0,5741,Unreliable
20129,Suppressed,3143,Suppressed
20131,0,10161,Unreliable
20133,Suppressed,16430,Suppressed
20135,Suppressed,3073,Suppressed
20137,Suppressed,5622,Suppressed
20139,Suppressed,16142,Suppressed
20141,Suppressed,3818,Suppressed
20143,Suppressed,6042,Suppressed
20145,Suppressed,6971,Suppressed
20147,0,5540,Unreliable
20149,Suppressed,22691,Suppressed
20151,Suppressed,9878,Suppressed
20153,0,2589,Unreliable
20155,13,64190,Unreliable
20157,Suppressed,4820,Suppressed
20159,0,10011,Unreliable
20161,Suppressed,75394,Suppressed
20163,0,5190,Unreliable
20165,0,3186,Unreliable
20167,0,6933,Unreliable
20169,12,55740,Unreliable
20171,0,5035,Unreliable
20173,71,505415,14.05
20175,Suppressed,23390,Suppressed
20177,13,178831,Unreliable
20179,0,2553,Unreliable
20181,Suppressed,6115,Suppressed
20183,Suppressed,3706,Suppressed
20185,Suppressed,4359,Suppressed
20187,0,2194,Unreliable
20189,0,5816,Unreliable
20191,Suppressed,23591,Suppressed
20193,Suppressed,7948,Suppressed
20195,0,2980,Unreliable
20197,0,7051,Unreliable
20199,0,1569,Unreliable
20201,0,5629,Unreliable
20203,0,2192,Unreliable
20205,Suppressed,9105,Suppressed
20207,Suppressed,3221,Suppressed
20209,10,160384,Unreliable
21001,Suppressed,18732,Suppressed
21003,Suppressed,20311,Suppressed
21005,Suppressed,21811,Suppressed
21007,Suppressed,8332,Suppressed
21009,10,43027,Unreliable
21011,Suppressed,11961,Suppressed
21013,24,27885,86.07
21015,41,124442,32.95
21017,Suppressed,19998,Suppressed
21019,Suppressed,48886,Suppressed
21021,Suppressed,29013,Suppressed
21023,0,8416,Unreliable
21025,Suppressed,13545,Suppressed
21027,Suppressed,20040,Suppressed
21029,11,76854,Unreliable
21031,Suppressed,12793,Suppressed
21033,Suppressed,12823,Suppressed
21035,Suppressed,37657,Suppressed
21037,29,90988,31.87
21039,Suppressed,5001,Suppressed
21041,Suppressed,10953,Suppressed
21043,Suppressed,27202,Suppressed
21045,Suppressed,16067,Suppressed
21047,Suppressed,74167,Suppressed
21049,10,35614,Unreliable
21051,Suppressed,21364,Suppressed
21053,Suppressed,10146,Suppressed
21055,Suppressed,9255,Suppressed
21057,Suppressed,6789,Suppressed
21059,24,98218,24.44
21061,Suppressed,12062,Suppressed
21063,Suppressed,7637,Suppressed
21065,Suppressed,14488,Suppressed
21067,63,308428,20.43
21069,Suppressed,14508,Suppressed
21071,18,38728,Unreliable
21073,14,49648,Unreliable
21075,0,6385,Unreliable
21077,Suppressed,8474,Suppressed
21079,Suppressed,16915,Suppressed
21081,Suppressed,24753,Suppressed
21083,Suppressed,37451,Suppressed
21085,Suppressed,25997,Suppressed
21087,Suppressed,11180,Suppressed
21089,15,36519,Unreliable
21091,0,8687,Unreliable
21093,13,108191,Unreliable
21095,12,28499,Unreliable
21097,Suppressed,18518,Suppressed
21099,Suppressed,18573,Suppressed
21101,Suppressed,46347,Suppressed
21103,Suppressed,15445,Suppressed
21105,0,4745,Unreliable
21107,17,46634,Unreliable
21109,0,13427,Unreliable
21111,185,756832,24.44
21113,Suppressed,50173,Suppressed
21115,Suppressed,23449,Suppressed
21117,66,163145,40.45
21119,Suppressed,15976,Suppressed
21121,10,31790,Unreliable
21123,Suppressed,14064,Suppressed
21125,Suppressed,59563,Suppressed
21127,Suppressed,15856,Suppressed
21129,Suppressed,7260,Suppressed
21131,Suppressed,11019,Suppressed
21133,Suppressed,23619,Suppressed
21135,0,13806,Unreliable
21137,Suppressed,24370,Suppressed
21139,Suppressed,9359,Suppressed
21141,Suppressed,26876,Suppressed
21143,Suppressed,8451,Suppressed
21145,17,65373,Unreliable
21147,Suppressed,17989,Suppressed
21149,Suppressed,9496,Suppressed
21151,13,85590,Unreliable
21153,Suppressed,12950,Suppressed
21155,Suppressed,20045,Suppressed
21157,11,31107,Unreliable
21159,Suppressed,12647,Suppressed
21161,Suppressed,17278,Suppressed
21163,Suppressed,29210,Suppressed
21165,Suppressed,6288,Suppressed
21167,Suppressed,21349,Suppressed
21169,0,9983,Unreliable
21171,Suppressed,10681,Suppressed
21173,Suppressed,27251,Suppressed
21175,Suppressed,13380,Suppressed
21177,Suppressed,31179,Suppressed
21179,Suppressed,44540,Suppressed
21181,Suppressed,7039,Suppressed
21183,Suppressed,23988,Suppressed
21185,Suppressed,62364,Suppressed
21187,Suppressed,10662,Suppressed
21189,Suppressed,4654,Suppressed
21191,Suppressed,14570,Suppressed
21193,Suppressed,28010,Suppressed
21195,20,63380,31.56
21197,Suppressed,12494,Suppressed
21199,11,63907,Unreliable
21201,0,2235,Unreliable
21203,Suppressed,16693,Suppressed
21205,Suppressed,23527,Suppressed
21207,Suppressed,17752,Suppressed
21209,Suppressed,49947,Suppressed
21211,Suppressed,44216,Suppressed
21213,Suppressed,17793,Suppressed
21215,Suppressed,17637,Suppressed
21217,Suppressed,24649,Suppressed
21219,Suppressed,12503,Suppressed
21221,Suppressed,14293,Suppressed
21223,Suppressed,8816,Suppressed
21225,Suppressed,15029,Suppressed
21227,16,118370,Unreliable
21229,0,11875,Unreliable
21231,Suppressed,20678,Suppressed
21233,Suppressed,13452,Suppressed
21235,14,35766,Unreliable
21237,Suppressed,7248,Suppressed
21239,Suppressed,25275,Suppressed
22001,Suppressed,62204,Suppressed
22003,Suppressed,25537,Suppressed
22005,22,114393,19.23
22007,Suppressed,23187,Suppressed
22009,Suppressed,41299,Suppressed
22011,Suppressed,36167,Suppressed
22013,Suppressed,13981,Suppressed
22015,16,123823,Unreliable
22017,24,254887,9.42
22019,26,195296,13.31
22021,Suppressed,9989,Suppressed
22023,Suppressed,6744,Suppressed
22025,0,10238,Unreliable
22027,Suppressed,16650,Suppressed
22029,Suppressed,20442,Suppressed
22031,0,27083,Unreliable
22033,55,445227,12.35
22035,0,7529,Unreliable
22037,Suppressed,19728,Suppressed
22039,Suppressed,33578,Suppressed
22041,Suppressed,20571,Suppressed
22043,Suppressed,22030,Suppressed
22045,20,73878,27.07
22047,Suppressed,33367,Suppressed
22049,Suppressed,16112,Suppressed
22051,126,434767,28.98
22053,Suppressed,31301,Suppressed
22055,30,230845,13
22057,16,97141,Unreliable
22059,Suppressed,14777,Suppressed
22061,Suppressed,47414,Suppressed
22063,37,134053,27.6
22065,0,11927,Unreliable
22067,Suppressed,27057,Suppressed
22069,Suppressed,39138,Suppressed
22071,116,378715,30.63
22073,17,156220,Unreliable
22075,Suppressed,23550,Suppressed
22077,Suppressed,22499,Suppressed
22079,18,132723,Unreliable
22081,Suppressed,8894,Suppressed
22083,Suppressed,20857,Suppressed
22085,Suppressed,24235,Suppressed
22087,22,43482,50.6
22089,14,52617,Unreliable
22091,Suppressed,10875,Suppressed
22093,0,21752,Unreliable
22095,Suppressed,43761,Suppressed
22097,Suppressed,83454,Suppressed
22099,Suppressed,52936,Suppressed
22101,Suppressed,53543,Suppressed
22103,72,242333,29.71
22105,20,125412,15.95
22107,0,4908,Unreliable
22109,22,112749,19.51
22111,Suppressed,22344,Suppressed
22113,Suppressed,59253,Suppressed
22115,Suppressed,52606,Suppressed
22117,14,46419,Unreliable
22119,Suppressed,40678,Suppressed
22121,Suppressed,24573,Suppressed
22123,Suppressed,11465,Suppressed
22125,0,15444,Unreliable
22127,Suppressed,14813,Suppressed
23001,11,107604,Unreliable
23003,Suppressed,70055,Suppressed
23005,46,285456,16.11
23007,Suppressed,30495,Suppressed
23009,Suppressed,54845,Suppressed
23011,19,121164,Unreliable
23013,Suppressed,39550,Suppressed
23015,Suppressed,34088,Suppressed
23017,Suppressed,57277,Suppressed
23019,19,153364,Unreliable
23021,Suppressed,17124,Suppressed
23023,Suppressed,35013,Suppressed
23025,Suppressed,51706,Suppressed
23027,Suppressed,38940,Suppressed
23029,Suppressed,32190,Suppressed
23031,26,199431,13.04
24001,16,73521,Unreliable
24003,97,555743,17.45
24005,149,823015,18.1
24009,19,90484,Unreliable
24011,Suppressed,32693,Suppressed
24013,37,167564,22.08
24015,25,101913,24.53
24017,15,152864,Unreliable
24019,Suppressed,32660,Suppressed
24021,37,241409,15.33
24023,Suppressed,29889,Suppressed
24025,46,249215,18.46
24027,28,304580,9.19
24029,Suppressed,19944,Suppressed
24031,56,1016677,5.51
24033,53,890081,5.95
24035,10,48517,Unreliable
24037,12,109633,Unreliable
24039,Suppressed,26273,Suppressed
24041,Suppressed,37931,Suppressed
24043,37,149588,24.73
24045,11,100896,Unreliable
24047,Suppressed,51620,Suppressed
24510,205,622104,32.95
25001,49,214990,22.79
25003,21,129585,16.21
25005,134,552780,24.24
25007,Suppressed,17256,Suppressed
25009,128,762550,16.79
25011,11,71221,Unreliable
25013,81,467319,17.33
25015,32,159596,20.05
25017,170,1552802,10.95
25019,0,10399,Unreliable
25021,91,687802,13.23
25023,91,501915,18.13
25025,128,755503,16.94
25027,143,809106,17.67
26001,Suppressed,10578,Suppressed
26003,0,9522,Unreliable
26005,10,112531,Unreliable
26007,Suppressed,29091,Suppressed
26009,Suppressed,23370,Suppressed
26011,Suppressed,15487,Suppressed
26013,Suppressed,8695,Suppressed
26015,Suppressed,59097,Suppressed
26017,20,106832,18.72
26019,Suppressed,17428,Suppressed
26021,19,155252,Unreliable
26023,Suppressed,43649,Suppressed
26025,31,135012,22.96
26027,Suppressed,51910,Suppressed
26029,Suppressed,26129,Suppressed
26031,Suppressed,25726,Suppressed
26033,Suppressed,38696,Suppressed
26035,Suppressed,30569,Suppressed
26037,10,76739,Unreliable
26039,Suppressed,13904,Suppressed
26041,0,36905,Unreliable
26043,Suppressed,26098,Suppressed
26045,18,108348,Unreliable
26047,Suppressed,33140,Suppressed
26049,55,415376,13.24
26051,Suppressed,25493,Suppressed
26053,Suppressed,15916,Suppressed
26055,10,89987,Unreliable
26057,Suppressed,41968,Suppressed
26059,Suppressed,46101,Suppressed
26061,Suppressed,36225,Suppressed
26063,Suppressed,32224,Suppressed
26065,50,282234,17.72
26067,Suppressed,64073,Suppressed
26069,Suppressed,25429,Suppressed
26071,0,11516,Unreliable
26073,Suppressed,70436,Suppressed
26075,Suppressed,160369,Suppressed
26077,42,256725,16.36
26079,0,17196,Unreliable
26081,70,621700,11.26
26083,0,2191,Unreliable
26085,Suppressed,11386,Suppressed
26087,12,88389,Unreliable
26089,Suppressed,21747,Suppressed
26091,Suppressed,99188,Suppressed
26093,29,184443,15.72
26095,Suppressed,6502,Suppressed
26097,Suppressed,11061,Suppressed
26099,237,854769,27.73
26101,Suppressed,24450,Suppressed
26103,12,67700,Unreliable
26105,Suppressed,28605,Suppressed
26107,Suppressed,43108,Suppressed
26109,Suppressed,23791,Suppressed
26111,Suppressed,83919,Suppressed
26113,0,15051,Unreliable
26115,40,150376,26.6
26117,Suppressed,63105,Suppressed
26119,0,9350,Unreliable
26121,35,171008,20.47
26123,Suppressed,48001,Suppressed
26125,109,1231640,8.85
26127,Suppressed,26245,Suppressed
26129,Suppressed,21234,Suppressed
26131,0,6322,Unreliable
26133,Suppressed,23259,Suppressed
26135,Suppressed,8379,Suppressed
26137,Suppressed,24129,Suppressed
26139,24,272701,8.8
26141,Suppressed,13062,Suppressed
26143,Suppressed,24014,Suppressed
26145,31,196542,15.77
26147,39,160469,24.3
26149,Suppressed,60964,Suppressed
26151,Suppressed,41823,Suppressed
26153,0,8247,Unreliable
26155,Suppressed,68900,Suppressed
26157,Suppressed,54263,Suppressed
26159,15,75455,Unreliable
26161,52,354240,14.68
26163,386,1775273,21.74
26165,Suppressed,32645,Suppressed
27001,Suppressed,15742,Suppressed
27003,44,339534,12.96
27005,Suppressed,33231,Suppressed
27007,Suppressed,45670,Suppressed
27009,Suppressed,39214,Suppressed
27011,0,5122,Unreliable
27013,Suppressed,65528,Suppressed
27015,0,25332,Unreliable
27017,Suppressed,35460,Suppressed
27019,Suppressed,95562,Suppressed
27021,Suppressed,28555,Suppressed
27023,Suppressed,12093,Suppressed
27025,Suppressed,53761,Suppressed
27027,Suppressed,60661,Suppressed
27029,Suppressed,8838,Suppressed
27031,Suppressed,5200,Suppressed
27033,0,11616,Unreliable
27035,Suppressed,63208,Suppressed
27037,34,408509,8.32
27039,Suppressed,20349,Suppressed
27041,0,36545,Unreliable
27043,Suppressed,14191,Suppressed
27045,0,20835,Unreliable
27047,Suppressed,30948,Suppressed
27049,Suppressed,46464,Suppressed
27051,0,5989,Unreliable
27053,144,1198778,12.01
27055,Suppressed,18799,Suppressed
27057,0,20658,Unreliable
27059,0,38204,Unreliable
27061,Suppressed,45564,Suppressed
27063,0,10260,Unreliable
27065,Suppressed,15996,Suppressed
27067,0,42410,Unreliable
27069,0,4503,Unreliable
27071,0,13206,Unreliable
27073,0,7027,Unreliable
27075,0,10777,Unreliable
27077,0,3929,Unreliable
27079,Suppressed,27810,Suppressed
27081,0,5830,Unreliable
27083,Suppressed,25487,Suppressed
27085,Suppressed,35918,Suppressed
27087,Suppressed,5532,Suppressed
27089,0,9425,Unreliable
27091,Suppressed,20422,Suppressed
27093,Suppressed,23119,Suppressed
27095,Suppressed,25833,Suppressed
27097,Suppressed,32872,Suppressed
27099,Suppressed,39327,Suppressed
27101,0,8533,Unreliable
27103,Suppressed,33032,Suppressed
27105,0,21617,Unreliable
27107,Suppressed,6631,Suppressed
27109,17,149226,Unreliable
27111,Suppressed,57581,Suppressed
27113,Suppressed,14118,Suppressed
27115,Suppressed,29104,Suppressed
27117,0,9270,Unreliable
27119,Suppressed,31569,Suppressed
27121,Suppressed,10932,Suppressed
27123,66,526714,12.53
27125,0,4057,Unreliable
27127,Suppressed,15744,Suppressed
27129,Suppressed,15166,Suppressed
27131,Suppressed,65049,Suppressed
27133,Suppressed,9520,Suppressed
27135,0,15520,Unreliable
27137,25,200540,12.47
27139,Suppressed,137232,Suppressed
27141,Suppressed,90158,Suppressed
27143,0,15072,Unreliable
27145,17,152092,Unreliable
27147,Suppressed,36465,Suppressed
27149,0,9735,Unreliable
27151,0,9546,Unreliable
27153,Suppressed,24382,Suppressed
27155,0,3445,Unreliable
27157,0,21443,Unreliable
27159,0,13804,Unreliable
27161,Suppressed,19098,Suppressed
27163,20,246603,8.11
27165,Suppressed,11137,Suppressed
27167,0,6557,Unreliable
27169,Suppressed,51232,Suppressed
27171,Suppressed,128470,Suppressed
27173,0,10143,Unreliable
28001,Suppressed,32090,Suppressed
28003,Suppressed,37316,Suppressed
28005,0,12899,Unreliable
28007,0,19317,Unreliable
28009,0,8571,Unreliable
28011,Suppressed,34049,Suppressed
28013,0,14734,Unreliable
28015,0,10385,Unreliable
28017,Suppressed,17311,Suppressed
28019,Suppressed,8371,Suppressed
28021,0,9253,Unreliable
28023,Suppressed,16415,Suppressed
28025,Suppressed,20408,Suppressed
28027,Suppressed,25182,Suppressed
28029,Suppressed,28921,Suppressed
28031,Suppressed,19423,Suppressed
28033,15,168240,Unreliable
28035,Suppressed,77059,Suppressed
28037,0,7931,Unreliable
28039,Suppressed,23159,Suppressed
28041,Suppressed,14244,Suppressed
28043,Suppressed,21612,Suppressed
28045,20,45566,43.89
28047,44,196500,22.39
28049,14,244899,Unreliable
28051,Suppressed,18428,Suppressed
28053,0,8922,Unreliable
28055,0,1395,Unreliable
28057,Suppressed,23434,Suppressed
28059,25,140450,17.8
28061,Suppressed,16470,Suppressed
28063,0,7629,Unreliable
28065,Suppressed,11948,Suppressed
28067,Suppressed,68961,Suppressed
28069,0,10294,Unreliable
28071,Suppressed,51318,Suppressed
28073,Suppressed,58801,Suppressed
28075,Suppressed,80254,Suppressed
28077,Suppressed,12514,Suppressed
28079,Suppressed,23389,Suppressed
28081,Suppressed,85340,Suppressed
28083,Suppressed,31607,Suppressed
28085,Suppressed,34810,Suppressed
28087,Suppressed,59922,Suppressed
28089,Suppressed,100412,Suppressed
28091,Suppressed,26180,Suppressed
28093,Suppressed,36515,Suppressed
28095,Suppressed,36116,Suppressed
28097,Suppressed,10553,Suppressed
28099,Suppressed,29507,Suppressed
28101,Suppressed,21689,Suppressed
28103,0,11089,Unreliable
28105,0,49043,Unreliable
28107,Suppressed,34402,Suppressed
28109,16,55072,Unreliable
28111,Suppressed,12131,Suppressed
28113,Suppressed,40014,Suppressed
28115,Suppressed,30897,Suppressed
28117,Suppressed,25388,Suppressed
28119,0,7803,Unreliable
28121,17,146767,Unreliable
28123,Suppressed,28273,Suppressed
28125,0,4708,Unreliable
28127,0,27500,Unreliable
28129,Suppressed,16225,Suppressed
28131,Suppressed,18016,Suppressed
28133,Suppressed,27997,Suppressed
28135,Suppressed,15081,Suppressed
28137,Suppressed,28373,Suppressed
28139,0,22084,Unreliable
28141,Suppressed,19529,Suppressed
28143,0,10560,Unreliable
28145,0,27754,Unreliable
28147,Suppressed,14931,Suppressed
28149,Suppressed,48218,Suppressed
28151,Suppressed,49688,Suppressed
28153,Suppressed,20539,Suppressed
28155,Suppressed,9987,Suppressed
28157,0,9381,Unreliable
28159,Suppressed,18788,Suppressed
28161,Suppressed,12373,Suppressed
28163,Suppressed,27883,Suppressed
29001,Suppressed,25572,Suppressed
29003,Suppressed,17445,Suppressed
29005,0,5449,Unreliable
29007,Suppressed,25661,Suppressed
29009,Suppressed,35572,Suppressed
29011,Suppressed,12275,Suppressed
29013,Suppressed,16550,Suppressed
29015,Suppressed,18932,Suppressed
29017,Suppressed,12490,Suppressed
29019,22,170773,12.88
29021,15,89631,Unreliable
29023,10,43083,Unreliable
29025,0,9097,Unreliable
29027,10,44359,Unreliable
29029,Suppressed,43862,Suppressed
29031,11,77320,Unreliable
29033,0,9127,Unreliable
29035,Suppressed,6291,Suppressed
29037,11,100641,Unreliable
29039,Suppressed,13913,Suppressed
29041,Suppressed,7628,Suppressed
29043,Suppressed,80899,Suppressed
29045,0,6910,Unreliable
29047,28,230473,12.15
29049,Suppressed,20571,Suppressed
29051,Suppressed,76699,Suppressed
29053,Suppressed,17647,Suppressed
29055,Suppressed,24543,Suppressed
29057,0,7578,Unreliable
29059,Suppressed,16535,Suppressed
29061,0,8294,Unreliable
29063,Suppressed,12840,Suppressed
29065,Suppressed,15730,Suppressed
29067,Suppressed,13515,Suppressed
29069,Suppressed,31712,Suppressed
29071,21,101816,20.63
29073,Suppressed,14901,Suppressed
29075,Suppressed,6775,Suppressed
29077,60,283870,21.14
29079,Suppressed,10355,Suppressed
29081,Suppressed,8741,Suppressed
29083,Suppressed,22059,Suppressed
29085,Suppressed,9305,Suppressed
29087,Suppressed,4568,Suppressed
29089,Suppressed,10257,Suppressed
29091,Suppressed,40393,Suppressed
29093,Suppressed,10344,Suppressed
29095,118,679996,17.35
29097,13,116398,Unreliable
29099,63,221396,28.46
29101,Suppressed,54572,Suppressed
29103,0,4067,Unreliable
29105,Suppressed,35667,Suppressed
29107,Suppressed,32943,Suppressed
29109,Suppressed,38185,Suppressed
29111,Suppressed,10152,Suppressed
29113,Suppressed,53860,Suppressed
29115,Suppressed,12368,Suppressed
29117,Suppressed,14871,Suppressed
29119,Suppressed,22558,Suppressed
29121,Suppressed,15544,Suppressed
29123,Suppressed,12431,Suppressed
29125,0,9018,Unreliable
29127,Suppressed,28904,Suppressed
29129,0,3695,Unreliable
29131,Suppressed,25092,Suppressed
29133,0,14282,Unreliable
29135,0,15748,Unreliable
29137,0,8774,Unreliable
29139,Suppressed,11965,Suppressed
29141,Suppressed,20265,Suppressed
29143,Suppressed,18365,Suppressed
29145,10,58845,Unreliable
29147,Suppressed,23261,Suppressed
29149,0,10996,Unreliable
29151,Suppressed,13688,Suppressed
29153,Suppressed,9560,Suppressed
29155,Suppressed,17823,Suppressed
29157,Suppressed,19072,Suppressed
29159,Suppressed,42205,Suppressed
29161,Suppressed,44807,Suppressed
29163,Suppressed,18669,Suppressed
29165,12,93310,Unreliable
29167,Suppressed,30974,Suppressed
29169,Suppressed,53748,Suppressed
29171,Suppressed,4875,Suppressed
29173,0,10192,Unreliable
29175,Suppressed,24940,Suppressed
29177,Suppressed,23039,Suppressed
29179,Suppressed,6599,Suppressed
29181,Suppressed,14032,Suppressed
29183,58,373495,15.53
29185,0,9487,Unreliable
29186,0,17778,Unreliable
29187,23,66215,34.74
29189,177,1001444,17.67
29195,Suppressed,23252,Suppressed
29197,0,4358,Unreliable
29199,Suppressed,4921,Suppressed
29201,10,39290,Unreliable
29203,0,8297,Unreliable
29205,0,6177,Unreliable
29207,Suppressed,29780,Suppressed
29209,Suppressed,31297,Suppressed
29211,Suppressed,6448,Suppressed
29213,Suppressed,53575,Suppressed
29215,Suppressed,25636,Suppressed
29217,Suppressed,20949,Suppressed
29219,12,32999,Unreliable
29221,Suppressed,25172,Suppressed
29223,Suppressed,13404,Suppressed
29225,Suppressed,36466,Suppressed
29227,Suppressed,2090,Suppressed
29229,Suppressed,18473,Suppressed
29510,97,318416,30.46
30001,0,9341,Unreliable
30003,0,13042,Unreliable
30005,0,6604,Unreliable
30007,0,5692,Unreliable
30009,Suppressed,10340,Suppressed
30011,0,1174,Unreliable
30013,16,82384,Unreliable
30015,0,5849,Unreliable
30017,0,11951,Unreliable
30019,Suppressed,1791,Suppressed
30021,0,9445,Unreliable
30023,Suppressed,9329,Suppressed
30025,Suppressed,3079,Suppressed
30027,0,11501,Unreliable
30029,18,93068,Unreliable
30031,10,94720,Unreliable
30033,0,1290,Unreliable
30035,Suppressed,13739,Suppressed
30037,0,859,Unreliable
30039,0,3138,Unreliable
30041,Suppressed,16568,Suppressed
30043,0,11512,Unreliable
30045,0,2016,Unreliable
30047,Suppressed,29017,Suppressed
30049,Suppressed,65338,Suppressed
30051,Suppressed,2369,Suppressed
30053,Suppressed,19460,Suppressed
30055,0,1709,Unreliable
30057,0,7712,Unreliable
30059,0,1937,Unreliable
30061,Suppressed,4275,Suppressed
30063,18,111807,Unreliable
30065,0,4629,Unreliable
30067,Suppressed,15682,Suppressed
30069,0,506,Unreliable
30071,0,4179,Unreliable
30073,0,6211,Unreliable
30075,0,1748,Unreliable
30077,Suppressed,6993,Suppressed
30079,0,1179,Unreliable
30081,Suppressed,40823,Suppressed
30083,Suppressed,11214,Suppressed
30085,Suppressed,11125,Suppressed
30087,0,9329,Unreliable
30089,0,11363,Unreliable
30091,Suppressed,3668,Suppressed
30093,Suppressed,34523,Suppressed
30095,Suppressed,9318,Suppressed
30097,0,3669,Unreliable
30099,Suppressed,6065,Suppressed
30101,0,5138,Unreliable
30103,0,700,Unreliable
30105,Suppressed,7630,Suppressed
30107,0,2134,Unreliable
30109,0,1121,Unreliable
30111,28,154162,18.16
31001,Suppressed,31610,Suppressed
31003,0,6456,Unreliable
31005,0,458,Unreliable
31007,0,759,Unreliable
31009,0,482,Unreliable
31011,0,5388,Unreliable
31013,Suppressed,11305,Suppressed
31015,0,2032,Unreliable
31017,0,2926,Unreliable
31019,Suppressed,47893,Suppressed
31021,Suppressed,6574,Suppressed
31023,0,8312,Unreliable
31025,Suppressed,25357,Suppressed
31027,0,8711,Unreliable
31029,0,4000,Unreliable
31031,0,5788,Unreliable
31033,0,10091,Unreliable
31035,0,6392,Unreliable
31037,0,10425,Unreliable
31039,Suppressed,8996,Suppressed
31041,0,10792,Unreliable
31043,0,20947,Unreliable
31045,Suppressed,9088,Suppressed
31047,0,24207,Unreliable
31049,Suppressed,1937,Suppressed
31051,0,5851,Unreliable
31053,Suppressed,36515,Suppressed
31055,33,537256,6.14
31057,0,1981,Unreliable
31059,Suppressed,5698,Suppressed
31061,Suppressed,3085,Suppressed
31063,0,2709,Unreliable
31065,0,4865,Unreliable
31067,Suppressed,21864,Suppressed
31069,0,1902,Unreliable
31071,0,2035,Unreliable
31073,0,1972,Unreliable
31075,0,633,Unreliable
31077,0,2494,Unreliable
31079,Suppressed,60720,Suppressed
31081,0,9112,Unreliable
31083,0,3513,Unreliable
31085,0,976,Unreliable
31087,Suppressed,2872,Suppressed
31089,0,10449,Unreliable
31091,0,738,Unreliable
31093,0,6355,Unreliable
31095,Suppressed,7560,Suppressed
31097,Suppressed,5144,Suppressed
31099,0,6548,Unreliable
31101,Suppressed,8130,Suppressed
31103,0,790,Unreliable
31105,0,3702,Unreliable
31107,Suppressed,8565,Suppressed
31109,27,297036,9.09
31111,Suppressed,36051,Suppressed
31113,0,763,Unreliable
31115,0,576,Unreliable
31117,0,526,Unreliable
31119,Suppressed,35278,Suppressed
31121,0,7802,Unreliable
31123,Suppressed,4908,Suppressed
31125,0,3623,Unreliable
31127,Suppressed,7157,Suppressed
31129,0,4413,Unreliable
31131,Suppressed,15752,Suppressed
31133,0,2709,Unreliable
31135,0,2921,Unreliable
31137,Suppressed,9213,Suppressed
31139,0,7150,Unreliable
31141,Suppressed,32505,Suppressed
31143,0,5275,Unreliable
31145,Suppressed,11006,Suppressed
31147,0,8125,Unreliable
31149,0,1411,Unreliable
31151,0,14416,Unreliable
31153,Suppressed,169331,Suppressed
31155,0,20929,Unreliable
31157,Suppressed,36848,Suppressed
31159,0,17089,Unreliable
31161,0,5251,Unreliable
31163,0,3106,Unreliable
31165,0,1313,Unreliable
31167,Suppressed,6133,Suppressed
31169,0,5189,Unreliable
31171,0,699,Unreliable
31173,0,6895,Unreliable
31175,0,4193,Unreliable
31177,Suppressed,20223,Suppressed
31179,0,9411,Unreliable
31181,0,3688,Unreliable
31183,0,759,Unreliable
31185,Suppressed,13883,Suppressed
32001,Suppressed,24063,Suppressed
32003,441,2027868,21.75
32005,Suppressed,47118,Suppressed
32007,Suppressed,52384,Suppressed
