FIPS,Deaths,Population,Crude Rate
19189,0,10354,Unreliable
19191,0,19991,Unreliable
19193,Suppressed,103107,Suppressed
19195,0,7381,Unreliable
19197,0,12562,Unreliable
20001,Suppressed,12369,Suppressed
20003,0,7858,Unreliable
20005,Suppressed,16073,Suppressed
20007,Suppressed,4427,Suppressed
20009,Suppressed,25779,Suppressed
20011,Suppressed,14534,Suppressed
20013,Suppressed,9564,Suppressed
20015,Suppressed,66911,Suppressed
20017,0,2648,Unreliable
20019,0,3250,Unreliable
20021,Suppressed,19939,Suppressed
20023,0,2657,Unreliable
20025,0,1994,Unreliable
20027,0,8002,Unreliable
20029,0,8786,Unreliable
20031,Suppressed,8179,Suppressed
20033,Suppressed,1700,Suppressed
20035,Suppressed,34908,Suppressed
20037,Suppressed,38818,Suppressed
20039,0,2827,Unreliable
20041,Suppressed,18466,Suppressed
20043,0,7600,Unreliable
20045,16,122259,Unreliable
20047,0,2798,Unreliable
20049,0,2530,Unreliable
20051,Suppressed,28553,Suppressed
20053,0,6102,Unreliable
20055,Suppressed,36467,Suppressed
20057,Suppressed,33619,Suppressed
20059,Suppressed,25544,Suppressed
20061,Suppressed,31670,Suppressed
20063,0,2636,Unreliable
20065,0,2482,Unreliable
20067,0,7150,Unreliable
20069,0,5988,Unreliable
20071,0,1232,Unreliable
20073,0,5982,Unreliable
20075,Suppressed,2539,Suppressed
20077,Suppressed,5436,Suppressed
20079,Suppressed,34429,Suppressed
20081,0,3968,Unreliable
20083,0,1794,Unreliable
20085,Suppressed,13171,Suppressed
20087,0,19043,Unreliable
20089,0,2879,Unreliable
20091,67,602401,11.12
20093,0,3838,Unreliable
20095,Suppressed,7152,Suppressed
20097,0,2475,Unreliable
20099,Suppressed,19618,Suppressed
20101,0,1535,Unreliable
20103,16,81758,Unreliable
20105,0,2962,Unreliable
20107,Suppressed,9703,Suppressed
20109,Suppressed,2794,Suppressed
20111,Suppressed,33195,Suppressed
20113,Suppressed,28542,Suppressed
20115,Suppressed,11884,Suppressed
20117,0,9707,Unreliable
20119,Suppressed,4033,Suppressed
20121,Suppressed,34237,Suppressed
20123,0,5979,Unreliable
20125,Suppressed,31829,Suppressed
20127,0,5620,Unreliable
20129,Suppressed,2587,Suppressed
20131,0,10231,Unreliable
20133,Suppressed,16007,Suppressed
20135,0,2750,Unreliable
20137,Suppressed,5361,Suppressed
20139,Suppressed,15949,Suppressed
20141,0,3421,Unreliable
20143,0,5704,Unreliable
20145,Suppressed,6414,Suppressed
20147,0,5234,Unreliable
20149,Suppressed,24383,Suppressed
20151,Suppressed,9164,Suppressed
20153,0,2530,Unreliable
20155,13,61998,Unreliable
20157,Suppressed,4636,Suppressed
20159,Suppressed,9537,Suppressed
20161,Suppressed,74232,Suppressed
20163,0,4920,Unreliable
20165,0,3036,Unreliable
20167,0,6856,Unreliable
20169,10,54224,Unreliable
20171,0,4823,Unreliable
20173,110,516042,21.32
20175,Suppressed,21428,Suppressed
20177,31,176875,17.53
20179,0,2521,Unreliable
20181,0,5917,Unreliable
20183,Suppressed,3583,Suppressed
20185,0,4156,Unreliable
20187,0,2006,Unreliable
20189,0,5485,Unreliable
20191,Suppressed,22836,Suppressed
20193,Suppressed,7777,Suppressed
20195,0,2803,Unreliable
20197,0,6931,Unreliable
20199,0,1518,Unreliable
20201,Suppressed,5406,Suppressed
20203,0,2119,Unreliable
20205,Suppressed,8525,Suppressed
20207,0,3138,Unreliable
20209,25,165429,15.11
21001,Suppressed,19202,Suppressed
21003,11,21315,Unreliable
21005,11,22747,Unreliable
21007,Suppressed,7888,Suppressed
21009,Suppressed,44249,Suppressed
21011,Suppressed,12500,Suppressed
21013,11,26032,Unreliable
21015,35,133581,26.2
21017,Suppressed,19788,Suppressed
21019,31,46718,66.36
21021,Suppressed,30060,Suppressed
21023,Suppressed,8303,Suppressed
21025,Suppressed,12630,Suppressed
21027,Suppressed,20477,Suppressed
21029,30,81676,36.73
21031,Suppressed,12879,Suppressed
21033,Suppressed,12747,Suppressed
21035,Suppressed,39001,Suppressed
21037,40,93584,42.74
21039,0,4760,Unreliable
21041,Suppressed,10631,Suppressed
21043,Suppressed,26797,Suppressed
21045,Suppressed,16159,Suppressed
21047,10,70461,Unreliable
21049,15,36263,Unreliable
21051,Suppressed,19901,Suppressed
21053,Suppressed,10218,Suppressed
21055,0,8806,Unreliable
21057,0,6614,Unreliable
21059,10,101511,Unreliable
21061,Suppressed,12150,Suppressed
21063,Suppressed,7517,Suppressed
21065,11,14106,Unreliable
21067,103,323152,31.87
21069,Suppressed,14581,Suppressed
21071,13,35589,Unreliable
21073,18,50991,Unreliable
21075,Suppressed,5969,Suppressed
21077,Suppressed,8869,Suppressed
21079,Suppressed,17666,Suppressed
21081,17,25069,Unreliable
21083,Suppressed,37266,Suppressed
21085,Suppressed,26427,Suppressed
21087,Suppressed,10941,Suppressed
21089,27,35098,76.93
21091,Suppressed,8722,Suppressed
21093,22,110958,19.83
21095,10,26010,Unreliable
21097,Suppressed,18886,Suppressed
21099,Suppressed,19035,Suppressed
21101,0,45210,Unreliable
21103,Suppressed,16126,Suppressed
21105,0,4380,Unreliable
21107,Suppressed,44686,Suppressed
21109,Suppressed,13329,Suppressed
21111,329,766757,42.91
21113,22,54115,40.65
21115,Suppressed,22188,Suppressed
21117,87,166998,52.1
21119,Suppressed,14806,Suppressed
21121,Suppressed,31145,Suppressed
21123,Suppressed,14398,Suppressed
21125,Suppressed,60813,Suppressed
21127,Suppressed,15317,Suppressed
21129,Suppressed,7403,Suppressed
21131,Suppressed,9877,Suppressed
21133,Suppressed,21553,Suppressed
21135,Suppressed,13275,Suppressed
21137,Suppressed,24549,Suppressed
21139,Suppressed,9194,Suppressed
21141,Suppressed,27102,Suppressed
21143,Suppressed,8210,Suppressed
21145,14,65418,Unreliable
21147,0,17231,Unreliable
21149,Suppressed,9207,Suppressed
21151,53,92987,57
21153,Suppressed,12161,Suppressed
21155,Suppressed,19273,Suppressed
21157,Suppressed,31100,Suppressed
21159,Suppressed,11195,Suppressed
21161,Suppressed,17070,Suppressed
21163,Suppressed,28572,Suppressed
21165,0,6489,Unreliable
21167,Suppressed,21933,Suppressed
21169,0,10071,Unreliable
21171,Suppressed,10650,Suppressed
21173,Suppressed,28157,Suppressed
21175,Suppressed,13309,Suppressed
21177,Suppressed,30622,Suppressed
21179,14,46233,Unreliable
21181,Suppressed,7269,Suppressed
21183,Suppressed,23994,Suppressed
21185,16,66799,Unreliable
21187,Suppressed,10901,Suppressed
21189,Suppressed,4415,Suppressed
21191,Suppressed,14590,Suppressed
21193,Suppressed,25758,Suppressed
21195,23,57876,39.74
21197,Suppressed,12359,Suppressed
21199,14,64979,Unreliable
21201,Suppressed,2108,Suppressed
21203,Suppressed,16695,Suppressed
21205,Suppressed,24460,Suppressed
21207,Suppressed,17923,Suppressed
21209,13,57004,Unreliable
21211,15,49024,Unreliable
21213,Suppressed,18572,Suppressed
21215,Suppressed,19351,Suppressed
21217,Suppressed,25769,Suppressed
21219,Suppressed,12294,Suppressed
21221,Suppressed,14651,Suppressed
21223,Suppressed,8471,Suppressed
21225,Suppressed,14381,Suppressed
21227,23,132896,17.31
21229,Suppressed,12095,Suppressed
21231,Suppressed,20333,Suppressed
21233,0,12942,Unreliable
21235,Suppressed,36264,Suppressed
21237,Suppressed,7157,Suppressed
21239,Suppressed,26734,Suppressed
22001,16,62045,Unreliable
22003,Suppressed,25627,Suppressed
22005,27,126604,21.33
22007,Suppressed,21891,Suppressed
22009,Suppressed,40144,Suppressed
22011,Suppressed,37497,Suppressed
22013,Suppressed,13241,Suppressed
22015,12,127039,Unreliable
22017,28,240204,11.66
22019,35,203436,17.2
22021,Suppressed,9918,Suppressed
22023,Suppressed,6973,Suppressed
22025,0,9494,Unreliable
22027,Suppressed,15670,Suppressed
22029,0,19259,Unreliable
22031,Suppressed,27463,Suppressed
22033,125,440059,28.41
22035,0,6861,Unreliable
22037,Suppressed,19135,Suppressed
22039,Suppressed,33395,Suppressed
22041,Suppressed,20015,Suppressed
22043,Suppressed,22389,Suppressed
22045,15,69830,Unreliable
22047,Suppressed,32511,Suppressed
22049,Suppressed,15744,Suppressed
22051,158,432493,36.53
22053,13,31368,Unreliable
22055,65,244390,26.6
22057,21,97614,21.51
22059,Suppressed,14892,Suppressed
22061,Suppressed,46742,Suppressed
22063,54,140789,38.36
22065,0,10951,Unreliable
22067,Suppressed,24874,Suppressed
22069,Suppressed,38158,Suppressed
22071,173,390144,44.34
22073,27,153279,17.61
22075,Suppressed,23197,Suppressed
22077,Suppressed,21730,Suppressed
22079,45,129648,34.71
22081,Suppressed,8442,Suppressed
22083,Suppressed,20122,Suppressed
22085,Suppressed,23884,Suppressed
22087,26,47244,55.03
22089,11,53100,Unreliable
22091,Suppressed,10132,Suppressed
22093,Suppressed,21096,Suppressed
22095,10,42837,Unreliable
22097,15,82124,Unreliable
22099,11,53431,Unreliable
22101,10,49348,Unreliable
22103,100,260419,38.4
22105,44,134758,32.65
22107,0,4334,Unreliable
22109,39,110461,35.31
22111,Suppressed,22108,Suppressed
22113,Suppressed,59511,Suppressed
22115,Suppressed,47429,Suppressed
22117,51,46194,110.4
22119,Suppressed,38340,Suppressed
22121,Suppressed,26465,Suppressed
22123,Suppressed,10830,Suppressed
22125,Suppressed,15568,Suppressed
22127,Suppressed,13904,Suppressed
23001,34,108277,31.4
23003,11,67055,Unreliable
23005,88,295003,29.83
23007,Suppressed,30199,Suppressed
23009,Suppressed,54987,Suppressed
23011,42,122302,34.34
23013,Suppressed,39772,Suppressed
23015,11,34634,Unreliable
23017,10,57975,Unreliable
23019,51,152148,33.52
23021,Suppressed,16785,Suppressed
23023,Suppressed,35856,Suppressed
23025,18,50484,Unreliable
23027,Suppressed,39715,Suppressed
23029,10,31379,Unreliable
23031,58,207641,27.93
24001,22,70416,31.24
24003,255,579234,44.02
24005,381,827370,46.05
24009,36,92525,38.91
24011,18,33406,Unreliable
24013,71,168447,42.15
24015,73,102855,70.97
24017,45,163257,27.56
24019,15,31929,Unreliable
24021,69,259547,26.58
24023,Suppressed,29014,Suppressed
24025,103,255441,40.32
24027,46,325690,14.12
24029,Suppressed,19422,Suppressed
24031,143,1050688,13.61
24033,167,909327,18.37
24035,18,50381,Unreliable
24037,33,113510,29.07
24039,Suppressed,25616,Suppressed
24041,10,37181,Unreliable
24043,86,151049,56.94
24045,33,103609,31.85
24047,15,52276,Unreliable
24510,707,593490,119.13
25001,84,212990,39.44
25003,54,124944,43.22
25005,281,565217,49.72
25007,Suppressed,17332,Suppressed
25009,294,789034,37.26
25011,20,70180,28.5
25013,219,466372,46.96
25015,47,160830,29.22
25017,337,1611699,20.91
25019,Suppressed,11399,Suppressed
25021,146,706775,20.66
25023,183,521202,35.11
25025,248,803907,30.85
25027,292,830622,35.15
26001,Suppressed,10405,Suppressed
26003,0,9108,Unreliable
26005,14,118081,Unreliable
26007,Suppressed,28405,Suppressed
26009,Suppressed,23324,Suppressed
26011,Suppressed,14883,Suppressed
26013,0,8209,Unreliable
26015,Suppressed,61550,Suppressed
26017,28,103126,27.15
26019,Suppressed,17766,Suppressed
26021,23,153401,14.99
26023,Suppressed,43517,Suppressed
26025,38,134159,28.32
26027,11,51787,Unreliable
26029,Suppressed,26143,Suppressed
26031,Suppressed,25276,Suppressed
26033,Suppressed,37349,Suppressed
26035,10,30950,Unreliable
26037,11,79595,Unreliable
26039,Suppressed,14029,Suppressed
26041,Suppressed,35784,Suppressed
26043,Suppressed,25239,Suppressed
26045,13,110268,Unreliable
26047,Suppressed,33415,Suppressed
26049,176,405813,43.37
26051,Suppressed,25449,Suppressed
26053,0,13975,Unreliable
26055,11,93088,Unreliable
26057,Suppressed,40711,Suppressed
26059,Suppressed,45605,Suppressed
26061,Suppressed,35684,Suppressed
26063,Suppressed,30981,Suppressed
26065,94,292406,32.15
26067,10,64697,Unreliable
26069,Suppressed,25127,Suppressed
26071,Suppressed,11066,Suppressed
26073,Suppressed,69872,Suppressed
26075,17,158510,Unreliable
26077,45,265066,16.98
26079,Suppressed,18038,Suppressed
26081,103,656955,15.68
26083,0,2116,Unreliable
26085,Suppressed,11853,Suppressed
26087,16,87607,Unreliable
26089,0,21761,Unreliable
26091,24,98451,24.38
26093,41,191995,21.35
26095,Suppressed,6229,Suppressed
26097,0,10799,Unreliable
26099,268,873972,30.66
26101,Suppressed,24558,Suppressed
26103,Suppressed,66699,Suppressed
26105,Suppressed,29144,Suppressed
26107,Suppressed,43453,Suppressed
26109,Suppressed,22780,Suppressed
26111,14,83156,Unreliable
26113,Suppressed,15118,Suppressed
26115,40,150500,26.58
26117,Suppressed,63888,Suppressed
26119,0,9328,Unreliable
26121,53,173566,30.54
26123,Suppressed,48980,Suppressed
26125,160,1257584,12.72
26127,Suppressed,26467,Suppressed
26129,Suppressed,20997,Suppressed
26131,Suppressed,5720,Suppressed
26133,Suppressed,23460,Suppressed
26135,Suppressed,8241,Suppressed
26137,0,24668,Unreliable
26139,36,291830,12.34
26141,Suppressed,12592,Suppressed
26143,Suppressed,24019,Suppressed
26145,39,190539,20.47
26147,57,159128,35.82
26149,Suppressed,60964,Suppressed
26151,Suppressed,41170,Suppressed
26153,Suppressed,8094,Suppressed
26155,13,68122,Unreliable
26157,Suppressed,52245,Suppressed
26159,17,75677,Unreliable
26161,68,367601,18.5
26163,756,1749343,43.22
26165,Suppressed,33631,Suppressed
27001,Suppressed,15886,Suppressed
27003,44,356921,12.33
27005,Suppressed,34423,Suppressed
27007,12,47188,Unreliable
27009,Suppressed,40889,Suppressed
27011,0,4991,Unreliable
27013,Suppressed,67653,Suppressed
27015,Suppressed,25008,Suppressed
27017,Suppressed,35871,Suppressed
27019,10,105089,Unreliable
27021,Suppressed,29779,Suppressed
27023,0,11800,Unreliable
27025,Suppressed,56579,Suppressed
27027,Suppressed,64222,Suppressed
27029,Suppressed,8818,Suppressed
27031,0,5463,Unreliable
27033,Suppressed,11196,Suppressed
27035,Suppressed,65055,Suppressed
27037,47,429021,10.96
27039,Suppressed,20934,Suppressed
27041,Suppressed,38141,Suppressed
27043,Suppressed,13653,Suppressed
27045,Suppressed,21067,Suppressed
27047,Suppressed,30281,Suppressed
27049,10,46340,Unreliable
27051,Suppressed,5972,Suppressed
27053,236,1265843,18.64
27055,Suppressed,18600,Suppressed
27057,Suppressed,21491,Suppressed
27059,Suppressed,40596,Suppressed
27061,11,45130,Unreliable
27063,0,9846,Unreliable
27065,Suppressed,16337,Suppressed
27067,Suppressed,43199,Suppressed
27069,0,4298,Unreliable
27071,Suppressed,12229,Suppressed
27073,Suppressed,6623,Suppressed
27075,Suppressed,10641,Suppressed
27077,0,3740,Unreliable
27079,Suppressed,28887,Suppressed
27081,0,5639,Unreliable
27083,Suppressed,25474,Suppressed
27085,Suppressed,35893,Suppressed
27087,Suppressed,5527,Suppressed
27089,Suppressed,9336,Suppressed
27091,0,19683,Unreliable
27093,Suppressed,23222,Suppressed
27095,Suppressed,26277,Suppressed
27097,Suppressed,33386,Suppressed
27099,Suppressed,40062,Suppressed
27101,Suppressed,8194,Suppressed
27103,Suppressed,34274,Suppressed
27105,Suppressed,21629,Suppressed
27107,Suppressed,6375,Suppressed
27109,18,158293,Unreliable
27111,Suppressed,58746,Suppressed
27113,Suppressed,14119,Suppressed
27115,Suppressed,29579,Suppressed
27117,0,9126,Unreliable
27119,Suppressed,31364,Suppressed
27121,Suppressed,11249,Suppressed
27123,100,550321,18.17
27125,0,4055,Unreliable
27127,0,15170,Unreliable
27129,Suppressed,14548,Suppressed
27131,Suppressed,66972,Suppressed
27133,0,9315,Unreliable
27135,Suppressed,15165,Suppressed
27137,41,199070,20.6
27139,16,149013,Unreliable
27141,11,97238,Unreliable
27143,0,14865,Unreliable
27145,15,161075,Unreliable
27147,Suppressed,36649,Suppressed
27149,0,9805,Unreliable
27151,0,9266,Unreliable
27153,Suppressed,24664,Suppressed
27155,0,3259,Unreliable
27157,Suppressed,21627,Suppressed
27159,Suppressed,13682,Suppressed
27161,Suppressed,18612,Suppressed
27163,41,262440,15.62
27165,Suppressed,10897,Suppressed
27167,Suppressed,6207,Suppressed
27169,Suppressed,50484,Suppressed
27171,13,138377,Unreliable
27173,0,9709,Unreliable
28001,Suppressed,30693,Suppressed
28003,Suppressed,36953,Suppressed
28005,0,12297,Unreliable
28007,Suppressed,18174,Suppressed
28009,0,8259,Unreliable
28011,0,30628,Unreliable
28013,0,14361,Unreliable
28015,Suppressed,9947,Suppressed
28017,Suppressed,17103,Suppressed
28019,Suppressed,8210,Suppressed
28021,0,8988,Unreliable
28023,0,15541,Unreliable
28025,0,19316,Unreliable
28027,Suppressed,22124,Suppressed
28029,Suppressed,28065,Suppressed
28031,Suppressed,18636,Suppressed
28033,33,184945,17.84
28035,10,74897,Unreliable
28037,Suppressed,7713,Suppressed
28039,Suppressed,24500,Suppressed
28041,0,13586,Unreliable
28043,Suppressed,20758,Suppressed
28045,22,47632,46.19
28047,40,208080,19.22
28049,25,231840,10.78
28051,Suppressed,17010,Suppressed
28053,0,8064,Unreliable
28055,0,1327,Unreliable
28057,Suppressed,23390,Suppressed
28059,31,143617,21.59
28061,Suppressed,16383,Suppressed
28063,Suppressed,6990,Suppressed
28065,Suppressed,11128,Suppressed
28067,Suppressed,68098,Suppressed
28069,0,9742,Unreliable
28071,Suppressed,54019,Suppressed
28073,Suppressed,63343,Suppressed
28075,Suppressed,74125,Suppressed
28077,Suppressed,12586,Suppressed
28079,Suppressed,22786,Suppressed
28081,10,85436,Unreliable
28083,Suppressed,28183,Suppressed
28085,Suppressed,34153,Suppressed
28087,Suppressed,58595,Suppressed
28089,Suppressed,106272,Suppressed
28091,Suppressed,24573,Suppressed
28093,Suppressed,35294,Suppressed
28095,Suppressed,35252,Suppressed
28097,Suppressed,9775,Suppressed
28099,Suppressed,29118,Suppressed
28101,0,21018,Unreliable
28103,Suppressed,10417,Suppressed
28105,Suppressed,49587,Suppressed
28107,Suppressed,34192,Suppressed
28109,16,55535,Unreliable
28111,Suppressed,11973,Suppressed
28113,Suppressed,39288,Suppressed
28115,Suppressed,32174,Suppressed
28117,Suppressed,25126,Suppressed
28119,Suppressed,6792,Suppressed
28121,21,155271,13.52
28123,Suppressed,28124,Suppressed
28125,0,4321,Unreliable
28127,Suppressed,26658,Suppressed
28129,Suppressed,15916,Suppressed
28131,Suppressed,18336,Suppressed
28133,Suppressed,25110,Suppressed
28135,Suppressed,13809,Suppressed
28137,Suppressed,28321,Suppressed
28139,Suppressed,22015,Suppressed
28141,Suppressed,19383,Suppressed
28143,Suppressed,9632,Suppressed
28145,Suppressed,28815,Suppressed
28147,Suppressed,14286,Suppressed
28149,Suppressed,45381,Suppressed
28151,Suppressed,43909,Suppressed
28153,Suppressed,20183,Suppressed
28155,Suppressed,9689,Suppressed
28157,0,8630,Unreliable
28159,Suppressed,17955,Suppressed
28161,Suppressed,12108,Suppressed
28163,Suppressed,29690,Suppressed
29001,Suppressed,25343,Suppressed
29003,Suppressed,17712,Suppressed
29005,0,5143,Unreliable
29007,Suppressed,25388,Suppressed
29009,Suppressed,35789,Suppressed
29011,Suppressed,11754,Suppressed
29013,Suppressed,16172,Suppressed
29015,Suppressed,19443,Suppressed
29017,Suppressed,12133,Suppressed
29019,29,180463,16.07
29021,16,87364,Unreliable
29023,Suppressed,42478,Suppressed
29025,Suppressed,9020,Suppressed
29027,Suppressed,44743,Suppressed
29029,Suppressed,46305,Suppressed
29031,18,78871,Unreliable
29033,Suppressed,8679,Suppressed
29035,Suppressed,5982,Suppressed
29037,15,105780,Unreliable
29039,Suppressed,14349,Suppressed
29041,0,7426,Unreliable
29043,Suppressed,88595,Suppressed
29045,0,6797,Unreliable
29047,39,249948,15.6
29049,Suppressed,20387,Suppressed
29051,10,76745,Unreliable
29053,Suppressed,17709,Suppressed
29055,11,23920,Unreliable
29057,Suppressed,7561,Suppressed
29059,Suppressed,16878,Suppressed
29061,0,8278,Unreliable
29063,0,12547,Unreliable
29065,Suppressed,15573,Suppressed
29067,Suppressed,13185,Suppressed
29069,Suppressed,29131,Suppressed
29071,47,103967,45.21
29073,Suppressed,14706,Suppressed
29075,Suppressed,6571,Suppressed
29077,79,293086,26.95
29079,0,9850,Unreliable
29081,Suppressed,8352,Suppressed
29083,Suppressed,21824,Suppressed
29085,Suppressed,9544,Suppressed
29087,0,4403,Unreliable
29089,Suppressed,10001,Suppressed
29091,Suppressed,40117,Suppressed
29093,Suppressed,10125,Suppressed
29095,141,703011,20.06
29097,14,121328,Unreliable
29099,102,225081,45.32
29101,Suppressed,54062,Suppressed
29103,Suppressed,3959,Suppressed
29105,Suppressed,35723,Suppressed
29107,Suppressed,32708,Suppressed
29109,Suppressed,38355,Suppressed
29111,0,9776,Unreliable
29113,23,59013,38.97
29115,0,11920,Unreliable
29117,Suppressed,15227,Suppressed
29119,Suppressed,22837,Suppressed
29121,0,15117,Unreliable
29123,Suppressed,12088,Suppressed
29125,0,8697,Unreliable
29127,Suppressed,28530,Suppressed
29129,0,3617,Unreliable
29131,Suppressed,25619,Suppressed
29133,Suppressed,13180,Suppressed
29135,0,16132,Unreliable
29137,Suppressed,8644,Suppressed
29139,Suppressed,11551,Suppressed
29141,0,20627,Unreliable
29143,0,17076,Unreliable
29145,Suppressed,58236,Suppressed
29147,0,22092,Unreliable
29149,0,10529,Unreliable
29151,0,13615,Unreliable
29153,0,9174,Unreliable
29155,Suppressed,15805,Suppressed
29157,Suppressed,19136,Suppressed
29159,Suppressed,42339,Suppressed
29161,23,44573,51.6
29163,Suppressed,18302,Suppressed
29165,12,104418,Unreliable
29167,Suppressed,32149,Suppressed
29169,24,52607,45.62
29171,Suppressed,4696,Suppressed
29173,Suppressed,10309,Suppressed
29175,Suppressed,24748,Suppressed
29177,Suppressed,23018,Suppressed
29179,Suppressed,6270,Suppressed
29181,0,13288,Unreliable
29183,102,402022,25.37
29185,0,9397,Unreliable
29186,Suppressed,17894,Suppressed
29187,25,67215,37.19
29189,333,994205,33.49
29195,Suppressed,22761,Suppressed
29197,0,4660,Unreliable
29199,Suppressed,4902,Suppressed
29201,Suppressed,38280,Suppressed
29203,Suppressed,8166,Suppressed
29205,0,5930,Unreliable
29207,Suppressed,29025,Suppressed
29209,Suppressed,31952,Suppressed
29211,Suppressed,6089,Suppressed
29213,10,55928,Unreliable
29215,Suppressed,25398,Suppressed
29217,Suppressed,20563,Suppressed
29219,Suppressed,35649,Suppressed
29221,Suppressed,24730,Suppressed
29223,Suppressed,12873,Suppressed
29225,13,39592,Unreliable
29227,0,2013,Unreliable
29229,Suppressed,18289,Suppressed
29510,246,300576,81.84
30001,0,9453,Unreliable
30003,Suppressed,13319,Suppressed
30005,Suppressed,6681,Suppressed
30007,Suppressed,6237,Suppressed
30009,0,10725,Unreliable
30011,0,1252,Unreliable
30013,16,81366,Unreliable
30015,0,5635,Unreliable
30017,Suppressed,11402,Suppressed
30019,0,1690,Unreliable
30021,0,8613,Unreliable
30023,Suppressed,9140,Suppressed
30025,0,2846,Unreliable
30027,Suppressed,11050,Suppressed
30029,12,103806,Unreliable
30031,12,114434,Unreliable
30033,0,1258,Unreliable
30035,Suppressed,13753,Suppressed
30037,0,821,Unreliable
30039,0,3379,Unreliable
30041,Suppressed,16484,Suppressed
30043,Suppressed,12221,Suppressed
30045,0,2007,Unreliable
30047,Suppressed,30458,Suppressed
30049,Suppressed,69432,Suppressed
30051,0,2337,Unreliable
30053,Suppressed,19980,Suppressed
30055,0,1664,Unreliable
30057,Suppressed,8600,Suppressed
30059,0,1862,Unreliable
30061,0,4397,Unreliable
30063,13,119600,Unreliable
30065,0,4633,Unreliable
30067,Suppressed,16606,Suppressed
30069,0,487,Unreliable
30071,0,3954,Unreliable
30073,0,5911,Unreliable
30075,0,1682,Unreliable
30077,Suppressed,6890,Suppressed
30079,0,1077,Unreliable
30081,Suppressed,43806,Suppressed
30083,Suppressed,10803,Suppressed
30085,Suppressed,11004,Suppressed
30087,0,8937,Unreliable
30089,Suppressed,12113,Suppressed
30091,0,3309,Unreliable
30093,Suppressed,34915,Suppressed
30095,0,9642,Unreliable
30097,0,3737,Unreliable
30099,0,6147,Unreliable
30101,Suppressed,4736,Suppressed
30103,0,696,Unreliable
30105,Suppressed,7396,Suppressed
30107,Suppressed,2126,Suppressed
30109,0,969,Unreliable
30111,33,161300,20.46
31001,Suppressed,31363,Suppressed
31003,0,6298,Unreliable
31005,0,463,Unreliable
31007,0,745,Unreliable
31009,0,465,Unreliable
31011,0,5192,Unreliable
31013,0,10783,Unreliable
31015,0,1919,Unreliable
31017,0,2955,Unreliable
31019,Suppressed,49659,Suppressed
31021,0,6459,Unreliable
31023,0,8016,Unreliable
31025,Suppressed,26248,Suppressed
31027,Suppressed,8402,Suppressed
31029,0,3924,Unreliable
31031,0,5689,Unreliable
31033,0,8910,Unreliable
31035,0,6203,Unreliable
31037,Suppressed,10709,Suppressed
31039,Suppressed,8846,Suppressed
31041,Suppressed,10777,Suppressed
31043,Suppressed,20026,Suppressed
31045,Suppressed,8589,Suppressed
31047,Suppressed,23595,Suppressed
31049,0,1794,Unreliable
31051,0,5636,Unreliable
31053,Suppressed,36565,Suppressed
31055,59,571327,10.33
31057,Suppressed,1693,Suppressed
31059,0,5462,Unreliable
31061,0,2979,Unreliable
31063,0,2627,Unreliable
31065,0,4676,Unreliable
31067,Suppressed,21513,Suppressed
31069,0,1837,Unreliable
31071,0,1969,Unreliable
31073,0,1990,Unreliable
31075,0,623,Unreliable
31077,0,2356,Unreliable
31079,Suppressed,61353,Suppressed
31081,0,9324,Unreliable
31083,0,3380,Unreliable
31085,0,922,Unreliable
31087,0,2762,Unreliable
31089,0,10067,Unreliable
31091,0,682,Unreliable
31093,0,6445,Unreliable
31095,0,7046,Unreliable
31097,Suppressed,5071,Suppressed
31099,0,6495,Unreliable
31101,Suppressed,8034,Suppressed
31103,0,806,Unreliable
31105,0,3632,Unreliable
31107,0,8332,Unreliable
31109,30,319090,9.4
31111,Suppressed,34914,Suppressed
31113,0,748,Unreliable
31115,0,664,Unreliable
31117,0,494,Unreliable
31119,Suppressed,35099,Suppressed
31121,0,7755,Unreliable
31123,Suppressed,4642,Suppressed
31125,0,3519,Unreliable
31127,Suppressed,6972,Suppressed
31129,0,4148,Unreliable
31131,Suppressed,16012,Suppressed
31133,0,2613,Unreliable
31135,0,2891,Unreliable
31137,0,9034,Unreliable
31139,0,7148,Unreliable
31141,Suppressed,33470,Suppressed
31143,0,5213,Unreliable
31145,0,10724,Unreliable
31147,0,7865,Unreliable
31149,0,1357,Unreliable
31151,Suppressed,14224,Suppressed
31153,20,187196,10.68
31155,0,21578,Unreliable
31157,Suppressed,35618,Suppressed
31159,Suppressed,17284,Suppressed
31161,0,5246,Unreliable
31163,0,3001,Unreliable
31165,0,1166,Unreliable
31167,0,5920,Unreliable
31169,0,5003,Unreliable
31171,0,722,Unreliable
31173,Suppressed,7224,Suppressed
31175,Suppressed,4158,Suppressed
31177,Suppressed,20729,Suppressed
31179,0,9385,Unreliable
31181,Suppressed,3487,Suppressed
31183,0,783,Unreliable
31185,Suppressed,13679,Suppressed
32001,Suppressed,24909,Suppressed
32003,445,2266715,19.63
32005,Suppressed,48905,Suppressed
32007,Suppressed,52778,Suppressed
32009,0,873,Unreliable
32011,0,2029,Unreliable
32013,Suppressed,16831,Suppressed
32015,0,5532,Unreliable
32017,0,5183,Unreliable
32019,20,57510,34.78
32021,Suppressed,4505,Suppressed
32023,11,46523,Unreliable
32027,0,6725,Unreliable
32029,Suppressed,4123,Suppressed
32031,131,471519,27.78
32033,Suppressed,9580,Suppressed
32510,13,55916,Unreliable
33001,21,61303,34.26
33003,13,48910,Unreliable
