FIPS,Deaths,Population,2016 MR
12107,12.0,72277.0,16.6
12109,37.0,235087.0,15.74
12111,102.0,306507.0,33.28
12113,21.0,170497.0,12.32
12115,90.0,412569.0,21.81
12117,85.0,455479.0,18.66
12119,15.0,123996.0,12.1
12121,-9.0,43794.0,-9.0
12123,-9.0,22175.0,-9.0
12125,-9.0,15142.0,-9.0
12127,113.0,529364.0,21.35
12129,-9.0,31893.0,-9.0
12131,-9.0,65889.0,-9.0
12133,-9.0,24569.0,-9.0
13001,-9.0,18428.0,-9.0
13003,-9.0,8273.0,-9.0
13005,0.0,11372.0,0.0
13007,0.0,3150.0,0.0
13009,0.0,45144.0,0.0
13011,-9.0,18397.0,-9.0
13013,13.0,77126.0,16.86
13015,20.0,103807.0,19.27
13017,-9.0,17243.0,-9.0
13019,-9.0,18993.0,-9.0
13021,16.0,152760.0,10.47
13023,-9.0,12970.0,-9.0
13025,-9.0,18355.0,-9.0
13027,-9.0,15687.0,-9.0
13029,-9.0,36230.0,-9.0
13031,-9.0,74722.0,-9.0
13033,-9.0,22688.0,-9.0
13035,-9.0,23817.0,-9.0
13037,-9.0,6324.0,-9.0
13039,-9.0,53008.0,-9.0
13043,-9.0,10910.0,-9.0
13045,29.0,116261.0,24.94
13047,21.0,66398.0,31.63
13049,-9.0,12497.0,-9.0
13051,35.0,289082.0,12.11
13053,0.0,10922.0,0.0
13055,-9.0,24824.0,-9.0
13057,50.0,241689.0,20.69
13059,17.0,124707.0,13.63
13061,-9.0,3020.0,-9.0
13063,22.0,279462.0,7.87
13065,-9.0,6829.0,-9.0
13067,126.0,748150.0,16.84
13069,-9.0,43012.0,-9.0
13071,-9.0,45708.0,-9.0
13073,20.0,147450.0,13.56
13075,0.0,17167.0,0.0
13077,16.0,140526.0,11.39
13079,-9.0,12322.0,-9.0
13081,-9.0,22721.0,-9.0
13083,0.0,16257.0,0.0
13085,-9.0,23604.0,-9.0
13087,-9.0,26822.0,-9.0
13089,76.0,740321.0,10.27
13091,-9.0,20563.0,-9.0
13093,-9.0,13763.0,-9.0
13095,-9.0,90017.0,-9.0
13097,32.0,142224.0,22.5
13099,-9.0,10339.0,-9.0
13101,0.0,3962.0,0.0
13103,-9.0,58712.0,-9.0
13105,-9.0,19143.0,-9.0
13107,0.0,22635.0,0.0
13109,-9.0,10670.0,-9.0
13111,-9.0,24900.0,-9.0
13113,-9.0,111627.0,-9.0
13115,17.0,96560.0,17.61
13117,22.0,221009.0,9.95
13119,-9.0,22320.0,-9.0
13121,162.0,1023336.0,15.83
13123,-9.0,29733.0,-9.0
13125,0.0,3006.0,0.0
13127,12.0,84502.0,14.2
13129,10.0,56904.0,17.57
13131,-9.0,24808.0,-9.0
13133,-9.0,17003.0,-9.0
13135,80.0,907135.0,8.82
13137,-9.0,44246.0,-9.0
13139,31.0,196637.0,15.77
13141,0.0,8640.0,0.0
13143,10.0,29042.0,34.43
13145,-9.0,33652.0,-9.0
13147,-9.0,25553.0,-9.0
13149,-9.0,11487.0,-9.0
13151,40.0,221768.0,18.04
13153,14.0,152122.0,9.2
13155,-9.0,9422.0,-9.0
13157,11.0,64615.0,17.02
13159,-9.0,13654.0,-9.0
13161,-9.0,14877.0,-9.0
13163,-9.0,15916.0,-9.0
13165,-9.0,8849.0,-9.0
13167,-9.0,9505.0,-9.0
13169,-9.0,28623.0,-9.0
13171,-9.0,18469.0,-9.0
13173,-9.0,10399.0,-9.0
13175,-9.0,47516.0,-9.0
13177,-9.0,29337.0,-9.0
13179,-9.0,62570.0,-9.0
13181,-9.0,7828.0,-9.0
13183,-9.0,18437.0,-9.0
13185,12.0,114628.0,10.47
13187,-9.0,31445.0,-9.0
13189,-9.0,21490.0,-9.0
13191,-9.0,13927.0,-9.0
13193,-9.0,13450.0,-9.0
13195,-9.0,28824.0,-9.0
13197,-9.0,8524.0,-9.0
13199,0.0,21074.0,0.0
13201,0.0,5926.0,0.0
13205,0.0,22459.0,0.0
13207,-9.0,27306.0,-9.0
13209,0.0,9060.0,0.0
13211,-9.0,18170.0,-9.0
13213,-9.0,39315.0,-9.0
13215,17.0,197485.0,8.61
13217,14.0,106999.0,13.08
13219,0.0,36838.0,0.0
13221,0.0,14921.0,0.0
13223,32.0,155825.0,20.54
13225,-9.0,26655.0,-9.0
13227,-9.0,30832.0,-9.0
13229,-9.0,19171.0,-9.0
13231,-9.0,17941.0,-9.0
13233,-9.0,41776.0,-9.0
13235,-9.0,11251.0,-9.0
13237,-9.0,21477.0,-9.0
13239,0.0,2335.0,0.0
13241,-9.0,16559.0,-9.0
13243,0.0,7177.0,0.0
13245,48.0,201647.0,23.8
13247,16.0,89355.0,17.91
13249,0.0,5098.0,0.0
13251,-9.0,14044.0,-9.0
13253,0.0,8468.0,0.0
13255,10.0,64806.0,15.43
13257,-9.0,25751.0,-9.0
13259,-9.0,5705.0,-9.0
13261,-9.0,30389.0,-9.0
13263,0.0,6171.0,0.0
13265,0.0,1593.0,0.0
13267,-9.0,25092.0,-9.0
13269,0.0,8232.0,0.0
13271,-9.0,15965.0,-9.0
13273,0.0,8967.0,0.0
13275,-9.0,45248.0,-9.0
13277,-9.0,40828.0,-9.0
13279,-9.0,27196.0,-9.0
13281,-9.0,11391.0,-9.0
13283,-9.0,6637.0,-9.0
13285,10.0,70005.0,14.28
13287,-9.0,8030.0,-9.0
13289,-9.0,8171.0,-9.0
13291,-9.0,22928.0,-9.0
13293,-9.0,26335.0,-9.0
13295,11.0,67896.0,16.2
13297,16.0,90184.0,17.74
13299,-9.0,35738.0,-9.0
13301,0.0,5442.0,0.0
13303,-9.0,20457.0,-9.0
13305,-9.0,30104.0,-9.0
13307,-9.0,2599.0,-9.0
13309,0.0,7978.0,0.0
13311,-9.0,28884.0,-9.0
13313,11.0,104589.0,10.52
13315,-9.0,8761.0,-9.0
13317,-9.0,9805.0,-9.0
13319,0.0,9104.0,0.0
13321,-9.0,20748.0,-9.0
15001,22.0,198449.0,11.09
15003,140.0,992605.0,14.1
15005,0.0,88.0,0.0
15007,10.0,72029.0,13.88
15009,19.0,165386.0,11.49
16001,70.0,444028.0,15.76
16003,0.0,3900.0,0.0
16005,22.0,84377.0,26.07
16007,-9.0,5945.0,-9.0
16009,-9.0,9092.0,-9.0
16011,-9.0,45201.0,-9.0
16013,-9.0,21791.0,-9.0
16015,-9.0,7124.0,-9.0
16017,-9.0,42536.0,-9.0
16019,27.0,112232.0,24.06
16021,0.0,11681.0,0.0
16023,-9.0,2501.0,-9.0
16025,0.0,1072.0,0.0
16027,16.0,211698.0,7.56
16029,0.0,6887.0,0.0
16031,-9.0,23504.0,-9.0
16033,-9.0,860.0,-9.0
16035,-9.0,8497.0,-9.0
16037,0.0,4096.0,0.0
16039,-9.0,26018.0,-9.0
16041,-9.0,13406.0,-9.0
16043,-9.0,12943.0,-9.0
16045,-9.0,17184.0,-9.0
16047,-9.0,15185.0,-9.0
16049,-9.0,16156.0,-9.0
16051,-9.0,27839.0,-9.0
16053,-9.0,22994.0,-9.0
16055,21.0,154311.0,13.61
16057,-9.0,39196.0,-9.0
16059,0.0,7723.0,0.0
16061,-9.0,3853.0,-9.0
16063,-9.0,5271.0,-9.0
16065,0.0,39048.0,0.0
16067,-9.0,20616.0,-9.0
16069,-9.0,40369.0,-9.0
16071,0.0,4343.0,0.0
16073,0.0,11389.0,0.0
16075,-9.0,23026.0,-9.0
16077,-9.0,7654.0,-9.0
16079,-9.0,12452.0,-9.0
16081,0.0,10960.0,0.0
16083,17.0,83514.0,20.36
16085,-9.0,10496.0,-9.0
16087,0.0,10172.0,0.0
17001,10.0,66578.0,15.02
17003,-9.0,6478.0,-9.0
17005,-9.0,16824.0,-9.0
17007,-9.0,53503.0,-9.0
17009,-9.0,6762.0,-9.0
17011,-9.0,33359.0,-9.0
17013,-9.0,4894.0,-9.0
17015,-9.0,14539.0,-9.0
17017,0.0,12676.0,0.0
17019,23.0,208419.0,11.04
17021,-9.0,33309.0,-9.0
17023,-9.0,15938.0,-9.0
17025,-9.0,13300.0,-9.0
17027,-9.0,37729.0,-9.0
17029,-9.0,52343.0,-9.0
17031,1114.0,5203499.0,21.41
17033,-9.0,19308.0,-9.0
17035,-9.0,10858.0,-9.0
17037,17.0,104528.0,16.26
17039,-9.0,16226.0,-9.0
17041,-9.0,19630.0,-9.0
17043,133.0,929368.0,14.31
17045,-9.0,17566.0,-9.0
17047,-9.0,6523.0,-9.0
17049,-9.0,34386.0,-9.0
17051,-9.0,21789.0,-9.0
17053,0.0,13575.0,0.0
17055,13.0,39156.0,33.2
17057,-9.0,35536.0,-9.0
17059,-9.0,5212.0,-9.0
17061,-9.0,13093.0,-9.0
17063,14.0,50437.0,27.76
17065,-9.0,8061.0,-9.0
17067,0.0,18508.0,0.0
17069,-9.0,4024.0,-9.0
17071,0.0,6869.0,0.0
17073,-9.0,49280.0,-9.0
17075,-9.0,28334.0,-9.0
17077,12.0,58870.0,20.38
17079,-9.0,9536.0,-9.0
17081,-9.0,38460.0,-9.0
17083,-9.0,22025.0,-9.0
17085,-9.0,21770.0,-9.0
17087,-9.0,12902.0,-9.0
17089,63.0,531715.0,11.85
17091,18.0,110008.0,16.36
17093,26.0,124695.0,20.85
17095,-9.0,50938.0,-9.0
17097,91.0,703047.0,12.94
17099,19.0,110642.0,17.17
17101,-9.0,16377.0,-9.0
17103,-9.0,34251.0,-9.0
17105,10.0,36526.0,27.38
17107,-9.0,29527.0,-9.0
17109,-9.0,30996.0,-9.0
17111,56.0,307004.0,18.24
17113,23.0,172418.0,13.34
17115,19.0,106550.0,17.83
17117,10.0,45908.0,21.78
17119,72.0,265759.0,27.09
17121,11.0,38140.0,28.84
17123,-9.0,11939.0,-9.0
17125,0.0,13507.0,0.0
17127,-9.0,14658.0,-9.0
17129,-9.0,12516.0,-9.0
17131,-9.0,15730.0,-9.0
17133,-9.0,34068.0,-9.0
17135,-9.0,28952.0,-9.0
17137,-9.0,34277.0,-9.0
17139,0.0,14827.0,0.0
17141,13.0,51273.0,25.35
17143,34.0,185006.0,18.38
17145,-9.0,21357.0,-9.0
17147,-9.0,16560.0,-9.0
17149,-9.0,15950.0,-9.0
17151,0.0,4157.0,0.0
17153,0.0,5619.0,0.0
17155,-9.0,5611.0,-9.0
17157,-9.0,32621.0,-9.0
17159,0.0,15930.0,0.0
17161,17.0,144784.0,11.74
17163,41.0,262759.0,15.6
17165,-9.0,24307.0,-9.0
17167,33.0,197499.0,16.71
17169,0.0,6923.0,0.0
17171,-9.0,5053.0,-9.0
17173,-9.0,21717.0,-9.0
17175,-9.0,5776.0,-9.0
17177,-9.0,45624.0,-9.0
17179,24.0,134385.0,17.86
17181,-9.0,17212.0,-9.0
17183,23.0,78111.0,29.45
17185,-9.0,11492.0,-9.0
17187,0.0,17378.0,0.0
17189,-9.0,14154.0,-9.0
17191,-9.0,16396.0,-9.0
17193,0.0,14292.0,0.0
17195,-9.0,56536.0,-9.0
17197,131.0,689529.0,19.0
17199,15.0,67560.0,22.2
17201,109.0,285873.0,38.13
17203,-9.0,39140.0,-9.0
18001,-9.0,35232.0,-9.0
18003,74.0,370404.0,19.98
18005,14.0,81402.0,17.2
18007,-9.0,8650.0,-9.0
18009,-9.0,12149.0,-9.0
18011,21.0,64653.0,32.48
18013,-9.0,14912.0,-9.0
18015,-9.0,19970.0,-9.0
18017,-9.0,37946.0,-9.0
18019,43.0,116031.0,37.06
18021,-9.0,26309.0,-9.0
18023,-9.0,32457.0,-9.0
18025,-9.0,10539.0,-9.0
18027,-9.0,32969.0,-9.0
18029,17.0,49331.0,34.46
18031,-9.0,26598.0,-9.0
18033,-9.0,42746.0,-9.0
18035,38.0,115603.0,32.87
18037,-9.0,42552.0,-9.0
18039,23.0,203781.0,11.29
18041,16.0,23331.0,68.58
18043,24.0,76990.0,31.17
18045,-9.0,16486.0,-9.0
18047,-9.0,22715.0,-9.0
18049,-9.0,20139.0,-9.0
18051,0.0,33703.0,0.0
18053,19.0,66937.0,28.38
18055,-9.0,32211.0,-9.0
18057,37.0,316373.0,11.7
18059,12.0,73717.0,16.28
18061,15.0,39826.0,37.66
18063,29.0,160610.0,18.06
18065,-9.0,48521.0,-9.0
18067,16.0,82568.0,19.38
18069,-9.0,36400.0,-9.0
18071,11.0,44013.0,24.99
18073,-9.0,33433.0,-9.0
18075,-9.0,21046.0,-9.0
18077,-9.0,32418.0,-9.0
18079,-9.0,27758.0,-9.0
18081,37.0,151982.0,24.34
18083,-9.0,37744.0,-9.0
18085,11.0,79092.0,13.91
18087,-9.0,39110.0,-9.0
18089,108.0,485846.0,22.23
18091,28.0,110015.0,25.45
18093,-9.0,45518.0,-9.0
18095,39.0,129296.0,30.16
18097,321.0,941229.0,34.1
18099,-9.0,46556.0,-9.0
18101,0.0,10171.0,0.0
18103,-9.0,35883.0,-9.0
18105,26.0,145496.0,17.87
18107,-9.0,38074.0,-9.0
18109,20.0,69698.0,28.7
18111,-9.0,13924.0,-9.0
18113,-9.0,47638.0,-9.0
18115,-9.0,5932.0,-9.0
18117,-9.0,19335.0,-9.0
18119,-9.0,20840.0,-9.0
18121,-9.0,16800.0,-9.0
18123,-9.0,18966.0,-9.0
18125,-9.0,12431.0,-9.0
