FIPS,Deaths,Population,2022 MR
13161,-9.0,14889.0,-9.0
13163,-9.0,15314.0,-9.0
13165,-9.0,8689.0,-9.0
13167,-9.0,9242.0,-9.0
13169,10.0,28472.0,35.12
13171,-9.0,19467.0,-9.0
13173,-9.0,10171.0,-9.0
13175,16.0,49660.0,32.22
13177,-9.0,33642.0,-9.0
13179,19.0,68030.0,27.93
13181,-9.0,7841.0,-9.0
13183,-9.0,18348.0,-9.0
13185,-9.0,119739.0,-9.0
13187,11.0,34796.0,31.61
13189,-9.0,21713.0,-9.0
13191,-9.0,11180.0,-9.0
13193,-9.0,11765.0,-9.0
13195,20.0,31473.0,63.55
13197,-9.0,7449.0,-9.0
13199,-9.0,20845.0,-9.0
13201,-9.0,5807.0,-9.0
13205,-9.0,21116.0,-9.0
13207,10.0,29427.0,33.98
13209,-9.0,8655.0,-9.0
13211,-9.0,21031.0,-9.0
13213,-9.0,40472.0,-9.0
13215,40.0,202616.0,19.74
13217,25.0,117621.0,21.25
13219,-9.0,43588.0,-9.0
13221,-9.0,15469.0,-9.0
13223,55.0,178421.0,30.83
13225,-9.0,28562.0,-9.0
13227,19.0,34826.0,54.56
13229,-9.0,20168.0,-9.0
13231,-9.0,19990.0,-9.0
13233,16.0,43709.0,36.61
13235,0.0,9984.0,0.0
13237,-9.0,22984.0,-9.0
13239,0.0,2249.0,0.0
13241,-9.0,17206.0,-9.0
13243,-9.0,6116.0,-9.0
13245,113.0,206640.0,54.68
13247,18.0,94984.0,18.95
13249,-9.0,4496.0,-9.0
13251,-9.0,13977.0,-9.0
13253,-9.0,9127.0,-9.0
13255,16.0,68919.0,23.22
13257,-9.0,26767.0,-9.0
13259,0.0,4648.0,0.0
13261,-9.0,28877.0,-9.0
13263,0.0,5747.0,0.0
13265,-9.0,1600.0,-9.0
13267,-9.0,24064.0,-9.0
13269,0.0,7737.0,0.0
13271,-9.0,12354.0,-9.0
13273,-9.0,8754.0,-9.0
13275,13.0,45561.0,28.53
13277,13.0,41412.0,31.39
13279,11.0,26837.0,40.99
13281,-9.0,12972.0,-9.0
13283,-9.0,6365.0,-9.0
13285,10.0,70191.0,14.25
13287,0.0,8842.0,0.0
13289,-9.0,7680.0,-9.0
13291,-9.0,26388.0,-9.0
13293,-9.0,28086.0,-9.0
13295,27.0,68915.0,39.18
13297,22.0,103065.0,21.35
13299,17.0,35614.0,47.73
13301,-9.0,5155.0,-9.0
13303,-9.0,19738.0,-9.0
13305,13.0,30896.0,42.08
13307,-9.0,2328.0,-9.0
13309,-9.0,7314.0,-9.0
13311,-9.0,28806.0,-9.0
13313,17.0,103132.0,16.48
13315,0.0,8761.0,0.0
13317,-9.0,9599.0,-9.0
13319,-9.0,8681.0,-9.0
13321,-9.0,20424.0,-9.0
15001,40.0,206315.0,19.39
15003,194.0,995638.0,19.48
15005,0.0,82.0,0.0
15007,16.0,73810.0,21.68
15009,34.0,164351.0,20.69
16001,120.0,518907.0,23.13
16003,-9.0,4817.0,-9.0
16005,25.0,89517.0,27.93
16007,-9.0,6722.0,-9.0
16009,-9.0,10370.0,-9.0
16011,-9.0,49923.0,-9.0
16013,-9.0,24866.0,-9.0
16015,-9.0,8333.0,-9.0
16017,-9.0,51414.0,-9.0
16019,23.0,129496.0,17.76
16021,-9.0,13345.0,-9.0
16023,0.0,2684.0,0.0
16025,0.0,1153.0,0.0
16027,49.0,251065.0,19.52
16029,-9.0,7190.0,-9.0
16031,-9.0,25655.0,-9.0
16033,0.0,806.0,0.0
16035,-9.0,9015.0,-9.0
16037,-9.0,4506.0,-9.0
16039,-9.0,29403.0,-9.0
16041,0.0,15189.0,0.0
16043,-9.0,13978.0,-9.0
16045,-9.0,20418.0,-9.0
16047,-9.0,15715.0,-9.0
16049,-9.0,17593.0,-9.0
16051,-9.0,33428.0,-9.0
16053,-9.0,25311.0,-9.0
16055,40.0,183578.0,21.79
16057,-9.0,40978.0,-9.0
16059,0.0,8240.0,0.0
16061,-9.0,3763.0,-9.0
16063,0.0,5329.0,0.0
16065,-9.0,54976.0,-9.0
16067,-9.0,22194.0,-9.0
16069,15.0,43004.0,34.88
16071,-9.0,4712.0,-9.0
16073,-9.0,12613.0,-9.0
16075,-9.0,26956.0,-9.0
16077,0.0,8068.0,0.0
16079,-9.0,14012.0,-9.0
16081,-9.0,12544.0,-9.0
16083,17.0,93696.0,18.14
16085,-9.0,12464.0,-9.0
16087,-9.0,11087.0,-9.0
17001,10.0,64725.0,15.45
17003,0.0,4858.0,0.0
17005,-9.0,16566.0,-9.0
17007,12.0,53154.0,22.58
17009,0.0,6330.0,0.0
17011,-9.0,32828.0,-9.0
17013,-9.0,4360.0,-9.0
17015,-9.0,15529.0,-9.0
17017,-9.0,12657.0,-9.0
17019,60.0,206542.0,29.05
17021,-9.0,33436.0,-9.0
17023,-9.0,15229.0,-9.0
17025,-9.0,13047.0,-9.0
17027,-9.0,36909.0,-9.0
17029,-9.0,46334.0,-9.0
17031,2145.0,5109292.0,41.98
17033,-9.0,18536.0,-9.0
17035,-9.0,10324.0,-9.0
17037,21.0,100232.0,20.95
17039,0.0,15310.0,0.0
17041,-9.0,19755.0,-9.0
17043,154.0,920901.0,16.72
17045,-9.0,16433.0,-9.0
17047,-9.0,6071.0,-9.0
17049,-9.0,34325.0,-9.0
17051,-9.0,21305.0,-9.0
17053,-9.0,13249.0,-9.0
17055,-9.0,37242.0,-9.0
17057,-9.0,33021.0,-9.0
17059,-9.0,4855.0,-9.0
17061,0.0,11651.0,0.0
17063,13.0,53041.0,24.51
17065,-9.0,7984.0,-9.0
17067,0.0,17244.0,0.0
17069,0.0,3597.0,0.0
17071,0.0,6151.0,0.0
17073,-9.0,48419.0,-9.0
17075,-9.0,26473.0,-9.0
17077,-9.0,52617.0,-9.0
17079,-9.0,9212.0,-9.0
17081,12.0,36400.0,32.97
17083,-9.0,21246.0,-9.0
17085,-9.0,21758.0,-9.0
17087,-9.0,13381.0,-9.0
17089,94.0,514182.0,18.28
17091,48.0,106074.0,45.25
17093,22.0,137254.0,16.03
17095,-9.0,48640.0,-9.0
17097,136.0,709150.0,19.18
17099,42.0,108078.0,38.86
17101,-9.0,14914.0,-9.0
17103,-9.0,33848.0,-9.0
17105,13.0,35521.0,36.6
17107,-9.0,27591.0,-9.0
17109,0.0,26861.0,0.0
17111,53.0,311747.0,17.0
17113,24.0,171141.0,14.02
17115,24.0,101483.0,23.65
17117,-9.0,44245.0,-9.0
17119,107.0,263864.0,40.55
17121,16.0,36914.0,43.34
17123,-9.0,11678.0,-9.0
17125,-9.0,12748.0,-9.0
17127,-9.0,13896.0,-9.0
17129,0.0,12121.0,0.0
17131,-9.0,15504.0,-9.0
17133,-9.0,35033.0,-9.0
17135,-9.0,28020.0,-9.0
17137,-9.0,32209.0,-9.0
17139,-9.0,14323.0,-9.0
17141,-9.0,51351.0,-9.0
17143,68.0,178383.0,38.12
17145,-9.0,20588.0,-9.0
17147,-9.0,16723.0,-9.0
17149,0.0,14484.0,0.0
17151,-9.0,3770.0,-9.0
17153,0.0,4991.0,0.0
17155,-9.0,5572.0,-9.0
17157,-9.0,30068.0,-9.0
17159,-9.0,15435.0,-9.0
17161,19.0,141527.0,13.43
17163,81.0,252671.0,32.06
17165,-9.0,23087.0,-9.0
17167,65.0,194534.0,33.41
17169,-9.0,6746.0,-9.0
17171,0.0,4790.0,0.0
17173,-9.0,20761.0,-9.0
17175,-9.0,5345.0,-9.0
17177,-9.0,43627.0,-9.0
17179,33.0,129911.0,25.4
17181,-9.0,16767.0,-9.0
17183,31.0,72337.0,42.85
17185,0.0,11087.0,0.0
17187,-9.0,16354.0,-9.0
17189,-9.0,13643.0,-9.0
17191,0.0,15872.0,0.0
17193,-9.0,13614.0,-9.0
17195,12.0,54658.0,21.95
17197,168.0,696757.0,24.11
17199,16.0,66695.0,23.99
17201,155.0,282188.0,54.93
17203,-9.0,38128.0,-9.0
18001,-9.0,36068.0,-9.0
18003,137.0,391449.0,35.0
18005,47.0,83540.0,56.26
18007,-9.0,8719.0,-9.0
18009,-9.0,11919.0,-9.0
18011,14.0,74164.0,18.88
18013,-9.0,15570.0,-9.0
18015,-9.0,20555.0,-9.0
18017,17.0,37540.0,45.29
18019,62.0,124237.0,49.9
18021,-9.0,26379.0,-9.0
18023,17.0,32843.0,51.76
18025,-9.0,10536.0,-9.0
18027,-9.0,33418.0,-9.0
18029,20.0,51138.0,39.11
18031,-9.0,26416.0,-9.0
18033,-9.0,43731.0,-9.0
18035,64.0,112031.0,57.13
18037,-9.0,43632.0,-9.0
18039,34.0,206890.0,16.43
18041,14.0,23349.0,59.96
18043,43.0,80714.0,53.27
18045,-9.0,16574.0,-9.0
18047,-9.0,23028.0,-9.0
18049,-9.0,20327.0,-9.0
18051,-9.0,32993.0,-9.0
18053,46.0,66022.0,69.67
18055,-9.0,31006.0,-9.0
18057,56.0,364921.0,15.35
18059,21.0,83070.0,25.28
18061,20.0,39851.0,50.19
18063,37.0,182534.0,20.27
18065,14.0,48915.0,28.62
18067,44.0,83574.0,52.65
18069,12.0,36834.0,32.58
18071,20.0,46300.0,43.2
18073,-9.0,33281.0,-9.0
18075,-9.0,20198.0,-9.0
18077,10.0,32946.0,30.35
18079,20.0,27536.0,72.63
18081,61.0,165782.0,36.8
18083,-9.0,35789.0,-9.0
18085,21.0,80826.0,25.98
18087,-9.0,40866.0,-9.0
18089,195.0,499689.0,39.02
18091,56.0,111675.0,50.15
18093,16.0,45222.0,35.38
18095,81.0,131744.0,61.48
18097,699.0,969466.0,72.1
18099,15.0,46332.0,32.38
18101,0.0,9803.0,0.0
18103,17.0,35674.0,47.65
18105,58.0,139745.0,41.5
18107,11.0,38273.0,28.74
18109,33.0,72236.0,45.68
18111,-9.0,13823.0,-9.0
18113,11.0,47367.0,23.22
18115,-9.0,6114.0,-9.0
18117,-9.0,19623.0,-9.0
18119,-9.0,21482.0,-9.0
18121,-9.0,16369.0,-9.0
18123,-9.0,19183.0,-9.0
18125,-9.0,12168.0,-9.0
18127,47.0,174791.0,26.89
18129,-9.0,25063.0,-9.0
18131,-9.0,12485.0,-9.0
18133,-9.0,37301.0,-9.0
18135,13.0,24437.0,53.2
18137,-9.0,29087.0,-9.0
18139,-9.0,16673.0,-9.0
18141,94.0,272234.0,34.53
18143,13.0,24588.0,52.87
18145,21.0,44991.0,46.68
18147,-9.0,19967.0,-9.0
18149,17.0,23258.0,73.09
18151,-9.0,34725.0,-9.0
18153,-9.0,20670.0,-9.0
18155,-9.0,10006.0,-9.0
18157,52.0,188717.0,27.55
18159,-9.0,15361.0,-9.0
18161,-9.0,6952.0,-9.0
18163,74.0,179744.0,41.17
18165,-9.0,15451.0,-9.0
18167,33.0,106006.0,31.13
18169,13.0,30828.0,42.17
18171,-9.0,8461.0,-9.0
18173,10.0,65185.0,15.34
18175,13.0,28224.0,46.06
18177,46.0,66273.0,69.41
18179,-9.0,28335.0,-9.0
18181,-9.0,24598.0,-9.0
18183,-9.0,34627.0,-9.0
19001,0.0,7494.0,0.0
19003,0.0,3611.0,0.0
19005,-9.0,13960.0,-9.0
19007,-9.0,12094.0,-9.0
19009,0.0,5598.0,0.0
19011,-9.0,25711.0,-9.0
19013,13.0,130274.0,9.98
19015,-9.0,26609.0,-9.0
19017,-9.0,25259.0,-9.0
19019,-9.0,20714.0,-9.0
19021,0.0,20600.0,0.0
19023,0.0,14269.0,0.0
19025,-9.0,9725.0,-9.0
19027,-9.0,20567.0,-9.0
19029,-9.0,13104.0,-9.0
19031,-9.0,18399.0,-9.0
19033,-9.0,42409.0,-9.0
19035,0.0,11491.0,0.0
19037,0.0,11716.0,0.0
19039,0.0,9692.0,0.0
19041,-9.0,16475.0,-9.0
19043,-9.0,17027.0,-9.0
19045,15.0,46344.0,32.37
19047,-9.0,16123.0,-9.0
19049,11.0,108016.0,10.18
19051,-9.0,9130.0,-9.0
19053,-9.0,7683.0,-9.0
19055,-9.0,17568.0,-9.0
19057,15.0,38293.0,39.17
19059,-9.0,18028.0,-9.0
19061,12.0,98677.0,12.16
19063,-9.0,9176.0,-9.0
19065,-9.0,19294.0,-9.0
19067,-9.0,15337.0,-9.0
