FIPS,Deaths,Population,2019 MR
01001,-9.0,55869.0,-9.0
01003,27.0,223234.0,12.09
01005,-9.0,24686.0,-9.0
01007,-9.0,22394.0,-9.0
01009,10.0,57826.0,17.29
01011,-9.0,10101.0,-9.0
01013,-9.0,19448.0,-9.0
01015,20.0,113605.0,17.6
01017,-9.0,33254.0,-9.0
01019,-9.0,26196.0,-9.0
01021,-9.0,44428.0,-9.0
01023,-9.0,12589.0,-9.0
01025,-9.0,23622.0,-9.0
01027,-9.0,13235.0,-9.0
01029,0.0,14910.0,0.0
01031,-9.0,52342.0,-9.0
01033,-9.0,55241.0,-9.0
01035,0.0,12067.0,0.0
01037,0.0,10663.0,0.0
01039,-9.0,37049.0,-9.0
01041,-9.0,13772.0,-9.0
01043,14.0,83768.0,16.71
01045,-9.0,49172.0,-9.0
01047,-9.0,37196.0,-9.0
01049,22.0,71513.0,30.76
01051,10.0,81209.0,12.31
01053,14.0,36633.0,38.22
01055,19.0,102268.0,18.58
01057,-9.0,16302.0,-9.0
01059,-9.0,31362.0,-9.0
01061,-9.0,26271.0,-9.0
01063,0.0,8111.0,0.0
01065,0.0,14651.0,0.0
01067,0.0,17205.0,0.0
01069,10.0,105882.0,9.44
01071,-9.0,51626.0,-9.0
01073,193.0,658573.0,29.31
01075,0.0,13805.0,0.0
01077,11.0,92729.0,11.86
01079,-9.0,32924.0,-9.0
01081,11.0,164542.0,6.69
01083,-9.0,98915.0,-9.0
01085,0.0,9726.0,0.0
01087,-9.0,18068.0,-9.0
01089,79.0,372909.0,21.18
01091,-9.0,18863.0,-9.0
01093,-9.0,29709.0,-9.0
01095,20.0,96774.0,20.67
01097,50.0,413210.0,12.1
01099,-9.0,20733.0,-9.0
01101,11.0,226486.0,4.86
01103,15.0,119679.0,12.53
01105,-9.0,8923.0,-9.0
01107,-9.0,19930.0,-9.0
01109,-9.0,33114.0,-9.0
01111,-9.0,22722.0,-9.0
01113,19.0,57961.0,32.78
01115,21.0,89512.0,23.46
01117,34.0,217702.0,15.62
01119,0.0,12427.0,0.0
01121,-9.0,79978.0,-9.0
01123,-9.0,40367.0,-9.0
01125,26.0,209355.0,12.42
01127,16.0,63521.0,25.19
01129,0.0,16326.0,0.0
01131,0.0,10373.0,0.0
01133,-9.0,23629.0,-9.0
02013,-9.0,3337.0,-9.0
02016,0.0,5634.0,0.0
02020,52.0,288000.0,18.06
02050,-9.0,18386.0,-9.0
02060,0.0,836.0,0.0
02063,,,-9.0
02066,,,-9.0
02068,0.0,2097.0,0.0
02070,-9.0,4916.0,-9.0
02090,19.0,96849.0,19.62
02100,0.0,2530.0,0.0
02105,0.0,2148.0,0.0
02110,-9.0,31974.0,-9.0
02122,11.0,58708.0,18.74
02130,-9.0,13901.0,-9.0
02150,-9.0,12998.0,-9.0
02158,,,-9.0
02164,0.0,1592.0,0.0
02170,19.0,108317.0,17.54
02180,-9.0,10004.0,-9.0
02185,-9.0,9832.0,-9.0
02188,-9.0,7621.0,-9.0
02195,0.0,3266.0,0.0
02198,0.0,6203.0,0.0
02220,-9.0,8493.0,-9.0
02230,0.0,1183.0,0.0
02240,0.0,6893.0,0.0
02275,0.0,2502.0,0.0
02282,0.0,579.0,0.0
02290,-9.0,5230.0,-9.0
04001,-9.0,71887.0,-9.0
04003,27.0,125922.0,21.44
04005,24.0,143476.0,16.73
04007,17.0,54018.0,31.47
04009,10.0,38837.0,25.75
04011,-9.0,9498.0,-9.0
04012,-9.0,21108.0,-9.0
04013,1223.0,4485414.0,27.27
04015,49.0,212181.0,23.09
04017,25.0,110924.0,22.54
04019,302.0,1047279.0,28.84
04021,83.0,462789.0,17.93
04023,-9.0,46498.0,-9.0
04025,87.0,235099.0,37.01
04027,43.0,213787.0,20.11
05001,-9.0,17486.0,-9.0
05003,-9.0,19657.0,-9.0
05005,-9.0,41932.0,-9.0
05007,28.0,279141.0,10.03
05009,-9.0,37432.0,-9.0
05011,-9.0,10763.0,-9.0
05013,0.0,5189.0,0.0
05015,-9.0,28380.0,-9.0
05017,0.0,10118.0,0.0
05019,0.0,22320.0,0.0
05021,-9.0,14551.0,-9.0
05023,-9.0,24919.0,-9.0
05025,-9.0,7956.0,-9.0
