FIPS,Deaths,Population,2010 MR
13087,-9.0,27842.0,-9.0
13089,43.0,691893.0,6.21
13091,-9.0,21796.0,-9.0
13093,0.0,14918.0,0.0
13095,-9.0,94565.0,-9.0
13097,15.0,132403.0,11.33
13099,0.0,11008.0,0.0
13101,0.0,4034.0,0.0
13103,-9.0,52250.0,-9.0
13105,-9.0,20166.0,-9.0
13107,-9.0,22598.0,-9.0
13109,-9.0,11000.0,-9.0
13111,11.0,23682.0,46.45
13113,-9.0,106567.0,-9.0
13115,21.0,96317.0,21.8
13117,16.0,175511.0,9.12
13119,-9.0,22084.0,-9.0
13121,110.0,920581.0,11.95
13123,0.0,28292.0,0.0
13125,0.0,3082.0,0.0
13127,-9.0,79626.0,-9.0
13129,-9.0,55186.0,-9.0
13131,-9.0,25011.0,-9.0
13133,-9.0,15994.0,-9.0
13135,60.0,805321.0,7.45
13137,10.0,43041.0,23.23
13139,24.0,179684.0,13.36
13141,0.0,9429.0,0.0
13143,14.0,28780.0,48.64
13145,-9.0,32024.0,-9.0
13147,-9.0,25213.0,-9.0
13149,-9.0,11834.0,-9.0
13151,28.0,203922.0,13.73
13153,16.0,139900.0,11.44
13155,0.0,9538.0,0.0
13157,12.0,60485.0,19.84
13159,-9.0,13900.0,-9.0
13161,-9.0,15068.0,-9.0
13163,-9.0,16930.0,-9.0
13165,-9.0,8340.0,-9.0
13167,-9.0,9980.0,-9.0
13169,-9.0,28669.0,-9.0
13171,-9.0,18317.0,-9.0
13173,-9.0,10078.0,-9.0
13175,-9.0,48434.0,-9.0
13177,-9.0,28298.0,-9.0
13179,-9.0,63453.0,-9.0
13181,-9.0,7996.0,-9.0
13183,-9.0,14464.0,-9.0
13185,-9.0,109233.0,-9.0
13187,-9.0,29966.0,-9.0
13189,-9.0,21875.0,-9.0
13191,-9.0,14333.0,-9.0
13193,-9.0,14740.0,-9.0
13195,-9.0,28120.0,-9.0
13197,-9.0,8742.0,-9.0
13199,-9.0,21992.0,-9.0
13201,0.0,6125.0,0.0
13205,-9.0,23498.0,-9.0
13207,-9.0,26424.0,-9.0
13209,-9.0,9123.0,-9.0
13211,-9.0,17868.0,-9.0
13213,10.0,39628.0,25.23
13215,27.0,189885.0,14.22
13217,-9.0,99958.0,-9.0
13219,-9.0,32808.0,-9.0
13221,-9.0,14899.0,-9.0
13223,35.0,142324.0,24.59
13225,-9.0,27695.0,-9.0
13227,-9.0,29431.0,-9.0
13229,-9.0,18758.0,-9.0
13231,-9.0,17869.0,-9.0
13233,11.0,41475.0,26.52
13235,0.0,12010.0,0.0
13237,-9.0,21218.0,-9.0
13239,0.0,2513.0,0.0
13241,-9.0,16276.0,-9.0
13243,0.0,7719.0,0.0
13245,39.0,200549.0,19.45
13247,-9.0,85215.0,-9.0
13249,0.0,5010.0,0.0
13251,-9.0,14593.0,-9.0
13253,-9.0,8729.0,-9.0
13255,-9.0,64073.0,-9.0
13257,-9.0,26175.0,-9.0
13259,0.0,6058.0,0.0
13261,0.0,32819.0,0.0
13263,-9.0,6865.0,-9.0
13265,-9.0,1717.0,-9.0
13267,-9.0,25520.0,-9.0
13269,0.0,8906.0,0.0
13271,-9.0,16500.0,-9.0
13273,0.0,9315.0,0.0
13275,-9.0,44720.0,-9.0
13277,-9.0,40118.0,-9.0
13279,-9.0,27223.0,-9.0
13281,-9.0,10471.0,-9.0
13283,0.0,6885.0,0.0
13285,-9.0,67044.0,-9.0
13287,0.0,8930.0,0.0
13289,0.0,9023.0,0.0
13291,-9.0,21356.0,-9.0
13293,-9.0,27153.0,-9.0
13295,10.0,68756.0,14.54
13297,11.0,83768.0,13.13
13299,-9.0,36312.0,-9.0
13301,0.0,5834.0,0.0
13303,-9.0,21187.0,-9.0
13305,-9.0,30099.0,-9.0
13307,0.0,2799.0,0.0
13309,0.0,7421.0,0.0
13311,-9.0,27144.0,-9.0
13313,14.0,102599.0,13.65
13315,-9.0,9255.0,-9.0
13317,-9.0,10593.0,-9.0
13319,0.0,9563.0,0.0
13321,0.0,21679.0,0.0
15001,19.0,185079.0,10.27
15003,107.0,953207.0,11.23
15005,0.0,90.0,0.0
15007,-9.0,67091.0,-9.0
15009,20.0,154834.0,12.92
16001,47.0,392365.0,11.98
16003,0.0,3976.0,0.0
16005,13.0,82839.0,15.69
16007,-9.0,5986.0,-9.0
16009,-9.0,9285.0,-9.0
16011,-9.0,45607.0,-9.0
16013,-9.0,21376.0,-9.0
16015,-9.0,7028.0,-9.0
16017,-9.0,40877.0,-9.0
16019,19.0,104234.0,18.23
16021,-9.0,10972.0,-9.0
16023,0.0,2891.0,0.0
16025,0.0,1117.0,0.0
16027,20.0,188923.0,10.59
16029,-9.0,6963.0,-9.0
16031,-9.0,22952.0,-9.0
16033,0.0,982.0,0.0
16035,0.0,8761.0,0.0
16037,-9.0,4368.0,-9.0
16039,-9.0,27038.0,-9.0
16041,0.0,12786.0,0.0
16043,-9.0,13242.0,-9.0
16045,-9.0,16719.0,-9.0
16047,0.0,15464.0,0.0
16049,-9.0,16267.0,-9.0
16051,-9.0,26140.0,-9.0
16053,-9.0,22374.0,-9.0
16055,13.0,138494.0,9.39
16057,-9.0,37244.0,-9.0
16059,-9.0,7936.0,-9.0
16061,0.0,3821.0,0.0
16063,0.0,5208.0,0.0
16065,-9.0,37536.0,-9.0
16067,-9.0,20069.0,-9.0
16069,-9.0,39265.0,-9.0
16071,-9.0,4286.0,-9.0
16073,-9.0,11526.0,-9.0
16075,0.0,22623.0,0.0
16077,0.0,7817.0,0.0
16079,-9.0,12765.0,-9.0
16081,-9.0,10170.0,-9.0
16083,15.0,77230.0,19.42
16085,-9.0,9862.0,-9.0
16087,-9.0,10198.0,-9.0
17001,-9.0,67103.0,-9.0
17003,0.0,8238.0,0.0
17005,-9.0,17768.0,-9.0
17007,-9.0,54165.0,-9.0
17009,0.0,6937.0,0.0
17011,-9.0,34978.0,-9.0
17013,-9.0,5089.0,-9.0
17015,0.0,15387.0,0.0
17017,-9.0,13642.0,-9.0
17019,14.0,201081.0,6.96
17021,-9.0,34800.0,-9.0
17023,-9.0,16335.0,-9.0
17025,0.0,13815.0,0.0
17027,-9.0,37762.0,-9.0
17029,-9.0,53873.0,-9.0
17031,488.0,5194675.0,9.39
17033,0.0,19817.0,0.0
17035,-9.0,11048.0,-9.0
17037,-9.0,105160.0,-9.0
17039,0.0,16561.0,0.0
17041,0.0,19980.0,0.0
17043,75.0,916924.0,8.18
17045,0.0,18576.0,0.0
17047,-9.0,6721.0,-9.0
17049,-9.0,34242.0,-9.0
17051,-9.0,22140.0,-9.0
17053,0.0,14081.0,0.0
17055,10.0,39561.0,25.28
17057,-9.0,37069.0,-9.0
17059,-9.0,5589.0,-9.0
17061,-9.0,13886.0,-9.0
17063,-9.0,50063.0,-9.0
17065,0.0,8457.0,0.0
17067,0.0,19104.0,0.0
17069,-9.0,4320.0,-9.0
17071,0.0,7331.0,0.0
17073,-9.0,50486.0,-9.0
17075,-9.0,29718.0,-9.0
17077,-9.0,60218.0,-9.0
17079,-9.0,9698.0,-9.0
17081,-9.0,38827.0,-9.0
17083,-9.0,22985.0,-9.0
17085,-9.0,22678.0,-9.0
17087,-9.0,12582.0,-9.0
17089,32.0,515269.0,6.21
17091,12.0,113449.0,10.58
17093,-9.0,114736.0,-9.0
17095,-9.0,52919.0,-9.0
17097,95.0,703462.0,13.5
17099,29.0,113924.0,25.46
17101,-9.0,16833.0,-9.0
17103,-9.0,36031.0,-9.0
17105,-9.0,38950.0,-9.0
17107,-9.0,30305.0,-9.0
17109,-9.0,32612.0,-9.0
17111,40.0,308760.0,12.96
17113,20.0,169572.0,11.79
17115,-9.0,110768.0,-9.0
17117,-9.0,47765.0,-9.0
17119,63.0,269282.0,23.4
17121,14.0,39437.0,35.5
17123,-9.0,12640.0,-9.0
17125,-9.0,14666.0,-9.0
17127,0.0,15429.0,0.0
17129,0.0,12705.0,0.0
17131,-9.0,16434.0,-9.0
17133,-9.0,32957.0,-9.0
17135,-9.0,30104.0,-9.0
17137,-9.0,35547.0,-9.0
17139,0.0,14846.0,0.0
17141,-9.0,53497.0,-9.0
17143,21.0,186494.0,11.26
17145,-9.0,22350.0,-9.0
17147,-9.0,16729.0,-9.0
17149,0.0,16430.0,0.0
17151,0.0,4470.0,0.0
17153,0.0,6161.0,0.0
17155,-9.0,6006.0,-9.0
17157,-9.0,33476.0,-9.0
17159,-9.0,16233.0,-9.0
17161,10.0,147546.0,6.78
17163,28.0,270056.0,10.37
17165,-9.0,24913.0,-9.0
17167,12.0,197465.0,6.08
17169,0.0,7544.0,0.0
17171,0.0,5355.0,0.0
17173,0.0,22363.0,0.0
17175,0.0,5994.0,0.0
17177,10.0,47711.0,20.96
17179,14.0,135394.0,10.34
17181,-9.0,17808.0,-9.0
17183,12.0,81625.0,14.7
17185,-9.0,11947.0,-9.0
17187,0.0,17707.0,0.0
17189,-9.0,14716.0,-9.0
17191,0.0,16760.0,0.0
17193,-9.0,14665.0,-9.0
17195,-9.0,58498.0,-9.0
17197,62.0,677560.0,9.15
17199,16.0,66357.0,24.11
17201,58.0,295266.0,19.64
17203,-9.0,38664.0,-9.0
18001,-9.0,34387.0,-9.0
18003,44.0,355329.0,12.38
18005,15.0,76794.0,19.53
18007,-9.0,8854.0,-9.0
18009,-9.0,12766.0,-9.0
18011,-9.0,56640.0,-9.0
18013,-9.0,15242.0,-9.0
18015,-9.0,20155.0,-9.0
18017,-9.0,38966.0,-9.0
18019,20.0,110232.0,18.14
18021,-9.0,26890.0,-9.0
18023,-9.0,33224.0,-9.0
18025,-9.0,10713.0,-9.0
18027,-9.0,31648.0,-9.0
18029,11.0,50047.0,21.98
18031,-9.0,25740.0,-9.0
18033,-9.0,42223.0,-9.0
18035,13.0,117671.0,11.05
18037,-9.0,41889.0,-9.0
18039,14.0,197559.0,7.09
18041,-9.0,24277.0,-9.0
18043,14.0,74578.0,18.77
18045,-9.0,17240.0,-9.0
18047,-9.0,23087.0,-9.0
18049,-9.0,20836.0,-9.0
18051,-9.0,33503.0,-9.0
18053,14.0,70061.0,19.98
18055,10.0,33165.0,30.15
18057,27.0,274569.0,9.83
18059,10.0,70002.0,14.29
18061,-9.0,39364.0,-9.0
18063,14.0,145448.0,9.63
18065,15.0,49462.0,30.33
18067,27.0,82752.0,32.63
18069,-9.0,37124.0,-9.0
18071,10.0,42376.0,23.6
18073,-9.0,33478.0,-9.0
18075,-9.0,21253.0,-9.0
18077,-9.0,32428.0,-9.0
18079,-9.0,28525.0,-9.0
18081,21.0,139654.0,15.04
18083,-9.0,38440.0,-9.0
18085,-9.0,77358.0,-9.0
18087,-9.0,37128.0,-9.0
18089,18.0,496005.0,3.63
18091,13.0,111467.0,11.66
18093,-9.0,46134.0,-9.0
18095,42.0,131636.0,31.91
18097,151.0,903393.0,16.71
18099,-9.0,47051.0,-9.0
18101,-9.0,10334.0,-9.0
18103,-9.0,36903.0,-9.0
18105,25.0,137974.0,18.12
18107,-9.0,38124.0,-9.0
18109,16.0,68894.0,23.22
18111,-9.0,14244.0,-9.0
18113,-9.0,47536.0,-9.0
18115,0.0,6128.0,0.0
18117,-9.0,19840.0,-9.0
18119,-9.0,21575.0,-9.0
18121,-9.0,17339.0,-9.0
18123,-9.0,19338.0,-9.0
18125,0.0,12845.0,0.0
18127,33.0,164343.0,20.08
18129,-9.0,25910.0,-9.0
18131,-9.0,13402.0,-9.0
18133,-9.0,37963.0,-9.0
18135,-9.0,26171.0,-9.0
18137,-9.0,28818.0,-9.0
18139,-9.0,17392.0,-9.0
18141,29.0,266931.0,10.86
18143,-9.0,24181.0,-9.0
18145,-9.0,44436.0,-9.0
18147,-9.0,20952.0,-9.0
18149,-9.0,23363.0,-9.0
18151,-9.0,34185.0,-9.0
18153,-9.0,21475.0,-9.0
18155,-9.0,10613.0,-9.0
18157,12.0,172780.0,6.95
18159,-9.0,15936.0,-9.0
18161,-9.0,7516.0,-9.0
18163,51.0,179703.0,28.38
18165,-9.0,16212.0,-9.0
18167,18.0,107848.0,16.69
18169,10.0,32888.0,30.41
18171,-9.0,8508.0,-9.0
18173,-9.0,59689.0,-9.0
18175,-9.0,28262.0,-9.0
18177,14.0,68917.0,20.31
18179,-9.0,27636.0,-9.0
18181,-9.0,24643.0,-9.0
18183,-9.0,33292.0,-9.0
19001,-9.0,7682.0,-9.0
19003,0.0,4029.0,0.0
19005,0.0,14330.0,0.0
19007,-9.0,12887.0,-9.0
19009,0.0,6119.0,0.0
19011,-9.0,26076.0,-9.0
19013,11.0,131090.0,8.39
19015,-9.0,26306.0,-9.0
19017,-9.0,24276.0,-9.0
19019,-9.0,20958.0,-9.0
19021,0.0,20260.0,0.0
19023,0.0,14867.0,0.0
19025,-9.0,9670.0,-9.0
19027,-9.0,20816.0,-9.0
19029,-9.0,13956.0,-9.0
19031,-9.0,18499.0,-9.0
19033,-9.0,44151.0,-9.0
19035,-9.0,12072.0,-9.0
19037,-9.0,12439.0,-9.0
19039,-9.0,9286.0,-9.0
19041,0.0,16667.0,0.0
19043,-9.0,18129.0,-9.0
19045,-9.0,49116.0,-9.0
19047,0.0,17096.0,0.0
19049,-9.0,66135.0,-9.0
19051,-9.0,8753.0,-9.0
19053,-9.0,8457.0,-9.0
19055,-9.0,17764.0,-9.0
19057,-9.0,40325.0,-9.0
19059,-9.0,16667.0,-9.0
19061,-9.0,93653.0,-9.0
19063,0.0,10302.0,0.0
